analysis_id,analysis_name,dataset,seed,mask_definition,risk_event,group_type,group_value,statistic,estimate,n,status,note,evidence_json
8,high_phase_mod_large_error_board,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,38,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 4.93467758, ""class"": ""overpass"", ""delta_theta_075_deg"": 3.5884561, ""image_id"": ""13555"", ""phase_mod"": 2.46894811, ""pred_id"": ""2""}"
8,high_phase_mod_large_error_board,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,39,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 4.75267694, ""class"": ""bridge"", ""delta_theta_075_deg"": 2.96498904, ""image_id"": ""14680"", ""phase_mod"": 2.47648629, ""pred_id"": ""11""}"
8,high_phase_mod_large_error_board,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,40,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 4.09487428, ""class"": ""bridge"", ""delta_theta_075_deg"": 2.53346911, ""image_id"": ""17066"", ""phase_mod"": 2.49030097, ""pred_id"": ""4""}"
8,high_phase_mod_large_error_board,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,41,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 3.81827894, ""class"": ""airport"", ""delta_theta_075_deg"": 3.2194212, ""image_id"": ""12142"", ""phase_mod"": 2.50147343, ""pred_id"": ""0""}"
8,high_phase_mod_large_error_board,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,42,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 3.14600349, ""class"": ""bridge"", ""delta_theta_075_deg"": 2.66662678, ""image_id"": ""21664"", ""phase_mod"": 2.4564338, ""pred_id"": ""1""}"
9,multi_frequency_circular_disagreement,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,mean,0.77690082,48282,COMPLETE,,
9,multi_frequency_circular_disagreement,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,p90,1.67520598,48282,COMPLETE,,
9,multi_frequency_circular_disagreement,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman_angle_error,0.5494676972773285,48282,COMPLETE,,
10,unwrap_candidate_energy_gap,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,mean,1.99591309,48282,COMPLETE,,
10,unwrap_candidate_energy_gap,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,p90,1.99999809,48282,COMPLETE,,
10,unwrap_candidate_energy_gap,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman_angle_error,-0.5494676972773285,48282,COMPLETE,,
11,phase_direction_margin,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,mean,2.97708509,48282,COMPLETE,,
11,phase_direction_margin,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,p90,3.08259401,48282,COMPLETE,,
11,phase_direction_margin,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman_angle_error,-0.041588679586882636,48282,COMPLETE,,
12,tta_phase_direction_circular_variance,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,mean,0.00311681,47984,COMPLETE,,
12,tta_phase_direction_circular_variance,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,p90,0.00110168,47984,COMPLETE,,
12,tta_phase_direction_circular_variance,DIOR-R,0,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman_angle_error,0.5364248172051344,47984,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman,0.1719068194093322,48152,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D1,mean_angle_error_deg,3.11982144,4816,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D1,severe_event_rate,0.0247093,4816,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D2,mean_angle_error_deg,1.55763899,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D2,severe_event_rate,0.00581516,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D3,mean_angle_error_deg,0.85334371,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D3,severe_event_rate,0.00228453,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D4,mean_angle_error_deg,0.80190499,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D4,severe_event_rate,0.00353063,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D5,mean_angle_error_deg,0.88098396,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D5,severe_event_rate,0.00539979,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D6,mean_angle_error_deg,1.11354816,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D6,severe_event_rate,0.00623053,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D7,mean_angle_error_deg,1.64956716,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D7,severe_event_rate,0.00726895,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D8,mean_angle_error_deg,2.43450288,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D8,severe_event_rate,0.0105919,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D9,mean_angle_error_deg,2.56039205,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D9,severe_event_rate,0.01412253,4815,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D10,mean_angle_error_deg,2.20365227,4816,COMPLETE,,
1,phase_mod_x_angle_error,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),phase_mod_decile,D10,severe_event_rate,0.00685216,4816,COMPLETE,,
2,phase_mod_x_phase_angle,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman_cos_phase,-0.10549638729282497,48152,COMPLETE,,
2,phase_mod_x_phase_angle,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman_sin_phase,-0.11121033030713395,48152,COMPLETE,,
3,phase_mod_x_objectness,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,availability,,0,UNAVAILABLE,UNAVAILABLE: frozen PSC RetinaNet has no separate objectness output; detection score is reported only in the registered score comparison.,
4,phase_mod_x_feature_norm,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman,-0.5251965473363123,48152,COMPLETE,Feature norm is the actual shared regression/angle-tower feature at the post-NMS-selected FPN location.,
5,phase_mod_x_size,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman,-0.029704718163973538,48152,COMPLETE,Size statistic uses log(GT box area) for preregistered diagnostic conditioning only.,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,Expressway-Service-area,median_phase_mod,2.294864,498,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,Expressway-Service-area,severe_event_rate,0.00803213,498,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,Expressway-toll-station,median_phase_mod,2.2831685,260,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,Expressway-toll-station,severe_event_rate,0.0,260,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,airplane,median_phase_mod,2.23546124,13,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,airplane,severe_event_rate,0.0,13,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,airport,median_phase_mod,2.25532539,228,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,airport,severe_event_rate,0.03508772,228,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,baseballfield,median_phase_mod,2.26646618,1,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,baseballfield,severe_event_rate,0.0,1,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,basketballcourt,median_phase_mod,2.24669528,42,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,basketballcourt,severe_event_rate,0.0,42,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,bridge,median_phase_mod,2.29156559,952,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,bridge,severe_event_rate,0.01785714,952,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,dam,median_phase_mod,2.22100984,161,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,dam,severe_event_rate,0.03726708,161,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,golffield,median_phase_mod,2.2432903,42,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,golffield,severe_event_rate,0.38095238,42,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,groundtrackfield,median_phase_mod,2.23276655,528,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,groundtrackfield,severe_event_rate,0.0,528,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,harbor,median_phase_mod,2.23781515,715,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,harbor,severe_event_rate,0.01538462,715,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,overpass,median_phase_mod,2.23635628,912,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,overpass,severe_event_rate,0.02412281,912,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,ship,median_phase_mod,2.23884439,28312,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,ship,severe_event_rate,0.00367335,28312,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,stadium,median_phase_mod,2.25549283,1,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,stadium,severe_event_rate,0.0,1,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,storagetank,median_phase_mod,2.25459097,8,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,storagetank,severe_event_rate,0.0,8,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,tenniscourt,median_phase_mod,2.23351641,3906,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,tenniscourt,severe_event_rate,0.0,3906,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,trainstation,median_phase_mod,2.2340719,251,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,trainstation,severe_event_rate,0.00398406,251,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,vehicle,median_phase_mod,2.24226652,10859,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,vehicle,severe_event_rate,0.01482641,10859,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,windmill,median_phase_mod,2.23798178,463,COMPLETE,,
6,phase_mod_x_class,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),class,windmill,severe_event_rate,0.14686825,463,COMPLETE,,
7,phase_mod_x_boundary_wrapping,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),all,all,spearman_boundary_distance,-0.09413075051847243,48152,COMPLETE,,
7,phase_mod_x_boundary_wrapping,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),wrapping_condition,False,severe_event_rate,0.00868084,48152,COMPLETE,,
7,phase_mod_x_boundary_wrapping,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),wrapping_condition,True,severe_event_rate,,0,UNAVAILABLE,,
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,1,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 40.86048955, ""class"": ""vehicle"", ""delta_theta_075_deg"": 12.17270068, ""image_id"": ""22225"", ""phase_mod"": 2.44693462, ""pred_id"": ""48""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,2,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 31.09392985, ""class"": ""vehicle"", ""delta_theta_075_deg"": 14.35674951, ""image_id"": ""20438"", ""phase_mod"": 2.47608547, ""pred_id"": ""8""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,3,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 30.58301804, ""class"": ""vehicle"", ""delta_theta_075_deg"": 13.81490963, ""image_id"": ""18198"", ""phase_mod"": 2.44431233, ""pred_id"": ""2""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,4,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 26.17798861, ""class"": ""vehicle"", ""delta_theta_075_deg"": 11.7219573, ""image_id"": ""20461"", ""phase_mod"": 2.48674761, ""pred_id"": ""98""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,5,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 25.8674461, ""class"": ""vehicle"", ""delta_theta_075_deg"": 14.46526513, ""image_id"": ""16432"", ""phase_mod"": 2.45252475, ""pred_id"": ""107""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,6,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 25.50466792, ""class"": ""vehicle"", ""delta_theta_075_deg"": 13.15343691, ""image_id"": ""21460"", ""phase_mod"": 2.44503406, ""pred_id"": ""56""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,7,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 21.59102801, ""class"": ""vehicle"", ""delta_theta_075_deg"": 13.74988581, ""image_id"": ""14478"", ""phase_mod"": 2.496058, ""pred_id"": ""20""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,8,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 20.1315796, ""class"": ""ship"", ""delta_theta_075_deg"": 11.1426068, ""image_id"": ""13158"", ""phase_mod"": 2.45883192, ""pred_id"": ""174""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,9,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 19.31885208, ""class"": ""vehicle"", ""delta_theta_075_deg"": 9.24450649, ""image_id"": ""14959"", ""phase_mod"": 2.44474072, ""pred_id"": ""12""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,10,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 18.3140748, ""class"": ""golffield"", ""delta_theta_075_deg"": 13.4178074, ""image_id"": ""13318"", ""phase_mod"": 2.47715586, ""pred_id"": ""0""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,11,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.41727358, ""class"": ""vehicle"", ""delta_theta_075_deg"": 13.94680032, ""image_id"": ""19049"", ""phase_mod"": 2.61848285, ""pred_id"": ""1""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,12,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.26505678, ""class"": ""vehicle"", ""delta_theta_075_deg"": 12.67381166, ""image_id"": ""19061"", ""phase_mod"": 2.52735965, ""pred_id"": ""12""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,13,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 17.26257001, ""class"": ""vehicle"", ""delta_theta_075_deg"": 10.18775989, ""image_id"": ""21460"", ""phase_mod"": 2.45069236, ""pred_id"": ""31""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,14,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.96357143, ""class"": ""vehicle"", ""delta_theta_075_deg"": 10.40320926, ""image_id"": ""23265"", ""phase_mod"": 2.46921874, ""pred_id"": ""17""}"
8,high_phase_mod_large_error_board,DIOR-R,1,aspect_ratio>=2.1,angle_error>delta_theta_0.75(aspect_ratio),instance_rank,15,listed_instance,1,1,COMPLETE,Top phase-mod decile and geometry-normalized severe event.,"{""angle_error_deg"": 16.1589593, ""class"": ""vehicle"", ""delta_theta_075_deg"": 14.62472174, ""image_id"": ""23251"", ""phase_mod"": 2.52640861, ""pred_id"": ""34""}"
