dataset,cluster,cluster_index
DIOR-R,20737,4376
DIOR-R,20740,4377
DIOR-R,20741,4378
DIOR-R,20744,4379
DIOR-R,20745,4380
DIOR-R,20747,4381
DIOR-R,20753,4382
DIOR-R,20754,4383
DIOR-R,20755,4384
DIOR-R,20756,4385
DIOR-R,20758,4386
DIOR-R,20759,4387
DIOR-R,20761,4388
DIOR-R,20766,4389
DIOR-R,20769,4390
DIOR-R,20770,4391
DIOR-R,20771,4392
DIOR-R,20773,4393
DIOR-R,20774,4394
DIOR-R,20775,4395
DIOR-R,20777,4396
DIOR-R,20778,4397
DIOR-R,20781,4398
DIOR-R,20782,4399
DIOR-R,20783,4400
DIOR-R,20784,4401
DIOR-R,20785,4402
DIOR-R,20786,4403
DIOR-R,20788,4404
DIOR-R,20789,4405
DIOR-R,20790,4406
DIOR-R,20792,4407
DIOR-R,20793,4408
DIOR-R,20794,4409
DIOR-R,20795,4410
DIOR-R,20796,4411
DIOR-R,20798,4412
DIOR-R,20801,4413
DIOR-R,20802,4414
DIOR-R,20803,4415
DIOR-R,20805,4416
DIOR-R,20807,4417
DIOR-R,20808,4418
DIOR-R,20809,4419
DIOR-R,20812,4420
DIOR-R,20815,4421
DIOR-R,20816,4422
DIOR-R,20817,4423
DIOR-R,20819,4424
DIOR-R,20820,4425
DIOR-R,20821,4426
DIOR-R,20822,4427
DIOR-R,20824,4428
DIOR-R,20825,4429
DIOR-R,20826,4430
DIOR-R,20829,4431
DIOR-R,20831,4432
DIOR-R,20832,4433
DIOR-R,20836,4434
DIOR-R,20837,4435
DIOR-R,20838,4436
DIOR-R,20839,4437
DIOR-R,20843,4438
DIOR-R,20845,4439
DIOR-R,20848,4440
DIOR-R,20849,4441
DIOR-R,20850,4442
DIOR-R,20854,4443
DIOR-R,20857,4444
DIOR-R,20858,4445
DIOR-R,20860,4446
DIOR-R,20861,4447
DIOR-R,20864,4448
DIOR-R,20865,4449
DIOR-R,20869,4450
DIOR-R,20870,4451
DIOR-R,20871,4452
DIOR-R,20876,4453
DIOR-R,20877,4454
DIOR-R,20878,4455
DIOR-R,20880,4456
DIOR-R,20884,4457
DIOR-R,20885,4458
DIOR-R,20887,4459
DIOR-R,20888,4460
DIOR-R,20890,4461
DIOR-R,20894,4462
DIOR-R,20899,4463
DIOR-R,20902,4464
DIOR-R,20903,4465
DIOR-R,20906,4466
DIOR-R,20907,4467
DIOR-R,20909,4468
DIOR-R,20910,4469
DIOR-R,20911,4470
DIOR-R,20915,4471
DIOR-R,20919,4472
DIOR-R,20923,4473
DIOR-R,20927,4474
DIOR-R,20928,4475
DIOR-R,20929,4476
DIOR-R,20930,4477
DIOR-R,20933,4478
DIOR-R,20939,4479
DIOR-R,20940,4480
DIOR-R,20941,4481
DIOR-R,20945,4482
DIOR-R,20946,4483
DIOR-R,20947,4484
DIOR-R,20949,4485
DIOR-R,20950,4486
DIOR-R,20955,4487
DIOR-R,20958,4488
DIOR-R,20959,4489
DIOR-R,20960,4490
DIOR-R,20963,4491
DIOR-R,20966,4492
DIOR-R,20968,4493
DIOR-R,20969,4494
DIOR-R,20974,4495
DIOR-R,20975,4496
DIOR-R,20976,4497
DIOR-R,20981,4498
DIOR-R,20984,4499
DIOR-R,20985,4500
DIOR-R,20987,4501
DIOR-R,20990,4502
DIOR-R,20991,4503
DIOR-R,20992,4504
DIOR-R,20995,4505
DIOR-R,20998,4506
DIOR-R,21001,4507
DIOR-R,21005,4508
DIOR-R,21007,4509
DIOR-R,21008,4510
DIOR-R,21011,4511
DIOR-R,21013,4512
DIOR-R,21014,4513
DIOR-R,21016,4514
DIOR-R,21019,4515
DIOR-R,21023,4516
DIOR-R,21028,4517
DIOR-R,21030,4518
DIOR-R,21034,4519
DIOR-R,21035,4520
DIOR-R,21037,4521
DIOR-R,21041,4522
DIOR-R,21042,4523
DIOR-R,21045,4524
DIOR-R,21048,4525
DIOR-R,21050,4526
DIOR-R,21054,4527
DIOR-R,21055,4528
DIOR-R,21057,4529
DIOR-R,21058,4530
DIOR-R,21059,4531
DIOR-R,21062,4532
DIOR-R,21063,4533
DIOR-R,21064,4534
DIOR-R,21065,4535
DIOR-R,21069,4536
DIOR-R,21070,4537
DIOR-R,21072,4538
DIOR-R,21074,4539
DIOR-R,21077,4540
DIOR-R,21079,4541
DIOR-R,21081,4542
DIOR-R,21082,4543
DIOR-R,21085,4544
DIOR-R,21087,4545
DIOR-R,21089,4546
DIOR-R,21091,4547
DIOR-R,21095,4548
DIOR-R,21098,4549
DIOR-R,21102,4550
DIOR-R,21103,4551
DIOR-R,21105,4552
DIOR-R,21110,4553
DIOR-R,21111,4554
DIOR-R,21112,4555
DIOR-R,21115,4556
DIOR-R,21117,4557
DIOR-R,21118,4558
DIOR-R,21119,4559
DIOR-R,21120,4560
DIOR-R,21121,4561
DIOR-R,21122,4562
DIOR-R,21123,4563
DIOR-R,21124,4564
DIOR-R,21125,4565
DIOR-R,21126,4566
DIOR-R,21128,4567
DIOR-R,21129,4568
DIOR-R,21130,4569
DIOR-R,21131,4570
DIOR-R,21132,4571
DIOR-R,21134,4572
DIOR-R,21136,4573
DIOR-R,21137,4574
DIOR-R,21138,4575
DIOR-R,21140,4576
DIOR-R,21142,4577
DIOR-R,21143,4578
DIOR-R,21144,4579
DIOR-R,21147,4580
DIOR-R,21149,4581
DIOR-R,21152,4582
DIOR-R,21156,4583
DIOR-R,21157,4584
DIOR-R,21161,4585
DIOR-R,21166,4586
DIOR-R,21169,4587
DIOR-R,21170,4588
DIOR-R,21172,4589
DIOR-R,21173,4590
DIOR-R,21175,4591
DIOR-R,21177,4592
DIOR-R,21180,4593
DIOR-R,21181,4594
DIOR-R,21184,4595
DIOR-R,21185,4596
DIOR-R,21187,4597
DIOR-R,21190,4598
DIOR-R,21191,4599
DIOR-R,21193,4600
DIOR-R,21194,4601
DIOR-R,21196,4602
DIOR-R,21197,4603
DIOR-R,21198,4604
DIOR-R,21200,4605
DIOR-R,21201,4606
DIOR-R,21203,4607
DIOR-R,21204,4608
DIOR-R,21207,4609
DIOR-R,21208,4610
DIOR-R,21209,4611
DIOR-R,21212,4612
DIOR-R,21213,4613
DIOR-R,21216,4614
DIOR-R,21217,4615
DIOR-R,21219,4616
DIOR-R,21220,4617
DIOR-R,21222,4618
DIOR-R,21224,4619
DIOR-R,21227,4620
DIOR-R,21229,4621
DIOR-R,21231,4622
DIOR-R,21236,4623
DIOR-R,21237,4624
DIOR-R,21238,4625
DIOR-R,21239,4626
DIOR-R,21242,4627
DIOR-R,21243,4628
DIOR-R,21246,4629
DIOR-R,21247,4630
DIOR-R,21249,4631
DIOR-R,21251,4632
DIOR-R,21252,4633
DIOR-R,21253,4634
DIOR-R,21256,4635
DIOR-R,21258,4636
DIOR-R,21260,4637
DIOR-R,21261,4638
DIOR-R,21262,4639
DIOR-R,21263,4640
DIOR-R,21265,4641
DIOR-R,21266,4642
DIOR-R,21268,4643
DIOR-R,21270,4644
DIOR-R,21271,4645
DIOR-R,21272,4646
DIOR-R,21273,4647
DIOR-R,21274,4648
DIOR-R,21276,4649
DIOR-R,21277,4650
DIOR-R,21279,4651
DIOR-R,21280,4652
DIOR-R,21281,4653
DIOR-R,21282,4654
DIOR-R,21292,4655
DIOR-R,21294,4656
DIOR-R,21297,4657
DIOR-R,21298,4658
DIOR-R,21299,4659
DIOR-R,21300,4660
DIOR-R,21303,4661
DIOR-R,21307,4662
DIOR-R,21311,4663
DIOR-R,21312,4664
DIOR-R,21314,4665
DIOR-R,21315,4666
DIOR-R,21316,4667
DIOR-R,21317,4668
DIOR-R,21318,4669
DIOR-R,21320,4670
DIOR-R,21321,4671
DIOR-R,21325,4672
DIOR-R,21327,4673
DIOR-R,21329,4674
DIOR-R,21330,4675
DIOR-R,21332,4676
DIOR-R,21335,4677
DIOR-R,21336,4678
DIOR-R,21339,4679
DIOR-R,21340,4680
DIOR-R,21341,4681
DIOR-R,21344,4682
DIOR-R,21346,4683
DIOR-R,21347,4684
DIOR-R,21348,4685
DIOR-R,21350,4686
DIOR-R,21352,4687
DIOR-R,21354,4688
DIOR-R,21355,4689
DIOR-R,21359,4690
DIOR-R,21360,4691
DIOR-R,21365,4692
DIOR-R,21369,4693
DIOR-R,21370,4694
DIOR-R,21371,4695
DIOR-R,21372,4696
DIOR-R,21376,4697
DIOR-R,21377,4698
DIOR-R,21378,4699
DIOR-R,21380,4700
DIOR-R,21381,4701
DIOR-R,21382,4702
DIOR-R,21383,4703
DIOR-R,21384,4704
DIOR-R,21385,4705
DIOR-R,21386,4706
DIOR-R,21387,4707
DIOR-R,21390,4708
DIOR-R,21391,4709
DIOR-R,21392,4710
DIOR-R,21393,4711
DIOR-R,21396,4712
DIOR-R,21398,4713
DIOR-R,21401,4714
DIOR-R,21404,4715
DIOR-R,21406,4716
DIOR-R,21407,4717
DIOR-R,21408,4718
DIOR-R,21411,4719
DIOR-R,21414,4720
DIOR-R,21418,4721
DIOR-R,21423,4722
DIOR-R,21426,4723
DIOR-R,21428,4724
DIOR-R,21431,4725
DIOR-R,21434,4726
DIOR-R,21436,4727
DIOR-R,21438,4728
DIOR-R,21440,4729
DIOR-R,21441,4730
DIOR-R,21442,4731
DIOR-R,21444,4732
DIOR-R,21445,4733
DIOR-R,21447,4734
DIOR-R,21448,4735
DIOR-R,21449,4736
DIOR-R,21451,4737
DIOR-R,21452,4738
DIOR-R,21454,4739
DIOR-R,21455,4740
DIOR-R,21456,4741
DIOR-R,21464,4742
DIOR-R,21465,4743
DIOR-R,21467,4744
DIOR-R,21469,4745
DIOR-R,21473,4746
DIOR-R,21474,4747
DIOR-R,21475,4748
DIOR-R,21480,4749
DIOR-R,21482,4750
DIOR-R,21488,4751
DIOR-R,21491,4752
DIOR-R,21492,4753
DIOR-R,21494,4754
DIOR-R,21496,4755
DIOR-R,21499,4756
DIOR-R,21501,4757
DIOR-R,21502,4758
DIOR-R,21504,4759
DIOR-R,21505,4760
DIOR-R,21506,4761
DIOR-R,21507,4762
DIOR-R,21508,4763
DIOR-R,21509,4764
DIOR-R,21514,4765
DIOR-R,21515,4766
DIOR-R,21516,4767
DIOR-R,21517,4768
DIOR-R,21518,4769
DIOR-R,21521,4770
DIOR-R,21522,4771
DIOR-R,21524,4772
DIOR-R,21525,4773
DIOR-R,21533,4774
DIOR-R,21534,4775
DIOR-R,21538,4776
DIOR-R,21539,4777
DIOR-R,21541,4778
DIOR-R,21542,4779
DIOR-R,21546,4780
DIOR-R,21552,4781
DIOR-R,21554,4782
DIOR-R,21556,4783
DIOR-R,21558,4784
DIOR-R,21560,4785
DIOR-R,21562,4786
DIOR-R,21565,4787
DIOR-R,21570,4788
DIOR-R,21571,4789
DIOR-R,21572,4790
DIOR-R,21573,4791
DIOR-R,21576,4792
DIOR-R,21580,4793
DIOR-R,21581,4794
DIOR-R,21583,4795
DIOR-R,21586,4796
DIOR-R,21587,4797
DIOR-R,21588,4798
DIOR-R,21590,4799
DIOR-R,21592,4800
DIOR-R,21594,4801
DIOR-R,21595,4802
DIOR-R,21596,4803
DIOR-R,21597,4804
DIOR-R,21599,4805
DIOR-R,21600,4806
DIOR-R,21601,4807
DIOR-R,21602,4808
DIOR-R,21605,4809
DIOR-R,21606,4810
DIOR-R,21607,4811
DIOR-R,21610,4812
DIOR-R,21611,4813
DIOR-R,21614,4814
DIOR-R,21616,4815
DIOR-R,21619,4816
DIOR-R,21621,4817
DIOR-R,21622,4818
DIOR-R,21623,4819
DIOR-R,21626,4820
DIOR-R,21628,4821
DIOR-R,21629,4822
DIOR-R,21630,4823
DIOR-R,21631,4824
DIOR-R,21632,4825
DIOR-R,21635,4826
DIOR-R,21636,4827
DIOR-R,21637,4828
DIOR-R,21638,4829
DIOR-R,21639,4830
DIOR-R,21643,4831
DIOR-R,21645,4832
DIOR-R,21646,4833
DIOR-R,21653,4834
DIOR-R,21654,4835
DIOR-R,21655,4836
DIOR-R,21661,4837
DIOR-R,21662,4838
DIOR-R,21664,4839
DIOR-R,21665,4840
DIOR-R,21666,4841
DIOR-R,21670,4842
DIOR-R,21671,4843
DIOR-R,21673,4844
DIOR-R,21676,4845
DIOR-R,21678,4846
DIOR-R,21680,4847
DIOR-R,21681,4848
DIOR-R,21686,4849
DIOR-R,21687,4850
DIOR-R,21688,4851
DIOR-R,21693,4852
DIOR-R,21694,4853
DIOR-R,21695,4854
DIOR-R,21696,4855
DIOR-R,21697,4856
DIOR-R,21700,4857
DIOR-R,21703,4858
DIOR-R,21709,4859
DIOR-R,21711,4860
DIOR-R,21712,4861
DIOR-R,21713,4862
DIOR-R,21714,4863
DIOR-R,21719,4864
DIOR-R,21721,4865
DIOR-R,21722,4866
DIOR-R,21726,4867
DIOR-R,21730,4868
DIOR-R,21732,4869
DIOR-R,21735,4870
DIOR-R,21736,4871
DIOR-R,21737,4872
DIOR-R,21738,4873
DIOR-R,21740,4874
DIOR-R,21741,4875
DIOR-R,21744,4876
DIOR-R,21746,4877
DIOR-R,21751,4878
DIOR-R,21752,4879
DIOR-R,21753,4880
DIOR-R,21754,4881
DIOR-R,21758,4882
DIOR-R,21759,4883
DIOR-R,21760,4884
DIOR-R,21762,4885
DIOR-R,21764,4886
DIOR-R,21765,4887
DIOR-R,21766,4888
DIOR-R,21767,4889
DIOR-R,21768,4890
DIOR-R,21769,4891
DIOR-R,21771,4892
DIOR-R,21773,4893
DIOR-R,21777,4894
DIOR-R,21779,4895
DIOR-R,21780,4896
DIOR-R,21788,4897
DIOR-R,21789,4898
DIOR-R,21790,4899
DIOR-R,21793,4900
DIOR-R,21795,4901
DIOR-R,21796,4902
DIOR-R,21799,4903
DIOR-R,21800,4904
DIOR-R,21802,4905
DIOR-R,21803,4906
DIOR-R,21805,4907
DIOR-R,21807,4908
DIOR-R,21810,4909
DIOR-R,21813,4910
DIOR-R,21815,4911
DIOR-R,21818,4912
DIOR-R,21819,4913
DIOR-R,21820,4914
DIOR-R,21822,4915
DIOR-R,21824,4916
DIOR-R,21826,4917
DIOR-R,21827,4918
DIOR-R,21829,4919
DIOR-R,21832,4920
DIOR-R,21834,4921
DIOR-R,21835,4922
DIOR-R,21837,4923
DIOR-R,21839,4924
DIOR-R,21840,4925
DIOR-R,21843,4926
DIOR-R,21845,4927
DIOR-R,21847,4928
DIOR-R,21848,4929
DIOR-R,21853,4930
DIOR-R,21857,4931
DIOR-R,21859,4932
DIOR-R,21860,4933
DIOR-R,21861,4934
DIOR-R,21862,4935
DIOR-R,21865,4936
DIOR-R,21866,4937
DIOR-R,21875,4938
DIOR-R,21876,4939
DIOR-R,21877,4940
DIOR-R,21881,4941
DIOR-R,21882,4942
DIOR-R,21883,4943
DIOR-R,21885,4944
DIOR-R,21887,4945
DIOR-R,21889,4946
DIOR-R,21892,4947
DIOR-R,21896,4948
DIOR-R,21897,4949
DIOR-R,21898,4950
DIOR-R,21900,4951
DIOR-R,21901,4952
DIOR-R,21902,4953
DIOR-R,21905,4954
DIOR-R,21908,4955
DIOR-R,21910,4956
DIOR-R,21912,4957
DIOR-R,21918,4958
DIOR-R,21922,4959
DIOR-R,21927,4960
DIOR-R,21928,4961
DIOR-R,21930,4962
DIOR-R,21933,4963
DIOR-R,21934,4964
DIOR-R,21936,4965
DIOR-R,21937,4966
DIOR-R,21938,4967
DIOR-R,21939,4968
DIOR-R,21940,4969
DIOR-R,21941,4970
DIOR-R,21942,4971
DIOR-R,21945,4972
DIOR-R,21946,4973
DIOR-R,21947,4974
DIOR-R,21948,4975
DIOR-R,21949,4976
DIOR-R,21950,4977
DIOR-R,21951,4978
DIOR-R,21958,4979
DIOR-R,21959,4980
DIOR-R,21960,4981
DIOR-R,21961,4982
DIOR-R,21964,4983
DIOR-R,21965,4984
DIOR-R,21966,4985
DIOR-R,21969,4986
DIOR-R,21970,4987
DIOR-R,21977,4988
DIOR-R,21979,4989
DIOR-R,21981,4990
DIOR-R,21982,4991
DIOR-R,21986,4992
DIOR-R,21987,4993
DIOR-R,21989,4994
DIOR-R,21990,4995
DIOR-R,21991,4996
DIOR-R,21992,4997
DIOR-R,21993,4998
DIOR-R,21995,4999
DIOR-R,21997,5000
DIOR-R,21999,5001
DIOR-R,22000,5002
DIOR-R,22001,5003
DIOR-R,22002,5004
DIOR-R,22003,5005
DIOR-R,22007,5006
DIOR-R,22008,5007
DIOR-R,22016,5008
DIOR-R,22020,5009
DIOR-R,22022,5010
DIOR-R,22023,5011
DIOR-R,22025,5012
DIOR-R,22026,5013
DIOR-R,22033,5014
DIOR-R,22036,5015
DIOR-R,22038,5016
DIOR-R,22039,5017
DIOR-R,22041,5018
DIOR-R,22042,5019
DIOR-R,22043,5020
DIOR-R,22045,5021
DIOR-R,22049,5022
DIOR-R,22051,5023
DIOR-R,22056,5024
DIOR-R,22057,5025
DIOR-R,22062,5026
DIOR-R,22063,5027
DIOR-R,22064,5028
DIOR-R,22066,5029
DIOR-R,22070,5030
DIOR-R,22072,5031
DIOR-R,22073,5032
DIOR-R,22077,5033
DIOR-R,22078,5034
DIOR-R,22081,5035
DIOR-R,22082,5036
DIOR-R,22086,5037
DIOR-R,22088,5038
DIOR-R,22089,5039
DIOR-R,22090,5040
DIOR-R,22091,5041
DIOR-R,22092,5042
DIOR-R,22093,5043
DIOR-R,22095,5044
DIOR-R,22098,5045
DIOR-R,22099,5046
DIOR-R,22101,5047
DIOR-R,22102,5048
DIOR-R,22103,5049
DIOR-R,22106,5050
DIOR-R,22107,5051
DIOR-R,22109,5052
DIOR-R,22113,5053
DIOR-R,22116,5054
DIOR-R,22117,5055
DIOR-R,22120,5056
DIOR-R,22121,5057
DIOR-R,22122,5058
DIOR-R,22126,5059
DIOR-R,22130,5060
DIOR-R,22138,5061
DIOR-R,22140,5062
DIOR-R,22142,5063
DIOR-R,22143,5064
DIOR-R,22145,5065
DIOR-R,22147,5066
DIOR-R,22148,5067
DIOR-R,22150,5068
DIOR-R,22153,5069
DIOR-R,22155,5070
DIOR-R,22156,5071
DIOR-R,22157,5072
DIOR-R,22161,5073
DIOR-R,22163,5074
DIOR-R,22167,5075
DIOR-R,22169,5076
DIOR-R,22171,5077
DIOR-R,22172,5078
DIOR-R,22176,5079
DIOR-R,22177,5080
DIOR-R,22179,5081
DIOR-R,22181,5082
DIOR-R,22182,5083
DIOR-R,22183,5084
DIOR-R,22186,5085
DIOR-R,22189,5086
DIOR-R,22190,5087
DIOR-R,22194,5088
DIOR-R,22195,5089
DIOR-R,22196,5090
DIOR-R,22198,5091
DIOR-R,22202,5092
DIOR-R,22203,5093
DIOR-R,22205,5094
DIOR-R,22206,5095
DIOR-R,22208,5096
DIOR-R,22211,5097
DIOR-R,22212,5098
DIOR-R,22214,5099
DIOR-R,22215,5100
DIOR-R,22218,5101
DIOR-R,22219,5102
DIOR-R,22221,5103
DIOR-R,22222,5104
DIOR-R,22223,5105
DIOR-R,22225,5106
DIOR-R,22226,5107
DIOR-R,22229,5108
DIOR-R,22230,5109
DIOR-R,22234,5110
DIOR-R,22235,5111
DIOR-R,22236,5112
DIOR-R,22237,5113
DIOR-R,22238,5114
DIOR-R,22240,5115
DIOR-R,22241,5116
DIOR-R,22244,5117
DIOR-R,22245,5118
DIOR-R,22248,5119
DIOR-R,22250,5120
DIOR-R,22251,5121
DIOR-R,22253,5122
DIOR-R,22257,5123
DIOR-R,22258,5124
DIOR-R,22261,5125
DIOR-R,22265,5126
DIOR-R,22266,5127
DIOR-R,22269,5128
DIOR-R,22271,5129
DIOR-R,22272,5130
DIOR-R,22274,5131
DIOR-R,22275,5132
DIOR-R,22280,5133
DIOR-R,22282,5134
DIOR-R,22283,5135
DIOR-R,22285,5136
DIOR-R,22288,5137
DIOR-R,22290,5138
DIOR-R,22292,5139
DIOR-R,22296,5140
DIOR-R,22297,5141
DIOR-R,22298,5142
DIOR-R,22301,5143
DIOR-R,22302,5144
DIOR-R,22304,5145
DIOR-R,22305,5146
DIOR-R,22307,5147
DIOR-R,22308,5148
DIOR-R,22311,5149
DIOR-R,22312,5150
DIOR-R,22313,5151
DIOR-R,22314,5152
DIOR-R,22315,5153
DIOR-R,22317,5154
DIOR-R,22319,5155
DIOR-R,22321,5156
DIOR-R,22323,5157
DIOR-R,22324,5158
DIOR-R,22329,5159
DIOR-R,22330,5160
DIOR-R,22337,5161
DIOR-R,22338,5162
DIOR-R,22340,5163
DIOR-R,22341,5164
DIOR-R,22342,5165
DIOR-R,22344,5166
DIOR-R,22345,5167
DIOR-R,22347,5168
DIOR-R,22348,5169
DIOR-R,22349,5170
DIOR-R,22350,5171
DIOR-R,22353,5172
DIOR-R,22354,5173
DIOR-R,22356,5174
DIOR-R,22359,5175
DIOR-R,22360,5176
DIOR-R,22363,5177
DIOR-R,22365,5178
DIOR-R,22368,5179
DIOR-R,22369,5180
DIOR-R,22370,5181
DIOR-R,22372,5182
DIOR-R,22373,5183
DIOR-R,22376,5184
DIOR-R,22380,5185
DIOR-R,22382,5186
DIOR-R,22383,5187
DIOR-R,22384,5188
DIOR-R,22386,5189
DIOR-R,22387,5190
DIOR-R,22388,5191
DIOR-R,22389,5192
DIOR-R,22390,5193
DIOR-R,22392,5194
DIOR-R,22396,5195
DIOR-R,22398,5196
DIOR-R,22399,5197
DIOR-R,22402,5198
DIOR-R,22404,5199
DIOR-R,22405,5200
DIOR-R,22408,5201
DIOR-R,22409,5202
DIOR-R,22413,5203
DIOR-R,22414,5204
DIOR-R,22415,5205
DIOR-R,22417,5206
DIOR-R,22422,5207
DIOR-R,22428,5208
DIOR-R,22429,5209
DIOR-R,22433,5210
DIOR-R,22434,5211
DIOR-R,22435,5212
DIOR-R,22436,5213
DIOR-R,22438,5214
DIOR-R,22445,5215
DIOR-R,22447,5216
DIOR-R,22450,5217
DIOR-R,22452,5218
DIOR-R,22453,5219
DIOR-R,22454,5220
DIOR-R,22456,5221
DIOR-R,22457,5222
DIOR-R,22458,5223
DIOR-R,22459,5224
DIOR-R,22469,5225
DIOR-R,22472,5226
DIOR-R,22474,5227
DIOR-R,22476,5228
DIOR-R,22479,5229
DIOR-R,22481,5230
DIOR-R,22482,5231
DIOR-R,22484,5232
DIOR-R,22485,5233
DIOR-R,22486,5234
DIOR-R,22487,5235
DIOR-R,22491,5236
DIOR-R,22492,5237
DIOR-R,22493,5238
DIOR-R,22494,5239
DIOR-R,22500,5240
DIOR-R,22505,5241
DIOR-R,22508,5242
DIOR-R,22509,5243
DIOR-R,22510,5244
DIOR-R,22516,5245
DIOR-R,22517,5246
DIOR-R,22518,5247
DIOR-R,22520,5248
DIOR-R,22521,5249
DIOR-R,22522,5250
DIOR-R,22527,5251
DIOR-R,22530,5252
DIOR-R,22531,5253
DIOR-R,22535,5254
DIOR-R,22538,5255
DIOR-R,22539,5256
DIOR-R,22546,5257
DIOR-R,22547,5258
DIOR-R,22548,5259
DIOR-R,22550,5260
DIOR-R,22554,5261
DIOR-R,22556,5262
DIOR-R,22557,5263
DIOR-R,22559,5264
DIOR-R,22560,5265
DIOR-R,22562,5266
DIOR-R,22563,5267
DIOR-R,22565,5268
DIOR-R,22567,5269
DIOR-R,22572,5270
DIOR-R,22575,5271
DIOR-R,22577,5272
DIOR-R,22578,5273
DIOR-R,22579,5274
DIOR-R,22582,5275
DIOR-R,22584,5276
DIOR-R,22585,5277
DIOR-R,22586,5278
DIOR-R,22587,5279
DIOR-R,22589,5280
DIOR-R,22591,5281
DIOR-R,22592,5282
DIOR-R,22593,5283
DIOR-R,22594,5284
DIOR-R,22595,5285
DIOR-R,22597,5286
DIOR-R,22601,5287
DIOR-R,22602,5288
DIOR-R,22605,5289
DIOR-R,22607,5290
DIOR-R,22609,5291
DIOR-R,22610,5292
DIOR-R,22611,5293
DIOR-R,22613,5294
DIOR-R,22614,5295
DIOR-R,22617,5296
DIOR-R,22619,5297
DIOR-R,22622,5298
DIOR-R,22625,5299
DIOR-R,22626,5300
DIOR-R,22628,5301
DIOR-R,22630,5302
DIOR-R,22634,5303
DIOR-R,22635,5304
DIOR-R,22636,5305
DIOR-R,22638,5306
DIOR-R,22639,5307
DIOR-R,22641,5308
DIOR-R,22647,5309
DIOR-R,22648,5310
DIOR-R,22651,5311
DIOR-R,22653,5312
DIOR-R,22654,5313
DIOR-R,22659,5314
DIOR-R,22661,5315
DIOR-R,22662,5316
DIOR-R,22664,5317
DIOR-R,22668,5318
DIOR-R,22670,5319
DIOR-R,22672,5320
DIOR-R,22674,5321
DIOR-R,22675,5322
DIOR-R,22676,5323
DIOR-R,22677,5324
DIOR-R,22679,5325
DIOR-R,22682,5326
DIOR-R,22685,5327
DIOR-R,22688,5328
DIOR-R,22689,5329
DIOR-R,22694,5330
DIOR-R,22696,5331
DIOR-R,22701,5332
DIOR-R,22702,5333
DIOR-R,22703,5334
DIOR-R,22704,5335
DIOR-R,22708,5336
DIOR-R,22709,5337
DIOR-R,22710,5338
DIOR-R,22711,5339
DIOR-R,22712,5340
DIOR-R,22713,5341
DIOR-R,22714,5342
DIOR-R,22717,5343
DIOR-R,22719,5344
DIOR-R,22722,5345
DIOR-R,22723,5346
DIOR-R,22724,5347
DIOR-R,22726,5348
DIOR-R,22727,5349
DIOR-R,22728,5350
DIOR-R,22732,5351
DIOR-R,22733,5352
DIOR-R,22734,5353
DIOR-R,22735,5354
DIOR-R,22736,5355
DIOR-R,22739,5356
DIOR-R,22742,5357
DIOR-R,22743,5358
DIOR-R,22744,5359
DIOR-R,22746,5360
DIOR-R,22747,5361
DIOR-R,22748,5362
DIOR-R,22749,5363
DIOR-R,22750,5364
DIOR-R,22753,5365
DIOR-R,22754,5366
DIOR-R,22755,5367
DIOR-R,22756,5368
DIOR-R,22759,5369
DIOR-R,22762,5370
DIOR-R,22763,5371
DIOR-R,22768,5372
DIOR-R,22769,5373
DIOR-R,22771,5374
DIOR-R,22774,5375
DIOR-R,22775,5376
DIOR-R,22776,5377
DIOR-R,22777,5378
DIOR-R,22781,5379
DIOR-R,22782,5380
DIOR-R,22783,5381
DIOR-R,22784,5382
DIOR-R,22785,5383
DIOR-R,22787,5384
DIOR-R,22788,5385
DIOR-R,22789,5386
DIOR-R,22790,5387
DIOR-R,22791,5388
DIOR-R,22792,5389
DIOR-R,22794,5390
DIOR-R,22796,5391
DIOR-R,22801,5392
DIOR-R,22803,5393
DIOR-R,22804,5394
DIOR-R,22805,5395
DIOR-R,22815,5396
DIOR-R,22816,5397
DIOR-R,22819,5398
DIOR-R,22820,5399
DIOR-R,22821,5400
DIOR-R,22824,5401
DIOR-R,22825,5402
DIOR-R,22832,5403
DIOR-R,22833,5404
DIOR-R,22834,5405
DIOR-R,22837,5406
DIOR-R,22840,5407
DIOR-R,22841,5408
DIOR-R,22842,5409
DIOR-R,22843,5410
DIOR-R,22844,5411
DIOR-R,22845,5412
DIOR-R,22846,5413
DIOR-R,22849,5414
DIOR-R,22850,5415
DIOR-R,22851,5416
DIOR-R,22852,5417
DIOR-R,22853,5418
DIOR-R,22858,5419
DIOR-R,22863,5420
DIOR-R,22866,5421
DIOR-R,22872,5422
DIOR-R,22873,5423
DIOR-R,22874,5424
DIOR-R,22876,5425
DIOR-R,22881,5426
DIOR-R,22884,5427
DIOR-R,22885,5428
DIOR-R,22886,5429
DIOR-R,22887,5430
DIOR-R,22888,5431
DIOR-R,22890,5432
DIOR-R,22893,5433
DIOR-R,22894,5434
DIOR-R,22895,5435
DIOR-R,22899,5436
DIOR-R,22900,5437
DIOR-R,22901,5438
DIOR-R,22902,5439
DIOR-R,22903,5440
DIOR-R,22906,5441
DIOR-R,22907,5442
DIOR-R,22910,5443
DIOR-R,22913,5444
DIOR-R,22916,5445
DIOR-R,22919,5446
DIOR-R,22920,5447
DIOR-R,22923,5448
DIOR-R,22925,5449
DIOR-R,22927,5450
