radial_norm,noise_level,modulation_threshold,boundary_mass,radial_risk_coupling,unwrap_ambiguity,frequency_ratio,n,decoded_angle_mean_deg,angle_error_mean_deg,phase_mod_mean,negative_phase_mod_nrc_continuous,phase_mod_nrc_continuous,phase_mod_nrc_severe_event,direction_margin_nrc_continuous,multi_frequency_disagreement_nrc_continuous,unwrap_energy_gap_nrc_continuous,candidate_switch_rate,severe_event_rate,phase_mod_direction
1.35,0.03,0.47,0.4,0.8,0.05,1:2,512,0.35942988,1.15571664,2.18653962,3.73150233,0.59339406,0.0,0.5909135,1.10344207,1.10344207,0.0,0.0078125,INFORMATIVE
1.35,0.03,0.47,0.4,0.8,0.45,1:2,512,1.35976931,7.0619754,2.19216382,2.67182875,0.43221926,0.54564509,0.32402679,0.43873379,0.43873379,0.0,0.10351562,INFORMATIVE
1.35,0.03,0.47,0.4,0.8,0.85,1:2,512,-3.05961502,18.26261719,2.24517947,2.23029316,0.6526412,0.94154232,0.14191996,0.63066878,0.63066878,0.0,0.47460938,INFORMATIVE
1.35,0.03,0.47,0.75,-0.8,0.05,1:2,512,0.98713513,1.23761814,2.10037356,3.90357205,0.3540855,0.00049455,0.35331422,0.26921334,0.26921334,0.0,0.0078125,INFORMATIVE
1.35,0.03,0.47,0.75,-0.8,0.45,1:2,512,8.63257803,9.54433796,2.13549935,2.85702182,0.33442325,0.5264085,0.25518316,0.59553824,0.59553824,0.0,0.1328125,INFORMATIVE
1.35,0.03,0.47,0.75,-0.8,0.85,1:2,512,-4.53356674,19.78089485,2.09612169,2.33912729,0.41136095,0.88154895,0.14469745,0.69686305,0.69686305,0.0,0.453125,INFORMATIVE
1.35,0.03,0.47,0.75,0.0,0.05,1:2,512,-6.54874245,0.73787912,1.8225,1.04779287,1.04779287,nan,0.70675039,0.53825356,0.53825356,0.0,0.0,NEAR_RANDOM
1.35,0.03,0.47,0.75,0.0,0.45,1:2,512,-3.48282757,4.88831506,1.8225,1.02940999,1.02940999,1.18449113,0.59737236,0.06287639,0.06287639,0.0,0.09765625,NEAR_RANDOM
1.35,0.03,0.47,0.75,0.0,0.85,1:2,512,-3.79836522,16.44185173,1.8225,0.86905572,0.86905572,0.94952146,0.19718279,0.66767043,0.66767043,0.0,0.44335938,INFORMATIVE
1.35,0.03,0.47,0.75,0.8,0.05,1:2,512,1.12869377,1.37113639,2.09370876,3.90744617,0.47836295,0.0,0.47839789,0.68693826,0.68693826,0.0,0.0078125,INFORMATIVE
1.35,0.03,0.47,0.75,0.8,0.45,1:2,512,-3.76496918,8.43372188,2.2386362,2.85889905,0.42742772,0.68293881,0.31395541,0.57150684,0.57150684,0.0,0.1171875,INFORMATIVE
1.35,0.03,0.47,0.75,0.8,0.85,1:2,512,-3.14867493,16.47652938,2.08490852,2.25036007,0.58497661,0.94163941,0.18914962,0.67814487,0.67814487,0.0,0.46679688,INFORMATIVE
1.35,0.03,0.8,0.1,-0.8,0.05,1:2,512,2.37653683,4.7397272,2.09132133,3.40264664,0.08040216,0.00646685,0.08055034,0.59793694,0.59793694,0.0,0.06835938,INFORMATIVE
1.35,0.03,0.8,0.1,-0.8,0.45,1:2,512,-2.44749969,11.50245679,2.16960156,2.49553458,0.26858981,0.26182002,0.20866524,0.59087343,0.59087343,0.0,0.22265625,INFORMATIVE
1.35,0.03,0.8,0.1,-0.8,0.85,1:2,512,-0.71661628,19.7251514,2.12596124,1.95797989,0.65589945,0.82228616,0.14467754,0.62008131,0.62008131,0.0,0.50390625,INFORMATIVE
1.35,0.03,0.8,0.1,0.0,0.05,1:2,512,-0.66003571,0.69137448,1.8225,0.96390655,0.96390655,nan,0.85112898,0.57734552,0.57734552,0.0,0.0,NEAR_RANDOM
1.35,0.03,0.8,0.1,0.0,0.45,1:2,512,-6.33046394,6.31998573,1.8225,0.90744352,0.90744352,0.99815038,0.4531311,0.52822295,0.52822295,0.0,0.09960938,NEAR_RANDOM
1.35,0.03,0.8,0.1,0.0,0.85,1:2,512,1.21694068,18.27655481,1.8225,1.11040785,1.11040785,1.08200612,0.18362078,0.73032354,0.73032354,0.0,0.46679688,REVERSE
1.35,0.03,0.8,0.1,0.8,0.05,1:2,512,-1.16218359,4.82071071,2.13489858,3.25710822,0.12233441,0.00804114,0.12192796,1.31012628,1.31012628,0.0,0.0703125,INFORMATIVE
1.35,0.03,0.8,0.1,0.8,0.45,1:2,512,3.30301721,13.38016522,2.05161091,2.39987978,0.24848984,0.41777269,0.19469867,0.88611455,0.88611455,0.0,0.25,INFORMATIVE
1.35,0.03,0.8,0.1,0.8,0.85,1:2,512,-0.1961199,20.36255469,2.13448573,1.796012,0.6667631,0.69357124,0.16606997,0.76565482,0.76565482,0.0,0.51367188,INFORMATIVE
1.35,0.03,0.8,0.4,-0.8,0.05,1:2,512,-0.43210597,5.50278498,2.15960615,3.37395462,0.07603837,0.00503535,0.0756368,0.75370954,0.75370954,0.0,0.07226562,INFORMATIVE
1.35,0.03,0.8,0.4,-0.8,0.45,1:2,512,0.09038297,15.01986094,2.1452105,2.56366863,0.17161611,0.15428432,0.13295359,0.90942742,0.90942742,0.0,0.2421875,INFORMATIVE
1.35,0.03,0.8,0.4,-0.8,0.85,1:2,512,-1.13481711,24.30949838,2.16328527,2.01803339,0.58845265,0.76195221,0.11649046,0.80739342,0.80739342,0.0,0.49804688,INFORMATIVE
1.35,0.03,0.8,0.4,0.0,0.05,1:2,512,-5.01690277,0.73739933,1.8225,0.95413192,0.95413192,nan,0.8620999,0.57551742,0.57551742,0.0,0.0,NEAR_RANDOM
1.35,0.03,0.8,0.4,0.0,0.45,1:2,512,-1.9436816,6.8938653,1.8225,0.93297349,0.93297349,0.87075499,0.31636131,0.75705033,0.75705033,0.0,0.109375,NEAR_RANDOM
1.35,0.03,0.8,0.4,0.0,0.85,1:2,512,-4.51927011,21.38431154,1.8225,1.05322392,1.05322392,1.07432872,0.15820929,0.90126212,0.90126212,0.0,0.48828125,NEAR_RANDOM
1.35,0.03,0.8,0.4,0.8,0.05,1:2,512,5.54990171,4.15850696,2.08175463,3.38899947,0.12993072,0.00467214,0.12973429,1.61636816,1.61636816,0.0,0.06445312,INFORMATIVE
1.35,0.03,0.8,0.4,0.8,0.45,1:2,512,-3.10719976,13.42690149,2.14325093,2.46622722,0.24981777,0.41519501,0.19207406,0.73067672,0.73067672,0.0,0.20703125,INFORMATIVE
1.35,0.03,0.8,0.4,0.8,0.85,1:2,512,0.02145568,21.81198242,2.11836686,2.05941604,0.49731126,0.69979614,0.12108874,0.83976019,0.83976019,0.0,0.4921875,INFORMATIVE
1.35,0.03,0.8,0.75,-0.8,0.05,1:2,512,0.86840746,6.91866561,2.17809043,3.54229971,0.04491675,0.0,0.04492216,0.5309112,0.5309112,0.0,0.078125,INFORMATIVE
1.35,0.03,0.8,0.75,-0.8,0.45,1:2,512,3.40608827,16.38199282,2.23689606,2.6105022,0.16281107,0.26214896,0.11733755,0.63753532,0.63753532,0.0,0.22070312,INFORMATIVE
1.35,0.03,0.8,0.75,-0.8,0.85,1:2,512,-3.24172606,26.36521774,2.0134508,2.22945514,0.27444923,0.58212214,0.10038877,0.81247823,0.81247823,0.0,0.5234375,INFORMATIVE
1.35,0.03,0.8,0.75,0.0,0.05,1:2,512,4.00959977,0.72440469,1.8225,1.04675473,1.04675473,nan,0.855012,0.6810316,0.6810316,0.0,0.0,NEAR_RANDOM
1.35,0.03,0.8,0.75,0.0,0.45,1:2,512,-3.30891037,7.22163584,1.8225,1.0290864,1.0290864,0.99798871,0.34263254,0.55724413,0.55724413,0.0,0.13085938,NEAR_RANDOM
1.35,0.03,0.8,0.75,0.0,0.85,1:2,512,1.61464169,28.01200557,1.8225,0.98560971,0.98560971,0.92915857,0.11694522,0.92658677,0.92658677,0.0,0.54296875,NEAR_RANDOM
1.35,0.03,0.8,0.75,0.8,0.05,1:2,512,3.99052566,5.97677889,2.16728318,3.55528081,0.10383018,0.0,0.10349259,1.2127058,1.2127058,0.0,0.06835938,INFORMATIVE
1.35,0.03,0.8,0.75,0.8,0.45,1:2,512,3.07024842,17.95246164,2.15104778,2.62968023,0.17054973,0.34849215,0.13140364,0.80432119,0.80432119,0.0,0.25,INFORMATIVE
1.35,0.03,0.8,0.75,0.8,0.85,1:2,512,3.57894137,25.65686009,2.08845916,2.18411446,0.46456635,0.69277564,0.08945258,0.62673624,0.62673624,0.0,0.50976562,INFORMATIVE
1.35,0.12,0.3,0.1,-0.8,0.05,1:2,512,-3.44225862,1.85386958,2.01669066,1.52689783,0.55712016,0.02287868,0.5480764,0.8397777,0.8397777,0.0,0.00390625,INFORMATIVE
1.35,0.12,0.3,0.1,-0.8,0.45,1:2,512,3.54310385,5.8740946,2.1469599,2.00473633,0.70613007,0.63829983,0.55799869,0.34059071,0.34059071,0.0,0.12304688,INFORMATIVE
1.35,0.12,0.3,0.1,-0.8,0.85,1:2,512,0.45173457,13.43241198,2.13610917,2.21823511,0.59738838,0.77458164,0.23736489,0.51726727,0.51726727,0.0,0.39257812,INFORMATIVE
1.35,0.12,0.3,0.1,0.0,0.05,1:2,512,3.09922677,1.88591694,1.8225,1.02565605,1.02565605,nan,0.77369958,0.7366872,0.7366872,0.0,0.0,NEAR_RANDOM
1.35,0.12,0.3,0.1,0.0,0.45,1:2,512,-0.73761972,5.10032471,1.8225,1.05086168,1.05086168,1.02087992,0.61263787,0.37429605,0.37429605,0.0,0.12109375,NEAR_RANDOM
1.35,0.12,0.3,0.1,0.0,0.85,1:2,512,2.79767654,10.93306248,1.8225,0.99361268,0.99361268,0.9878293,0.40409558,0.38252681,0.38252681,0.0,0.3984375,NEAR_RANDOM
1.35,0.12,0.3,0.1,0.8,0.05,1:2,512,0.01639891,1.95520572,2.15609609,0.54786403,1.53341492,nan,1.47561329,0.70841792,0.70841792,0.0,0.0,REVERSE
1.35,0.12,0.3,0.1,0.8,0.45,1:2,512,2.03698205,6.41311341,2.09389051,2.12987831,0.76700975,0.95432284,0.64135618,0.50151287,0.50151287,0.0,0.11328125,INFORMATIVE
1.35,0.12,0.3,0.1,0.8,0.85,1:2,512,0.77050275,13.02331499,2.10796205,2.14358668,0.57727112,0.83622478,0.284415,0.59775641,0.59775641,0.0,0.4453125,INFORMATIVE
1.35,0.12,0.3,0.4,-0.8,0.05,1:2,512,-1.29487933,1.96242651,2.11726008,2.32272412,0.481382,0.01399809,0.47630086,0.68138082,0.68138082,0.0,0.0078125,INFORMATIVE
1.35,0.12,0.3,0.4,-0.8,0.45,1:2,512,0.72867395,6.63969337,2.12038987,2.44413652,0.56031041,0.73069367,0.42559451,0.5875955,0.5875955,0.0,0.12695312,INFORMATIVE
1.35,0.12,0.3,0.4,-0.8,0.85,1:2,512,5.34823284,14.31048382,2.04855854,2.15606841,0.66728498,0.9121102,0.21814484,0.46398315,0.46398315,0.0,0.42382812,INFORMATIVE
1.35,0.12,0.3,0.4,0.0,0.05,1:2,512,-0.60517172,1.8411264,1.8225,0.9428692,0.9428692,0.19867201,0.84492015,0.70399466,0.70399466,0.0,0.00195312,NEAR_RANDOM
1.35,0.12,0.3,0.4,0.0,0.45,1:2,512,-0.72347297,5.06982636,1.8225,1.00626065,1.00626065,1.11414822,0.57962017,0.36130074,0.36130074,0.0,0.1171875,NEAR_RANDOM
1.35,0.12,0.3,0.4,0.0,0.85,1:2,512,5.3594386,11.91633829,1.8225,0.99338218,0.99338218,1.00809988,0.36947442,0.37470975,0.37470975,0.0,0.42773438,NEAR_RANDOM
1.35,0.12,0.3,0.4,0.8,0.05,1:2,512,-2.11370328,1.93243031,2.18098849,0.53872025,1.6352786,5.8259422,1.58279685,0.68115769,0.68115769,0.0,0.00195312,REVERSE
1.35,0.12,0.3,0.4,0.8,0.45,1:2,512,2.85787007,6.45547604,2.18652393,2.20370539,0.78753647,1.11671614,0.6523425,0.59018037,0.59018037,0.0,0.140625,INFORMATIVE
1.35,0.12,0.3,0.4,0.8,0.85,1:2,512,6.01626922,13.03532985,2.18909168,2.05677012,0.78609275,0.90188737,0.26101983,0.66556977,0.66556977,0.0,0.41015625,INFORMATIVE
1.35,0.12,0.3,0.75,-0.8,0.05,1:2,512,-1.57800918,1.79632509,2.09461672,1.50957117,0.61413116,0.32854842,0.60195247,0.63391807,0.63391807,0.0,0.00195312,INFORMATIVE
1.35,0.12,0.3,0.75,-0.8,0.45,1:2,512,2.43310678,7.41763684,2.10427712,2.60095026,0.50816692,0.79247606,0.37896276,0.79140278,0.79140278,0.0,0.13671875,INFORMATIVE
1.35,0.12,0.3,0.75,-0.8,0.85,1:2,512,2.43273891,13.05534358,2.19871174,2.32107286,0.55004243,0.9408655,0.25753011,0.42273678,0.42273678,0.00195312,0.39648438,INFORMATIVE
1.35,0.12,0.3,0.75,0.0,0.05,1:2,512,0.88741567,1.76951508,1.8225,1.12340812,1.12340812,1.1066548,0.74805834,0.63265682,0.63265682,0.0,0.00195312,REVERSE
1.35,0.12,0.3,0.75,0.0,0.45,1:2,512,6.95287248,4.96073766,1.8225,1.04581224,1.04581224,1.11608437,0.66242181,0.39103568,0.39103568,0.0,0.11523438,NEAR_RANDOM
1.35,0.12,0.3,0.75,0.0,0.85,1:2,512,0.08003501,12.75937203,1.8225,0.93054963,0.93054963,0.90374719,0.30641062,0.59530586,0.59530586,0.0,0.375,NEAR_RANDOM
1.35,0.12,0.3,0.75,0.8,0.05,1:2,512,1.77819061,2.09165418,2.15606671,1.33900702,1.36817037,1.52278835,1.33335665,0.74631038,0.74631038,0.0,0.00390625,REVERSE
1.35,0.12,0.3,0.75,0.8,0.45,1:2,512,-0.37690492,5.79266806,2.25493842,1.90360053,0.92990749,1.25769304,0.66657174,0.44655553,0.44655553,0.0,0.125,NEAR_RANDOM
1.35,0.12,0.3,0.75,0.8,0.85,1:2,512,-2.94234077,15.77718382,2.17789191,2.36179372,0.56473779,0.95723501,0.20493177,0.76957382,0.76957382,0.0,0.42773438,INFORMATIVE
1.35,0.12,0.47,0.1,-0.8,0.05,1:2,512,4.57138093,2.15537209,2.15405816,2.60508064,0.41894996,0.0,0.41480537,0.61950097,0.61950097,0.0,0.01367188,INFORMATIVE
1.35,0.12,0.47,0.1,-0.8,0.45,1:2,512,5.57140645,7.23644665,2.1657544,2.30382578,0.55050794,0.792177,0.40926594,0.74549938,0.74549938,0.0,0.15039062,INFORMATIVE
1.35,0.12,0.47,0.1,-0.8,0.85,1:2,512,0.1584676,15.37517397,2.15367903,2.00710259,0.66833962,0.85346095,0.22920729,0.66212267,0.66212267,0.0,0.4609375,INFORMATIVE
1.35,0.12,0.47,0.1,0.0,0.05,1:2,512,-3.13582241,1.7707268,1.8225,0.96931963,0.96931963,nan,0.7863262,0.77593341,0.77593341,0.0,0.0,NEAR_RANDOM
1.35,0.12,0.47,0.1,0.0,0.45,1:2,512,5.28542895,4.99673466,1.8225,1.06829188,1.06829188,1.19598577,0.6703192,0.36255939,0.36255939,0.0,0.11914062,NEAR_RANDOM
1.35,0.12,0.47,0.1,0.0,0.85,1:2,512,2.38525404,12.97033867,1.8225,1.08035609,1.08035609,0.92289892,0.29077059,0.55877551,0.55877551,0.0,0.40234375,NEAR_RANDOM
1.35,0.12,0.47,0.1,0.8,0.05,1:2,512,0.7378343,2.81963674,2.25162299,2.67223247,0.85205974,0.38355091,0.80050521,0.87997555,0.87997555,0.0,0.01757812,INFORMATIVE
1.35,0.12,0.47,0.1,0.8,0.45,1:2,512,2.13953336,9.32388987,2.00373005,2.48975894,0.45590457,0.75512614,0.37727102,0.75807308,0.75807308,0.0,0.1796875,INFORMATIVE
1.35,0.12,0.47,0.1,0.8,0.85,1:2,512,4.37703607,15.9126562,2.1486138,2.0457825,0.70283003,0.85034245,0.2335278,0.79153401,0.79153401,0.0,0.5,INFORMATIVE
1.35,0.12,0.47,0.4,-0.8,0.05,1:2,512,-0.14377655,2.99981997,1.92496067,3.18105467,0.27244436,0.0146175,0.26852794,0.43129978,0.43129978,0.0,0.02148438,INFORMATIVE
1.35,0.12,0.47,0.4,-0.8,0.45,1:2,512,0.28053332,10.27710521,2.17006281,2.69041224,0.31231431,0.45706985,0.23851076,0.65717474,0.65717474,0.0,0.18945312,INFORMATIVE
1.35,0.12,0.47,0.4,-0.8,0.85,1:2,512,2.55994548,18.06613258,2.2200179,2.1096029,0.72699417,0.93729852,0.18015795,0.75512088,0.75512088,0.0,0.47070312,INFORMATIVE
1.35,0.12,0.47,0.4,0.0,0.05,1:2,512,-3.26298332,1.8929232,1.8225,0.94328935,0.94328935,1.99991846,0.76133095,0.69656119,0.69656119,0.0,0.00195312,NEAR_RANDOM
1.35,0.12,0.47,0.4,0.0,0.45,1:2,512,-0.1945135,5.15504402,1.8225,0.96130929,0.96130929,1.11438813,0.61538939,0.54835649,0.54835649,0.0,0.125,NEAR_RANDOM
1.35,0.12,0.47,0.4,0.0,0.85,1:2,512,-3.3814174,13.24435058,1.8225,1.19149905,1.19149905,1.06938538,0.3030416,0.57806328,0.57806328,0.0,0.40625,REVERSE
1.35,0.12,0.47,0.4,0.8,0.05,1:2,512,2.78748913,2.97138944,2.06521223,2.89232667,0.64579508,0.00266386,0.62825863,1.41180402,1.41180402,0.0,0.01757812,INFORMATIVE
1.35,0.12,0.47,0.4,0.8,0.45,1:2,512,0.50268855,6.93165496,2.13547382,2.27111528,0.72706717,1.09252296,0.53095144,0.68342155,0.68342155,0.0,0.14257812,INFORMATIVE
1.35,0.12,0.47,0.4,0.8,0.85,1:2,512,0.57697417,17.33144511,2.23770734,2.18065012,0.54482376,0.81736646,0.17578682,0.72481971,0.72481971,0.0,0.46875,INFORMATIVE
1.35,0.12,0.47,0.75,-0.8,0.05,1:2,512,2.13786796,2.76841866,2.06268041,3.26083039,0.28844735,0.02116174,0.2821169,0.73923464,0.73923464,0.0,0.01757812,INFORMATIVE
1.35,0.12,0.47,0.75,-0.8,0.45,1:2,512,-0.04735377,9.84392317,2.16344986,2.8848452,0.32276131,0.60179766,0.24739323,0.61946796,0.61946796,0.0,0.15820312,INFORMATIVE
1.35,0.12,0.47,0.75,-0.8,0.85,1:2,512,-3.1637048,18.63219858,2.12165026,2.39507284,0.38759159,0.73782921,0.15492175,0.6094458,0.6094458,0.0,0.44140625,INFORMATIVE
1.35,0.12,0.47,0.75,0.0,0.05,1:2,512,4.88644038,1.86829792,1.8225,0.93574135,0.93574135,0.21310621,0.7244377,0.68087732,0.68087732,0.0,0.00195312,NEAR_RANDOM
1.35,0.12,0.47,0.75,0.0,0.45,1:2,512,8.9903162,4.82359297,1.8225,1.00516156,1.00516156,1.03303616,0.72847639,0.35841813,0.35841813,0.0,0.109375,NEAR_RANDOM
1.35,0.12,0.47,0.75,0.0,0.85,1:2,512,6.09225875,15.07826245,1.8225,0.96130813,0.96130813,0.93921638,0.22438595,0.46707268,0.46707268,0.0,0.40625,NEAR_RANDOM
1.35,0.12,0.47,0.75,0.8,0.05,1:2,512,-6.02815595,2.40929263,2.11067881,2.5831453,0.83664648,0.0,0.80460254,1.2944228,1.2944228,0.0,0.01171875,INFORMATIVE
1.35,0.12,0.47,0.75,0.8,0.45,1:2,512,-0.72750522,10.13121318,2.13902948,2.84307053,0.35888884,0.7184913,0.28523931,1.07332411,1.07332411,0.0,0.15429688,INFORMATIVE
1.35,0.12,0.47,0.75,0.8,0.85,1:2,512,2.09872145,18.72204679,2.01646149,2.35189193,0.38407866,0.75130587,0.17187967,0.788825,0.788825,0.0,0.44921875,INFORMATIVE
1.35,0.12,0.8,0.1,-0.8,0.05,1:2,512,0.02862949,5.21164757,2.08885471,3.14999367,0.13158508,0.00348767,0.13074208,0.46312004,0.46312004,0.0,0.06835938,INFORMATIVE
1.35,0.12,0.8,0.1,-0.8,0.45,1:2,512,4.28967795,11.16248899,2.21781429,2.42261543,0.29730916,0.42540642,0.21723042,0.63071513,0.63071513,0.0,0.21484375,INFORMATIVE
1.35,0.12,0.8,0.1,-0.8,0.85,1:2,512,0.71430623,21.23163359,2.10268506,1.99176977,0.5221289,0.6484069,0.152049,0.72556457,0.72556457,0.0,0.51757812,INFORMATIVE
1.35,0.12,0.8,0.1,0.0,0.05,1:2,512,2.57684271,1.94479492,1.8225,1.03616626,1.03616626,0.98186301,0.68937532,0.62380012,0.62380012,0.0,0.00390625,NEAR_RANDOM
1.35,0.12,0.8,0.1,0.0,0.45,1:2,512,3.70011054,5.73414133,1.8225,1.02232506,1.02232506,0.98729973,0.55198077,0.49678403,0.49678403,0.0,0.13671875,NEAR_RANDOM
1.35,0.12,0.8,0.1,0.0,0.85,1:2,512,2.91846626,19.66617238,1.8225,0.97637762,0.97637762,1.05027635,0.19694581,0.78683759,0.78683759,0.0,0.48046875,NEAR_RANDOM
1.35,0.12,0.8,0.1,0.8,0.05,1:2,512,2.39817683,5.126936,2.09994259,2.95513883,0.35645583,0.00852962,0.35693156,1.4559269,1.4559269,0.0,0.05664062,INFORMATIVE
1.35,0.12,0.8,0.1,0.8,0.45,1:2,512,1.95755726,12.8184522,2.13803225,2.37139884,0.28158927,0.41071926,0.2355713,1.12164916,1.12164916,0.0,0.24414062,INFORMATIVE
1.35,0.12,0.8,0.1,0.8,0.85,1:2,512,1.79251629,20.03079829,2.14888017,2.0460259,0.5857981,0.80932416,0.15559933,0.80639634,0.80639634,0.0,0.515625,INFORMATIVE
1.35,0.12,0.8,0.4,-0.8,0.05,1:2,512,1.03474932,6.67036086,2.17780606,3.13528986,0.10863448,0.00362546,0.10985843,0.71387143,0.71387143,0.0,0.078125,INFORMATIVE
1.35,0.12,0.8,0.4,-0.8,0.45,1:2,512,-1.96636816,15.10545524,2.19662547,2.49982956,0.21598416,0.4001499,0.15329385,0.65340174,0.65340174,0.0,0.26171875,INFORMATIVE
1.35,0.12,0.8,0.4,-0.8,0.85,1:2,512,-0.24626513,23.6619334,2.1171702,2.16697586,0.47566419,0.79177608,0.12376484,0.87226951,0.87226951,0.0,0.5390625,INFORMATIVE
1.35,0.12,0.8,0.4,0.0,0.05,1:2,512,-0.18121712,1.78031479,1.8225,1.06204949,1.06204949,nan,0.82596386,0.66529615,0.66529615,0.0,0.0,NEAR_RANDOM
1.35,0.12,0.8,0.4,0.0,0.45,1:2,512,-0.79385061,6.4125901,1.8225,1.01610327,1.01610327,0.96526828,0.43158255,0.69100845,0.69100845,0.0,0.12109375,NEAR_RANDOM
1.35,0.12,0.8,0.4,0.0,0.85,1:2,512,-2.25247226,23.46555761,1.8225,1.07723384,1.07723384,1.02847889,0.16344791,0.81005766,0.81005766,0.0,0.50195312,NEAR_RANDOM
1.35,0.12,0.8,0.4,0.8,0.05,1:2,512,6.04097972,6.44812044,2.11430292,3.10512587,0.27294229,0.00257425,0.2554345,1.2763418,1.2763418,0.0,0.07226562,INFORMATIVE
1.35,0.12,0.8,0.4,0.8,0.45,1:2,512,3.09420109,15.71379032,2.02921608,2.56633621,0.19634173,0.34748059,0.15462473,0.90083719,0.90083719,0.0,0.23632812,INFORMATIVE
1.35,0.12,0.8,0.4,0.8,0.85,1:2,512,-1.35596974,21.69323689,2.1776989,2.02901696,0.54707875,0.77827272,0.16642731,0.82577136,0.82577136,0.0,0.50976562,INFORMATIVE
1.35,0.12,0.8,0.75,-0.8,0.05,1:2,512,0.63513411,10.3786783,2.0624767,3.07868389,0.07211935,0.0,0.07203848,0.57491608,0.57491608,0.0,0.11328125,INFORMATIVE
1.35,0.12,0.8,0.75,-0.8,0.45,1:2,512,-4.17298453,18.0229397,2.17916678,2.54400914,0.18049526,0.28824168,0.13484072,0.59123182,0.59123182,0.0,0.25585938,INFORMATIVE
1.35,0.12,0.8,0.75,-0.8,0.85,1:2,512,0.67311486,26.71914236,2.15037566,2.04931821,0.56928757,0.83077007,0.1082084,0.81767186,0.81767186,0.0,0.54101562,INFORMATIVE
1.35,0.12,0.8,0.75,0.0,0.05,1:2,512,-4.30906383,1.83329039,1.8225,1.04482302,1.04482302,nan,0.74209307,0.70452547,0.70452547,0.0,0.0,NEAR_RANDOM
1.35,0.12,0.8,0.75,0.0,0.45,1:2,512,-2.34509909,6.76468583,1.8225,1.04869142,1.04869142,1.20297731,0.40449066,0.62661336,0.62661336,0.0,0.1328125,NEAR_RANDOM
1.35,0.12,0.8,0.75,0.0,0.85,1:2,512,3.67386144,26.27809482,1.8225,0.89722468,0.89722468,0.89900574,0.13359819,0.87337054,0.87337054,0.0,0.53320312,INFORMATIVE
1.35,0.12,0.8,0.75,0.8,0.05,1:2,512,-3.80082423,5.31296214,2.05359027,3.17194126,0.36289728,0.00152356,0.35153744,1.53245359,1.53245359,0.0,0.04492188,INFORMATIVE
1.35,0.12,0.8,0.75,0.8,0.45,1:2,512,-1.32623463,17.50422597,2.0868708,2.56279287,0.21430037,0.53191257,0.16498217,0.92114711,0.92114711,0.0,0.26953125,INFORMATIVE
1.35,0.12,0.8,0.75,0.8,0.85,1:2,512,-4.58798745,25.36531482,2.10799737,2.16759233,0.56134419,0.89154644,0.11530838,0.93160513,0.93160513,0.0,0.52539062,INFORMATIVE
1.35,0.28,0.3,0.1,-0.8,0.05,1:2,512,-1.40200094,4.24898956,2.08591109,1.75871661,0.51064942,0.22859103,0.47740978,0.73078948,0.73078948,0.00195312,0.07421875,INFORMATIVE
1.35,0.28,0.3,0.1,-0.8,0.45,1:2,512,1.29588473,7.50500727,2.17869819,2.23503367,0.57591453,0.69546481,0.44786274,0.55270414,0.55270414,0.0,0.1875,INFORMATIVE
1.35,0.28,0.3,0.1,-0.8,0.85,1:2,512,-3.97379974,13.18606408,2.16632124,1.95657054,0.63673231,0.92326167,0.33179582,0.50016395,0.50013863,0.00976562,0.43164062,INFORMATIVE
1.35,0.28,0.3,0.1,0.0,0.05,1:2,512,-1.8559337,4.39396162,1.8225,0.87237235,0.87237235,0.97764322,0.66666166,0.62796559,0.62835693,0.00195312,0.08398438,INFORMATIVE
1.35,0.28,0.3,0.1,0.0,0.45,1:2,512,-4.57783538,6.41183424,1.8225,0.99144229,0.99144229,1.0098255,0.62392933,0.57093504,0.57100796,0.00390625,0.1875,NEAR_RANDOM
1.35,0.28,0.3,0.1,0.0,0.85,1:2,512,-5.63460903,10.96286669,1.8225,0.95789718,0.95789718,1.03472133,0.4433459,0.52200545,0.52206675,0.00390625,0.41210938,NEAR_RANDOM
1.35,0.28,0.3,0.1,0.8,0.05,1:2,512,6.16370795,4.40438586,2.11376784,0.5193901,1.57116011,2.09583598,1.17316843,0.64104414,0.64104414,0.00195312,0.06640625,REVERSE
1.35,0.28,0.3,0.1,0.8,0.45,1:2,512,-4.47603552,8.15118826,2.03014374,1.99246506,0.8953584,1.22872526,0.70185833,0.85662757,0.85662757,0.0,0.21679688,INFORMATIVE
1.35,0.28,0.3,0.1,0.8,0.85,1:2,512,2.92977526,13.52036962,2.16594124,1.67021062,0.93387088,0.97659942,0.43895307,0.64030368,0.64166154,0.0078125,0.47265625,NEAR_RANDOM
1.35,0.28,0.3,0.4,-0.8,0.05,1:2,512,-4.82935555,3.95520148,2.15703478,1.63149156,0.5858101,0.2208503,0.55103719,0.73773404,0.73773404,0.0,0.06835938,INFORMATIVE
1.35,0.28,0.3,0.4,-0.8,0.45,1:2,512,-0.84297917,7.64874257,2.21969902,2.34452415,0.59591412,0.76177295,0.44831323,0.61128619,0.61128619,0.0,0.20703125,INFORMATIVE
1.35,0.28,0.3,0.4,-0.8,0.85,1:2,512,0.4239798,15.8564697,2.10454892,2.1646726,0.58938697,0.86162127,0.28811393,0.55451055,0.55449514,0.00390625,0.49414062,INFORMATIVE
1.35,0.28,0.3,0.4,0.0,0.05,1:2,512,-4.46250625,4.27164798,1.8225,1.03178997,1.03178997,0.98264071,0.71702177,0.68726457,0.68726457,0.0,0.07617188,NEAR_RANDOM
