dataset,cluster_index,cluster
DIOR-R,1151,13991
DIOR-R,1152,13993
DIOR-R,1153,13994
DIOR-R,1154,13995
DIOR-R,1155,13997
DIOR-R,1156,13998
DIOR-R,1157,13999
DIOR-R,1158,14000
DIOR-R,1159,14002
DIOR-R,1160,14004
DIOR-R,1161,14005
DIOR-R,1162,14010
DIOR-R,1163,14013
DIOR-R,1164,14015
DIOR-R,1165,14016
DIOR-R,1166,14017
DIOR-R,1167,14018
DIOR-R,1168,14020
DIOR-R,1169,14021
DIOR-R,1170,14023
DIOR-R,1171,14025
DIOR-R,1172,14026
DIOR-R,1173,14030
DIOR-R,1174,14032
DIOR-R,1175,14033
DIOR-R,1176,14034
DIOR-R,1177,14039
DIOR-R,1178,14040
DIOR-R,1179,14047
DIOR-R,1180,14048
DIOR-R,1181,14049
DIOR-R,1182,14050
DIOR-R,1183,14053
DIOR-R,1184,14055
DIOR-R,1185,14057
DIOR-R,1186,14059
DIOR-R,1187,14060
DIOR-R,1188,14062
DIOR-R,1189,14063
DIOR-R,1190,14064
DIOR-R,1191,14066
DIOR-R,1192,14067
DIOR-R,1193,14070
DIOR-R,1194,14072
DIOR-R,1195,14073
DIOR-R,1196,14075
DIOR-R,1197,14077
DIOR-R,1198,14078
DIOR-R,1199,14079
DIOR-R,1200,14080
DIOR-R,1201,14081
DIOR-R,1202,14086
DIOR-R,1203,14087
DIOR-R,1204,14088
DIOR-R,1205,14089
DIOR-R,1206,14091
DIOR-R,1207,14092
DIOR-R,1208,14095
DIOR-R,1209,14097
DIOR-R,1210,14100
DIOR-R,1211,14101
DIOR-R,1212,14103
DIOR-R,1213,14104
DIOR-R,1214,14109
DIOR-R,1215,14110
DIOR-R,1216,14112
DIOR-R,1217,14113
DIOR-R,1218,14114
DIOR-R,1219,14115
DIOR-R,1220,14116
DIOR-R,1221,14120
DIOR-R,1222,14123
DIOR-R,1223,14124
DIOR-R,1224,14125
DIOR-R,1225,14127
DIOR-R,1226,14130
DIOR-R,1227,14131
DIOR-R,1228,14134
DIOR-R,1229,14138
DIOR-R,1230,14142
DIOR-R,1231,14143
DIOR-R,1232,14144
DIOR-R,1233,14151
DIOR-R,1234,14152
DIOR-R,1235,14154
DIOR-R,1236,14155
DIOR-R,1237,14159
DIOR-R,1238,14162
DIOR-R,1239,14164
DIOR-R,1240,14166
DIOR-R,1241,14168
DIOR-R,1242,14170
DIOR-R,1243,14172
DIOR-R,1244,14173
DIOR-R,1245,14174
DIOR-R,1246,14176
DIOR-R,1247,14178
DIOR-R,1248,14179
DIOR-R,1249,14180
DIOR-R,1250,14186
DIOR-R,1251,14187
DIOR-R,1252,14189
DIOR-R,1253,14190
DIOR-R,1254,14193
DIOR-R,1255,14196
DIOR-R,1256,14200
DIOR-R,1257,14203
DIOR-R,1258,14206
DIOR-R,1259,14207
DIOR-R,1260,14209
DIOR-R,1261,14210
DIOR-R,1262,14212
DIOR-R,1263,14216
DIOR-R,1264,14218
DIOR-R,1265,14219
DIOR-R,1266,14222
DIOR-R,1267,14225
DIOR-R,1268,14228
DIOR-R,1269,14229
DIOR-R,1270,14231
DIOR-R,1271,14232
DIOR-R,1272,14234
DIOR-R,1273,14235
DIOR-R,1274,14237
DIOR-R,1275,14238
DIOR-R,1276,14242
DIOR-R,1277,14244
DIOR-R,1278,14245
DIOR-R,1279,14246
DIOR-R,1280,14252
DIOR-R,1281,14254
DIOR-R,1282,14257
DIOR-R,1283,14258
DIOR-R,1284,14259
DIOR-R,1285,14260
DIOR-R,1286,14261
DIOR-R,1287,14265
DIOR-R,1288,14266
DIOR-R,1289,14267
DIOR-R,1290,14268
DIOR-R,1291,14270
DIOR-R,1292,14271
DIOR-R,1293,14274
DIOR-R,1294,14275
DIOR-R,1295,14276
DIOR-R,1296,14279
DIOR-R,1297,14282
DIOR-R,1298,14283
DIOR-R,1299,14286
DIOR-R,1300,14289
DIOR-R,1301,14292
DIOR-R,1302,14293
DIOR-R,1303,14296
DIOR-R,1304,14300
DIOR-R,1305,14302
DIOR-R,1306,14303
DIOR-R,1307,14304
DIOR-R,1308,14306
DIOR-R,1309,14307
DIOR-R,1310,14310
DIOR-R,1311,14312
DIOR-R,1312,14314
DIOR-R,1313,14315
DIOR-R,1314,14316
DIOR-R,1315,14319
DIOR-R,1316,14321
DIOR-R,1317,14322
DIOR-R,1318,14324
DIOR-R,1319,14328
DIOR-R,1320,14331
DIOR-R,1321,14333
DIOR-R,1322,14334
DIOR-R,1323,14335
DIOR-R,1324,14336
DIOR-R,1325,14337
DIOR-R,1326,14338
DIOR-R,1327,14346
DIOR-R,1328,14352
DIOR-R,1329,14354
DIOR-R,1330,14355
DIOR-R,1331,14356
DIOR-R,1332,14361
DIOR-R,1333,14371
DIOR-R,1334,14373
DIOR-R,1335,14376
DIOR-R,1336,14378
DIOR-R,1337,14379
DIOR-R,1338,14380
DIOR-R,1339,14382
DIOR-R,1340,14385
DIOR-R,1341,14388
DIOR-R,1342,14389
DIOR-R,1343,14392
DIOR-R,1344,14395
DIOR-R,1345,14396
DIOR-R,1346,14398
DIOR-R,1347,14399
DIOR-R,1348,14401
DIOR-R,1349,14403
DIOR-R,1350,14405
DIOR-R,1351,14406
DIOR-R,1352,14407
DIOR-R,1353,14409
DIOR-R,1354,14410
DIOR-R,1355,14412
DIOR-R,1356,14414
DIOR-R,1357,14415
DIOR-R,1358,14417
DIOR-R,1359,14420
DIOR-R,1360,14422
DIOR-R,1361,14423
DIOR-R,1362,14424
DIOR-R,1363,14425
DIOR-R,1364,14430
DIOR-R,1365,14431
DIOR-R,1366,14433
DIOR-R,1367,14434
DIOR-R,1368,14436
DIOR-R,1369,14438
DIOR-R,1370,14439
DIOR-R,1371,14444
DIOR-R,1372,14445
DIOR-R,1373,14446
DIOR-R,1374,14450
DIOR-R,1375,14451
DIOR-R,1376,14453
DIOR-R,1377,14454
DIOR-R,1378,14455
DIOR-R,1379,14457
DIOR-R,1380,14458
DIOR-R,1381,14459
DIOR-R,1382,14460
DIOR-R,1383,14463
DIOR-R,1384,14468
DIOR-R,1385,14471
DIOR-R,1386,14472
DIOR-R,1387,14474
DIOR-R,1388,14475
DIOR-R,1389,14476
DIOR-R,1390,14479
DIOR-R,1391,14487
DIOR-R,1392,14488
DIOR-R,1393,14489
DIOR-R,1394,14491
DIOR-R,1395,14492
DIOR-R,1396,14497
DIOR-R,1397,14500
DIOR-R,1398,14502
DIOR-R,1399,14504
DIOR-R,1400,14505
DIOR-R,1401,14506
DIOR-R,1402,14507
DIOR-R,1403,14510
DIOR-R,1404,14513
DIOR-R,1405,14514
DIOR-R,1406,14519
DIOR-R,1407,14520
DIOR-R,1408,14524
DIOR-R,1409,14526
DIOR-R,1410,14527
DIOR-R,1411,14534
DIOR-R,1412,14535
DIOR-R,1413,14536
DIOR-R,1414,14537
DIOR-R,1415,14539
DIOR-R,1416,14540
DIOR-R,1417,14543
DIOR-R,1418,14544
DIOR-R,1419,14545
DIOR-R,1420,14547
DIOR-R,1421,14548
DIOR-R,1422,14549
DIOR-R,1423,14550
DIOR-R,1424,14551
DIOR-R,1425,14552
DIOR-R,1426,14555
DIOR-R,1427,14559
DIOR-R,1428,14560
DIOR-R,1429,14570
DIOR-R,1430,14572
DIOR-R,1431,14573
DIOR-R,1432,14576
DIOR-R,1433,14577
DIOR-R,1434,14582
DIOR-R,1435,14583
DIOR-R,1436,14584
DIOR-R,1437,14586
DIOR-R,1438,14587
DIOR-R,1439,14588
DIOR-R,1440,14590
DIOR-R,1441,14592
DIOR-R,1442,14593
DIOR-R,1443,14596
DIOR-R,1444,14600
DIOR-R,1445,14603
DIOR-R,1446,14604
DIOR-R,1447,14609
DIOR-R,1448,14610
DIOR-R,1449,14614
DIOR-R,1450,14617
DIOR-R,1451,14618
DIOR-R,1452,14620
DIOR-R,1453,14621
DIOR-R,1454,14623
DIOR-R,1455,14624
DIOR-R,1456,14625
DIOR-R,1457,14626
DIOR-R,1458,14628
DIOR-R,1459,14630
DIOR-R,1460,14631
DIOR-R,1461,14632
DIOR-R,1462,14633
DIOR-R,1463,14638
DIOR-R,1464,14640
DIOR-R,1465,14642
DIOR-R,1466,14645
DIOR-R,1467,14652
DIOR-R,1468,14653
DIOR-R,1469,14656
DIOR-R,1470,14658
DIOR-R,1471,14660
DIOR-R,1472,14662
DIOR-R,1473,14665
DIOR-R,1474,14667
DIOR-R,1475,14673
DIOR-R,1476,14677
DIOR-R,1477,14681
DIOR-R,1478,14682
DIOR-R,1479,14686
DIOR-R,1480,14688
DIOR-R,1481,14689
DIOR-R,1482,14690
DIOR-R,1483,14692
DIOR-R,1484,14694
DIOR-R,1485,14695
DIOR-R,1486,14696
DIOR-R,1487,14697
DIOR-R,1488,14699
DIOR-R,1489,14700
DIOR-R,1490,14701
DIOR-R,1491,14702
DIOR-R,1492,14708
DIOR-R,1493,14709
DIOR-R,1494,14711
DIOR-R,1495,14712
DIOR-R,1496,14714
DIOR-R,1497,14715
DIOR-R,1498,14716
DIOR-R,1499,14717
DIOR-R,1500,14718
DIOR-R,1501,14720
DIOR-R,1502,14721
DIOR-R,1503,14726
DIOR-R,1504,14727
DIOR-R,1505,14728
DIOR-R,1506,14730
DIOR-R,1507,14733
DIOR-R,1508,14738
DIOR-R,1509,14739
DIOR-R,1510,14745
DIOR-R,1511,14746
DIOR-R,1512,14747
DIOR-R,1513,14748
DIOR-R,1514,14750
DIOR-R,1515,14752
DIOR-R,1516,14755
DIOR-R,1517,14757
DIOR-R,1518,14758
DIOR-R,1519,14760
DIOR-R,1520,14762
DIOR-R,1521,14764
DIOR-R,1522,14765
DIOR-R,1523,14766
DIOR-R,1524,14768
DIOR-R,1525,14769
DIOR-R,1526,14770
DIOR-R,1527,14772
DIOR-R,1528,14775
DIOR-R,1529,14777
DIOR-R,1530,14779
DIOR-R,1531,14780
DIOR-R,1532,14781
DIOR-R,1533,14782
DIOR-R,1534,14784
DIOR-R,1535,14785
DIOR-R,1536,14788
DIOR-R,1537,14789
DIOR-R,1538,14793
DIOR-R,1539,14796
DIOR-R,1540,14797
DIOR-R,1541,14798
DIOR-R,1542,14802
DIOR-R,1543,14807
DIOR-R,1544,14809
DIOR-R,1545,14814
DIOR-R,1546,14815
DIOR-R,1547,14819
DIOR-R,1548,14821
DIOR-R,1549,14822
DIOR-R,1550,14825
DIOR-R,1551,14827
DIOR-R,1552,14830
DIOR-R,1553,14831
DIOR-R,1554,14832
DIOR-R,1555,14833
DIOR-R,1556,14835
DIOR-R,1557,14836
DIOR-R,1558,14840
DIOR-R,1559,14843
DIOR-R,1560,14845
DIOR-R,1561,14847
DIOR-R,1562,14849
DIOR-R,1563,14850
DIOR-R,1564,14851
DIOR-R,1565,14852
DIOR-R,1566,14853
DIOR-R,1567,14856
DIOR-R,1568,14857
DIOR-R,1569,14858
DIOR-R,1570,14859
DIOR-R,1571,14860
DIOR-R,1572,14862
DIOR-R,1573,14865
DIOR-R,1574,14866
DIOR-R,1575,14868
DIOR-R,1576,14870
DIOR-R,1577,14871
DIOR-R,1578,14873
DIOR-R,1579,14874
DIOR-R,1580,14878
DIOR-R,1581,14880
DIOR-R,1582,14883
DIOR-R,1583,14884
DIOR-R,1584,14888
DIOR-R,1585,14889
DIOR-R,1586,14890
DIOR-R,1587,14891
DIOR-R,1588,14895
DIOR-R,1589,14897
DIOR-R,1590,14899
DIOR-R,1591,14900
DIOR-R,1592,14902
DIOR-R,1593,14905
DIOR-R,1594,14906
DIOR-R,1595,14907
DIOR-R,1596,14908
DIOR-R,1597,14910
DIOR-R,1598,14911
DIOR-R,1599,14913
DIOR-R,1600,14915
DIOR-R,1601,14916
DIOR-R,1602,14917
DIOR-R,1603,14918
DIOR-R,1604,14920
DIOR-R,1605,14922
DIOR-R,1606,14924
DIOR-R,1607,14925
DIOR-R,1608,14928
DIOR-R,1609,14930
DIOR-R,1610,14931
DIOR-R,1611,14932
DIOR-R,1612,14933
DIOR-R,1613,14935
DIOR-R,1614,14940
DIOR-R,1615,14942
DIOR-R,1616,14945
DIOR-R,1617,14947
DIOR-R,1618,14949
DIOR-R,1619,14950
DIOR-R,1620,14951
DIOR-R,1621,14953
DIOR-R,1622,14957
DIOR-R,1623,14959
DIOR-R,1624,14961
DIOR-R,1625,14964
DIOR-R,1626,14966
DIOR-R,1627,14967
DIOR-R,1628,14969
DIOR-R,1629,14970
DIOR-R,1630,14971
DIOR-R,1631,14972
DIOR-R,1632,14973
DIOR-R,1633,14976
DIOR-R,1634,14978
DIOR-R,1635,14979
DIOR-R,1636,14985
DIOR-R,1637,14988
DIOR-R,1638,14996
DIOR-R,1639,14998
DIOR-R,1640,14999
DIOR-R,1641,15000
DIOR-R,1642,15001
DIOR-R,1643,15003
DIOR-R,1644,15006
DIOR-R,1645,15009
DIOR-R,1646,15010
DIOR-R,1647,15013
DIOR-R,1648,15018
DIOR-R,1649,15019
DIOR-R,1650,15021
DIOR-R,1651,15023
DIOR-R,1652,15024
DIOR-R,1653,15027
DIOR-R,1654,15029
DIOR-R,1655,15034
DIOR-R,1656,15035
DIOR-R,1657,15037
DIOR-R,1658,15040
DIOR-R,1659,15041
DIOR-R,1660,15042
DIOR-R,1661,15043
DIOR-R,1662,15044
DIOR-R,1663,15046
DIOR-R,1664,15047
DIOR-R,1665,15049
DIOR-R,1666,15050
DIOR-R,1667,15052
DIOR-R,1668,15058
DIOR-R,1669,15059
DIOR-R,1670,15060
DIOR-R,1671,15064
DIOR-R,1672,15067
DIOR-R,1673,15069
DIOR-R,1674,15070
DIOR-R,1675,15071
DIOR-R,1676,15072
DIOR-R,1677,15074
DIOR-R,1678,15075
DIOR-R,1679,15077
DIOR-R,1680,15080
DIOR-R,1681,15081
DIOR-R,1682,15082
DIOR-R,1683,15084
DIOR-R,1684,15085
DIOR-R,1685,15088
DIOR-R,1686,15091
DIOR-R,1687,15096
DIOR-R,1688,15098
DIOR-R,1689,15099
DIOR-R,1690,15100
DIOR-R,1691,15101
DIOR-R,1692,15102
DIOR-R,1693,15103
DIOR-R,1694,15107
DIOR-R,1695,15108
DIOR-R,1696,15111
DIOR-R,1697,15112
DIOR-R,1698,15113
DIOR-R,1699,15114
DIOR-R,1700,15115
DIOR-R,1701,15116
DIOR-R,1702,15117
DIOR-R,1703,15118
DIOR-R,1704,15121
DIOR-R,1705,15124
DIOR-R,1706,15126
DIOR-R,1707,15128
DIOR-R,1708,15130
DIOR-R,1709,15133
DIOR-R,1710,15136
DIOR-R,1711,15138
DIOR-R,1712,15139
DIOR-R,1713,15140
DIOR-R,1714,15143
DIOR-R,1715,15145
DIOR-R,1716,15146
DIOR-R,1717,15147
DIOR-R,1718,15148
DIOR-R,1719,15151
DIOR-R,1720,15152
DIOR-R,1721,15153
DIOR-R,1722,15155
DIOR-R,1723,15157
DIOR-R,1724,15158
DIOR-R,1725,15159
DIOR-R,1726,15160
DIOR-R,1727,15161
DIOR-R,1728,15167
DIOR-R,1729,15169
DIOR-R,1730,15170
DIOR-R,1731,15172
DIOR-R,1732,15173
DIOR-R,1733,15175
DIOR-R,1734,15177
DIOR-R,1735,15178
DIOR-R,1736,15181
DIOR-R,1737,15182
DIOR-R,1738,15183
DIOR-R,1739,15184
DIOR-R,1740,15185
DIOR-R,1741,15186
DIOR-R,1742,15189
DIOR-R,1743,15191
DIOR-R,1744,15194
DIOR-R,1745,15195
DIOR-R,1746,15196
DIOR-R,1747,15200
DIOR-R,1748,15201
DIOR-R,1749,15206
DIOR-R,1750,15207
DIOR-R,1751,15210
DIOR-R,1752,15213
DIOR-R,1753,15214
DIOR-R,1754,15217
DIOR-R,1755,15219
DIOR-R,1756,15226
DIOR-R,1757,15227
DIOR-R,1758,15229
DIOR-R,1759,15233
DIOR-R,1760,15234
DIOR-R,1761,15238
DIOR-R,1762,15239
DIOR-R,1763,15241
DIOR-R,1764,15242
DIOR-R,1765,15244
DIOR-R,1766,15246
DIOR-R,1767,15248
DIOR-R,1768,15250
DIOR-R,1769,15254
DIOR-R,1770,15255
DIOR-R,1771,15256
DIOR-R,1772,15258
DIOR-R,1773,15259
DIOR-R,1774,15260
DIOR-R,1775,15262
DIOR-R,1776,15263
DIOR-R,1777,15265
DIOR-R,1778,15266
DIOR-R,1779,15268
DIOR-R,1780,15272
DIOR-R,1781,15273
DIOR-R,1782,15275
DIOR-R,1783,15280
DIOR-R,1784,15281
DIOR-R,1785,15282
DIOR-R,1786,15287
DIOR-R,1787,15288
DIOR-R,1788,15289
DIOR-R,1789,15290
DIOR-R,1790,15293
DIOR-R,1791,15294
DIOR-R,1792,15295
DIOR-R,1793,15298
DIOR-R,1794,15303
DIOR-R,1795,15305
DIOR-R,1796,15306
DIOR-R,1797,15309
DIOR-R,1798,15315
DIOR-R,1799,15317
DIOR-R,1800,15318
DIOR-R,1801,15319
DIOR-R,1802,15320
DIOR-R,1803,15331
DIOR-R,1804,15333
DIOR-R,1805,15334
DIOR-R,1806,15336
DIOR-R,1807,15337
DIOR-R,1808,15338
DIOR-R,1809,15340
DIOR-R,1810,15345
DIOR-R,1811,15346
DIOR-R,1812,15347
DIOR-R,1813,15351
DIOR-R,1814,15352
DIOR-R,1815,15356
DIOR-R,1816,15358
DIOR-R,1817,15360
DIOR-R,1818,15362
DIOR-R,1819,15364
DIOR-R,1820,15365
DIOR-R,1821,15366
DIOR-R,1822,15367
DIOR-R,1823,15368
DIOR-R,1824,15369
DIOR-R,1825,15372
DIOR-R,1826,15376
DIOR-R,1827,15384
DIOR-R,1828,15385
DIOR-R,1829,15394
DIOR-R,1830,15395
DIOR-R,1831,15407
DIOR-R,1832,15410
DIOR-R,1833,15411
DIOR-R,1834,15416
DIOR-R,1835,15418
DIOR-R,1836,15419
DIOR-R,1837,15420
DIOR-R,1838,15421
DIOR-R,1839,15422
DIOR-R,1840,15423
DIOR-R,1841,15424
DIOR-R,1842,15425
DIOR-R,1843,15427
DIOR-R,1844,15430
DIOR-R,1845,15435
DIOR-R,1846,15437
DIOR-R,1847,15440
DIOR-R,1848,15444
DIOR-R,1849,15448
DIOR-R,1850,15449
DIOR-R,1851,15451
DIOR-R,1852,15452
DIOR-R,1853,15454
DIOR-R,1854,15456
DIOR-R,1855,15457
DIOR-R,1856,15459
DIOR-R,1857,15460
DIOR-R,1858,15461
DIOR-R,1859,15463
DIOR-R,1860,15464
DIOR-R,1861,15465
DIOR-R,1862,15468
DIOR-R,1863,15469
DIOR-R,1864,15478
DIOR-R,1865,15479
DIOR-R,1866,15480
DIOR-R,1867,15482
DIOR-R,1868,15485
DIOR-R,1869,15487
DIOR-R,1870,15488
DIOR-R,1871,15493
DIOR-R,1872,15494
DIOR-R,1873,15497
DIOR-R,1874,15502
DIOR-R,1875,15506
DIOR-R,1876,15509
DIOR-R,1877,15514
DIOR-R,1878,15515
DIOR-R,1879,15516
DIOR-R,1880,15517
DIOR-R,1881,15520
DIOR-R,1882,15522
DIOR-R,1883,15524
DIOR-R,1884,15525
DIOR-R,1885,15526
DIOR-R,1886,15528
DIOR-R,1887,15531
DIOR-R,1888,15533
DIOR-R,1889,15534
DIOR-R,1890,15535
DIOR-R,1891,15536
DIOR-R,1892,15537
DIOR-R,1893,15538
DIOR-R,1894,15539
DIOR-R,1895,15541
DIOR-R,1896,15544
DIOR-R,1897,15547
DIOR-R,1898,15549
DIOR-R,1899,15550
DIOR-R,1900,15553
DIOR-R,1901,15555
DIOR-R,1902,15556
DIOR-R,1903,15557
DIOR-R,1904,15561
DIOR-R,1905,15564
DIOR-R,1906,15565
DIOR-R,1907,15566
DIOR-R,1908,15568
DIOR-R,1909,15573
DIOR-R,1910,15574
DIOR-R,1911,15575
DIOR-R,1912,15576
DIOR-R,1913,15577
DIOR-R,1914,15578
DIOR-R,1915,15580
DIOR-R,1916,15581
DIOR-R,1917,15583
DIOR-R,1918,15586
DIOR-R,1919,15587
DIOR-R,1920,15589
DIOR-R,1921,15590
DIOR-R,1922,15592
DIOR-R,1923,15593
DIOR-R,1924,15594
DIOR-R,1925,15599
DIOR-R,1926,15600
DIOR-R,1927,15601
DIOR-R,1928,15602
DIOR-R,1929,15604
DIOR-R,1930,15605
DIOR-R,1931,15606
DIOR-R,1932,15607
DIOR-R,1933,15609
DIOR-R,1934,15610
DIOR-R,1935,15612
DIOR-R,1936,15613
DIOR-R,1937,15618
DIOR-R,1938,15619
DIOR-R,1939,15623
DIOR-R,1940,15624
DIOR-R,1941,15625
DIOR-R,1942,15627
DIOR-R,1943,15629
DIOR-R,1944,15630
DIOR-R,1945,15632
DIOR-R,1946,15634
DIOR-R,1947,15636
DIOR-R,1948,15638
DIOR-R,1949,15641
DIOR-R,1950,15642
DIOR-R,1951,15645
DIOR-R,1952,15646
DIOR-R,1953,15651
DIOR-R,1954,15654
DIOR-R,1955,15655
DIOR-R,1956,15659
DIOR-R,1957,15660
DIOR-R,1958,15662
DIOR-R,1959,15663
DIOR-R,1960,15665
DIOR-R,1961,15666
DIOR-R,1962,15667
DIOR-R,1963,15673
DIOR-R,1964,15677
DIOR-R,1965,15678
DIOR-R,1966,15683
DIOR-R,1967,15684
DIOR-R,1968,15686
DIOR-R,1969,15688
DIOR-R,1970,15689
DIOR-R,1971,15690
DIOR-R,1972,15692
DIOR-R,1973,15693
DIOR-R,1974,15695
DIOR-R,1975,15699
DIOR-R,1976,15702
DIOR-R,1977,15703
DIOR-R,1978,15704
DIOR-R,1979,15706
DIOR-R,1980,15707
DIOR-R,1981,15708
DIOR-R,1982,15709
DIOR-R,1983,15712
DIOR-R,1984,15715
DIOR-R,1985,15719
DIOR-R,1986,15722
DIOR-R,1987,15727
DIOR-R,1988,15731
DIOR-R,1989,15733
DIOR-R,1990,15736
DIOR-R,1991,15737
DIOR-R,1992,15738
DIOR-R,1993,15739
DIOR-R,1994,15741
DIOR-R,1995,15744
DIOR-R,1996,15745
DIOR-R,1997,15748
DIOR-R,1998,15749
DIOR-R,1999,15754
DIOR-R,2000,15756
DIOR-R,2001,15760
DIOR-R,2002,15763
DIOR-R,2003,15768
DIOR-R,2004,15769
DIOR-R,2005,15770
DIOR-R,2006,15771
DIOR-R,2007,15774
DIOR-R,2008,15775
DIOR-R,2009,15776
DIOR-R,2010,15777
DIOR-R,2011,15778
DIOR-R,2012,15779
DIOR-R,2013,15782
DIOR-R,2014,15784
DIOR-R,2015,15789
DIOR-R,2016,15791
DIOR-R,2017,15792
DIOR-R,2018,15793
DIOR-R,2019,15794
DIOR-R,2020,15795
DIOR-R,2021,15797
DIOR-R,2022,15799
DIOR-R,2023,15803
DIOR-R,2024,15804
DIOR-R,2025,15806
DIOR-R,2026,15807
DIOR-R,2027,15808
DIOR-R,2028,15809
DIOR-R,2029,15811
DIOR-R,2030,15813
DIOR-R,2031,15814
DIOR-R,2032,15815
DIOR-R,2033,15816
DIOR-R,2034,15817
DIOR-R,2035,15818
DIOR-R,2036,15820
DIOR-R,2037,15821
DIOR-R,2038,15823
DIOR-R,2039,15824
DIOR-R,2040,15825
DIOR-R,2041,15829
DIOR-R,2042,15830
DIOR-R,2043,15831
DIOR-R,2044,15832
DIOR-R,2045,15836
DIOR-R,2046,15837
DIOR-R,2047,15843
DIOR-R,2048,15844
DIOR-R,2049,15847
DIOR-R,2050,15850
DIOR-R,2051,15851
DIOR-R,2052,15852
DIOR-R,2053,15855
DIOR-R,2054,15857
DIOR-R,2055,15860
DIOR-R,2056,15861
DIOR-R,2057,15862
DIOR-R,2058,15864
DIOR-R,2059,15865
DIOR-R,2060,15866
DIOR-R,2061,15867
DIOR-R,2062,15868
DIOR-R,2063,15869
DIOR-R,2064,15870
DIOR-R,2065,15871
DIOR-R,2066,15872
DIOR-R,2067,15873
DIOR-R,2068,15876
DIOR-R,2069,15877
DIOR-R,2070,15882
DIOR-R,2071,15885
DIOR-R,2072,15886
DIOR-R,2073,15889
DIOR-R,2074,15890
DIOR-R,2075,15891
DIOR-R,2076,15893
DIOR-R,2077,15894
DIOR-R,2078,15896
DIOR-R,2079,15897
DIOR-R,2080,15899
DIOR-R,2081,15900
DIOR-R,2082,15901
DIOR-R,2083,15905
DIOR-R,2084,15907
DIOR-R,2085,15908
DIOR-R,2086,15909
DIOR-R,2087,15910
DIOR-R,2088,15912
DIOR-R,2089,15914
DIOR-R,2090,15915
DIOR-R,2091,15916
DIOR-R,2092,15920
DIOR-R,2093,15923
DIOR-R,2094,15927
DIOR-R,2095,15928
DIOR-R,2096,15929
DIOR-R,2097,15930
DIOR-R,2098,15931
DIOR-R,2099,15932
DIOR-R,2100,15934
DIOR-R,2101,15935
DIOR-R,2102,15936
DIOR-R,2103,15937
DIOR-R,2104,15939
DIOR-R,2105,15940
DIOR-R,2106,15941
DIOR-R,2107,15943
DIOR-R,2108,15944
DIOR-R,2109,15948
DIOR-R,2110,15950
DIOR-R,2111,15959
DIOR-R,2112,15960
DIOR-R,2113,15963
DIOR-R,2114,15967
DIOR-R,2115,15970
DIOR-R,2116,15971
DIOR-R,2117,15972
DIOR-R,2118,15977
DIOR-R,2119,15980
DIOR-R,2120,15981
DIOR-R,2121,15985
DIOR-R,2122,15988
DIOR-R,2123,15989
DIOR-R,2124,15990
DIOR-R,2125,15991
DIOR-R,2126,15992
DIOR-R,2127,15993
DIOR-R,2128,15994
DIOR-R,2129,15998
DIOR-R,2130,15999
DIOR-R,2131,16000
DIOR-R,2132,16003
DIOR-R,2133,16004
DIOR-R,2134,16007
DIOR-R,2135,16009
DIOR-R,2136,16012
DIOR-R,2137,16015
DIOR-R,2138,16016
DIOR-R,2139,16017
DIOR-R,2140,16019
DIOR-R,2141,16022
DIOR-R,2142,16024
DIOR-R,2143,16025
DIOR-R,2144,16028
DIOR-R,2145,16030
DIOR-R,2146,16031
DIOR-R,2147,16033
DIOR-R,2148,16036
DIOR-R,2149,16037
DIOR-R,2150,16038
DIOR-R,2151,16039
DIOR-R,2152,16041
DIOR-R,2153,16042
DIOR-R,2154,16048
DIOR-R,2155,16049
DIOR-R,2156,16050
DIOR-R,2157,16051
DIOR-R,2158,16052
DIOR-R,2159,16054
DIOR-R,2160,16055
DIOR-R,2161,16057
DIOR-R,2162,16058
DIOR-R,2163,16059
DIOR-R,2164,16060
DIOR-R,2165,16061
DIOR-R,2166,16062
DIOR-R,2167,16067
DIOR-R,2168,16068
DIOR-R,2169,16072
DIOR-R,2170,16073
DIOR-R,2171,16074
DIOR-R,2172,16076
DIOR-R,2173,16079
DIOR-R,2174,16080
DIOR-R,2175,16082
DIOR-R,2176,16085
DIOR-R,2177,16086
DIOR-R,2178,16092
DIOR-R,2179,16095
DIOR-R,2180,16096
DIOR-R,2181,16098
DIOR-R,2182,16103
DIOR-R,2183,16107
DIOR-R,2184,16109
DIOR-R,2185,16114
DIOR-R,2186,16115
DIOR-R,2187,16116
DIOR-R,2188,16119
DIOR-R,2189,16120
DIOR-R,2190,16123
DIOR-R,2191,16125
DIOR-R,2192,16126
DIOR-R,2193,16131
DIOR-R,2194,16137
DIOR-R,2195,16138
DIOR-R,2196,16141
DIOR-R,2197,16142
DIOR-R,2198,16143
DIOR-R,2199,16147
DIOR-R,2200,16151
DIOR-R,2201,16152
DIOR-R,2202,16154
DIOR-R,2203,16156
DIOR-R,2204,16157
DIOR-R,2205,16160
DIOR-R,2206,16161
DIOR-R,2207,16164
DIOR-R,2208,16166
DIOR-R,2209,16168
DIOR-R,2210,16169
DIOR-R,2211,16171
DIOR-R,2212,16172
DIOR-R,2213,16173
DIOR-R,2214,16176
DIOR-R,2215,16177
DIOR-R,2216,16179
DIOR-R,2217,16184
DIOR-R,2218,16185
DIOR-R,2219,16187
DIOR-R,2220,16191
DIOR-R,2221,16193
DIOR-R,2222,16194
DIOR-R,2223,16195
DIOR-R,2224,16198
DIOR-R,2225,16200
