assignment_version,annotator_slot,task_order,task_id,dataset,crop_relpath,long_side_angle_deg_le90,ambiguous,skip,annotator_id,annotation_timestamp_utc
m4-070-final-v1,A,882,707abd3f622a039a6e10,FAIR1M-v1.0,crops/707abd3f622a039a6e10.jpg,,,,,
m4-070-final-v1,A,883,c5fad7706592c625d7b4,SODA-A,crops/c5fad7706592c625d7b4.jpg,,,,,
m4-070-final-v1,A,884,126e8bf3914c529f564b,DIOR-R,crops/126e8bf3914c529f564b.jpg,,,,,
m4-070-final-v1,A,885,754d80d730a6bfec26a6,DIOR-R,crops/754d80d730a6bfec26a6.jpg,,,,,
m4-070-final-v1,A,886,ecadd96f199b3f3e459e,SODA-A,crops/ecadd96f199b3f3e459e.jpg,,,,,
m4-070-final-v1,A,887,3776f43c3cdcc3fc7064,DIOR-R,crops/3776f43c3cdcc3fc7064.jpg,,,,,
m4-070-final-v1,A,888,68787aae4e0bad8dc5de,SODA-A,crops/68787aae4e0bad8dc5de.jpg,,,,,
m4-070-final-v1,A,889,5f0e7c0dda0acad35772,DIOR-R,crops/5f0e7c0dda0acad35772.jpg,,,,,
m4-070-final-v1,A,890,fd3197317085aa4da308,FAIR1M-v1.0,crops/fd3197317085aa4da308.jpg,,,,,
m4-070-final-v1,A,891,c0c8b38e1b8e253304b9,FAIR1M-v1.0,crops/c0c8b38e1b8e253304b9.jpg,,,,,
m4-070-final-v1,A,892,b4dd69b8209dc16d4fb4,SODA-A,crops/b4dd69b8209dc16d4fb4.jpg,,,,,
m4-070-final-v1,A,893,065656b44aa8dbc2a98c,FAIR1M-v1.0,crops/065656b44aa8dbc2a98c.jpg,,,,,
m4-070-final-v1,A,894,11e2e38f352fd1f7354a,FAIR1M-v1.0,crops/11e2e38f352fd1f7354a.jpg,,,,,
m4-070-final-v1,A,895,5a6434d875232b2e334e,DIOR-R,crops/5a6434d875232b2e334e.jpg,,,,,
m4-070-final-v1,A,896,f2c8f17c09d68cf31ac1,SODA-A,crops/f2c8f17c09d68cf31ac1.jpg,,,,,
m4-070-final-v1,A,897,273190ec32fe679ef1bf,DIOR-R,crops/273190ec32fe679ef1bf.jpg,,,,,
m4-070-final-v1,A,898,7199158db5e7749bbfc9,SODA-A,crops/7199158db5e7749bbfc9.jpg,,,,,
m4-070-final-v1,A,899,0ada3ab0f4835d5910a1,SODA-A,crops/0ada3ab0f4835d5910a1.jpg,,,,,
m4-070-final-v1,A,900,ffaf2c343f3d43c45753,SODA-A,crops/ffaf2c343f3d43c45753.jpg,,,,,
m4-070-final-v1,A,901,3fc5c362b09cae795894,FAIR1M-v1.0,crops/3fc5c362b09cae795894.jpg,,,,,
m4-070-final-v1,A,902,30089d3c21e1727e20bf,SODA-A,crops/30089d3c21e1727e20bf.jpg,,,,,
m4-070-final-v1,A,903,02dd929bc89dd24f1b3e,DIOR-R,crops/02dd929bc89dd24f1b3e.jpg,,,,,
m4-070-final-v1,A,904,149cf6e720a4e695a22a,DIOR-R,crops/149cf6e720a4e695a22a.jpg,,,,,
m4-070-final-v1,A,905,86236ec49f3d86050670,SODA-A,crops/86236ec49f3d86050670.jpg,,,,,
m4-070-final-v1,A,906,1e6914a71c3567bf62ba,SODA-A,crops/1e6914a71c3567bf62ba.jpg,,,,,
m4-070-final-v1,A,907,3a184eb2982e227fcc8d,DIOR-R,crops/3a184eb2982e227fcc8d.jpg,,,,,
m4-070-final-v1,A,908,d7bfd10fa770bdb08932,FAIR1M-v1.0,crops/d7bfd10fa770bdb08932.jpg,,,,,
m4-070-final-v1,A,909,49308472cadfdb377626,SODA-A,crops/49308472cadfdb377626.jpg,,,,,
m4-070-final-v1,A,910,334c88bbc41e93b678e5,SODA-A,crops/334c88bbc41e93b678e5.jpg,,,,,
m4-070-final-v1,A,911,319d37b336a6d3d98873,FAIR1M-v1.0,crops/319d37b336a6d3d98873.jpg,,,,,
m4-070-final-v1,A,912,41c1384349dfaf17bcee,FAIR1M-v1.0,crops/41c1384349dfaf17bcee.jpg,,,,,
m4-070-final-v1,A,913,c598819dc62bba34d9ed,DIOR-R,crops/c598819dc62bba34d9ed.jpg,,,,,
m4-070-final-v1,A,914,57fd65e09bfaa0a6ea71,DIOR-R,crops/57fd65e09bfaa0a6ea71.jpg,,,,,
m4-070-final-v1,A,915,02d77efb5d0f5c0e6edc,FAIR1M-v1.0,crops/02d77efb5d0f5c0e6edc.jpg,,,,,
m4-070-final-v1,A,916,d17930715d5036ba2812,SODA-A,crops/d17930715d5036ba2812.jpg,,,,,
m4-070-final-v1,A,917,d7d39426b877d5978376,FAIR1M-v1.0,crops/d7d39426b877d5978376.jpg,,,,,
m4-070-final-v1,A,918,b59b8105cc6ead6adb83,SODA-A,crops/b59b8105cc6ead6adb83.jpg,,,,,
m4-070-final-v1,A,919,811fda1572ac89ed7c6b,DIOR-R,crops/811fda1572ac89ed7c6b.jpg,,,,,
m4-070-final-v1,A,920,e583e2846d57c9cdfce1,SODA-A,crops/e583e2846d57c9cdfce1.jpg,,,,,
m4-070-final-v1,A,921,a1bb16a055ff3f0d0fa4,FAIR1M-v1.0,crops/a1bb16a055ff3f0d0fa4.jpg,,,,,
m4-070-final-v1,A,922,9d6a910c1189513ce803,DIOR-R,crops/9d6a910c1189513ce803.jpg,,,,,
m4-070-final-v1,A,923,fefa4e8df00cdc674860,SODA-A,crops/fefa4e8df00cdc674860.jpg,,,,,
m4-070-final-v1,A,924,4e2b1e593a1ea68573ff,SODA-A,crops/4e2b1e593a1ea68573ff.jpg,,,,,
m4-070-final-v1,A,925,712a1697affcc32a7223,FAIR1M-v1.0,crops/712a1697affcc32a7223.jpg,,,,,
m4-070-final-v1,A,926,59d1f9429a40f163db00,SODA-A,crops/59d1f9429a40f163db00.jpg,,,,,
m4-070-final-v1,A,927,b227f839216676bd721e,FAIR1M-v1.0,crops/b227f839216676bd721e.jpg,,,,,
m4-070-final-v1,A,928,8b558ace11d437054c08,DIOR-R,crops/8b558ace11d437054c08.jpg,,,,,
m4-070-final-v1,A,929,f3aef4b1fc7ab28fcd98,SODA-A,crops/f3aef4b1fc7ab28fcd98.jpg,,,,,
m4-070-final-v1,A,930,9c2a2a9ec3415bbb8c0e,FAIR1M-v1.0,crops/9c2a2a9ec3415bbb8c0e.jpg,,,,,
m4-070-final-v1,A,931,9a8fdddf315fe8c3a0a4,FAIR1M-v1.0,crops/9a8fdddf315fe8c3a0a4.jpg,,,,,
m4-070-final-v1,A,932,7ccbb3aa77a4070e3601,FAIR1M-v1.0,crops/7ccbb3aa77a4070e3601.jpg,,,,,
m4-070-final-v1,A,933,a6dc3f3cb7d901bd893c,SODA-A,crops/a6dc3f3cb7d901bd893c.jpg,,,,,
m4-070-final-v1,A,934,4b43b5840d5be0b46e6c,FAIR1M-v1.0,crops/4b43b5840d5be0b46e6c.jpg,,,,,
m4-070-final-v1,A,935,73c072cef121e45257a0,FAIR1M-v1.0,crops/73c072cef121e45257a0.jpg,,,,,
m4-070-final-v1,A,936,9b2173feab5953964577,SODA-A,crops/9b2173feab5953964577.jpg,,,,,
m4-070-final-v1,A,937,782289c70d51bda7ccf5,DIOR-R,crops/782289c70d51bda7ccf5.jpg,,,,,
m4-070-final-v1,A,938,2f0898a4dd4e3d4c947e,DIOR-R,crops/2f0898a4dd4e3d4c947e.jpg,,,,,
m4-070-final-v1,A,939,266c76783957490128a6,SODA-A,crops/266c76783957490128a6.jpg,,,,,
m4-070-final-v1,A,940,979d2f5b583c1bd58a9d,SODA-A,crops/979d2f5b583c1bd58a9d.jpg,,,,,
m4-070-final-v1,A,941,550265faa42a96e42108,SODA-A,crops/550265faa42a96e42108.jpg,,,,,
m4-070-final-v1,A,942,c001a87581d1bedb2531,DIOR-R,crops/c001a87581d1bedb2531.jpg,,,,,
m4-070-final-v1,A,943,67571f272397bce77d02,FAIR1M-v1.0,crops/67571f272397bce77d02.jpg,,,,,
m4-070-final-v1,A,944,a5bfb847d2149d1bd78a,SODA-A,crops/a5bfb847d2149d1bd78a.jpg,,,,,
m4-070-final-v1,A,945,4b1f5040b52e3bd202a2,FAIR1M-v1.0,crops/4b1f5040b52e3bd202a2.jpg,,,,,
m4-070-final-v1,A,946,62037428666edfa3d779,DIOR-R,crops/62037428666edfa3d779.jpg,,,,,
m4-070-final-v1,A,947,f40080dabeca3c4fee9f,FAIR1M-v1.0,crops/f40080dabeca3c4fee9f.jpg,,,,,
m4-070-final-v1,A,948,74cd7c84f4bfe05bb0ae,DIOR-R,crops/74cd7c84f4bfe05bb0ae.jpg,,,,,
m4-070-final-v1,A,949,449a15d622e432f14d56,DIOR-R,crops/449a15d622e432f14d56.jpg,,,,,
m4-070-final-v1,A,950,31bee872a355d0a273ca,FAIR1M-v1.0,crops/31bee872a355d0a273ca.jpg,,,,,
m4-070-final-v1,A,951,cf76bca2f48d6588a3e6,SODA-A,crops/cf76bca2f48d6588a3e6.jpg,,,,,
m4-070-final-v1,A,952,d9b68f4915d2f2e02f9e,FAIR1M-v1.0,crops/d9b68f4915d2f2e02f9e.jpg,,,,,
m4-070-final-v1,A,953,0c069b5c71fad08fd6e8,SODA-A,crops/0c069b5c71fad08fd6e8.jpg,,,,,
m4-070-final-v1,A,954,bc6f0bcd52d05a88e3bd,DIOR-R,crops/bc6f0bcd52d05a88e3bd.jpg,,,,,
m4-070-final-v1,A,955,cba86ad9865e584b36e9,SODA-A,crops/cba86ad9865e584b36e9.jpg,,,,,
m4-070-final-v1,A,956,ad717a72f01afc86861b,FAIR1M-v1.0,crops/ad717a72f01afc86861b.jpg,,,,,
m4-070-final-v1,A,957,ce83095587342fe0ebcb,FAIR1M-v1.0,crops/ce83095587342fe0ebcb.jpg,,,,,
m4-070-final-v1,A,958,fe4ab09933390be6a98a,FAIR1M-v1.0,crops/fe4ab09933390be6a98a.jpg,,,,,
m4-070-final-v1,A,959,38f18fab1d18871f8db9,SODA-A,crops/38f18fab1d18871f8db9.jpg,,,,,
m4-070-final-v1,A,960,7d7c671b6d3f8a0bfe4c,SODA-A,crops/7d7c671b6d3f8a0bfe4c.jpg,,,,,
m4-070-final-v1,A,961,30daec119f20c744878c,DIOR-R,crops/30daec119f20c744878c.jpg,,,,,
m4-070-final-v1,A,962,05885107b9ebb0fec758,SODA-A,crops/05885107b9ebb0fec758.jpg,,,,,
m4-070-final-v1,A,963,3d02d84500b24492591f,DIOR-R,crops/3d02d84500b24492591f.jpg,,,,,
m4-070-final-v1,A,964,c81bdcdc741c892dc5ef,DIOR-R,crops/c81bdcdc741c892dc5ef.jpg,,,,,
m4-070-final-v1,A,965,d1e4a8fc6df9ca2260fc,DIOR-R,crops/d1e4a8fc6df9ca2260fc.jpg,,,,,
m4-070-final-v1,A,966,1817f586a57572b0679b,DIOR-R,crops/1817f586a57572b0679b.jpg,,,,,
m4-070-final-v1,A,967,d8ef146d4ec6fabe8415,FAIR1M-v1.0,crops/d8ef146d4ec6fabe8415.jpg,,,,,
m4-070-final-v1,A,968,7438484cf9deeb037d93,DIOR-R,crops/7438484cf9deeb037d93.jpg,,,,,
m4-070-final-v1,A,969,aa76f043b4f27b1856e1,DIOR-R,crops/aa76f043b4f27b1856e1.jpg,,,,,
m4-070-final-v1,A,970,d067bb4883f0deb25791,SODA-A,crops/d067bb4883f0deb25791.jpg,,,,,
m4-070-final-v1,A,971,496e1befe4e47db55ac9,FAIR1M-v1.0,crops/496e1befe4e47db55ac9.jpg,,,,,
m4-070-final-v1,A,972,73a8882e5ed678c3654b,SODA-A,crops/73a8882e5ed678c3654b.jpg,,,,,
m4-070-final-v1,A,973,43b413315a343c741b1e,DIOR-R,crops/43b413315a343c741b1e.jpg,,,,,
m4-070-final-v1,A,974,62c8811cf3ed18d40235,DIOR-R,crops/62c8811cf3ed18d40235.jpg,,,,,
m4-070-final-v1,A,975,8e04eb63ac3eed9d8a87,SODA-A,crops/8e04eb63ac3eed9d8a87.jpg,,,,,
m4-070-final-v1,A,976,b4f23bf7a8c6843092ae,FAIR1M-v1.0,crops/b4f23bf7a8c6843092ae.jpg,,,,,
m4-070-final-v1,A,977,fa3f872a3e7aef3c75ed,DIOR-R,crops/fa3f872a3e7aef3c75ed.jpg,,,,,
m4-070-final-v1,A,978,80c460c152ab70178b23,SODA-A,crops/80c460c152ab70178b23.jpg,,,,,
m4-070-final-v1,A,979,34fbe2aeb14e394b7e1f,SODA-A,crops/34fbe2aeb14e394b7e1f.jpg,,,,,
m4-070-final-v1,A,980,d1f57aaaf98616dc5e5a,SODA-A,crops/d1f57aaaf98616dc5e5a.jpg,,,,,
m4-070-final-v1,A,981,850fd0a3b22ecd2333c9,SODA-A,crops/850fd0a3b22ecd2333c9.jpg,,,,,
m4-070-final-v1,A,982,da82cf5d4fe91a9df9f9,SODA-A,crops/da82cf5d4fe91a9df9f9.jpg,,,,,
m4-070-final-v1,A,983,0c4a255e6432c79ae296,SODA-A,crops/0c4a255e6432c79ae296.jpg,,,,,
m4-070-final-v1,A,984,d32e88ea331f59ae3826,DIOR-R,crops/d32e88ea331f59ae3826.jpg,,,,,
m4-070-final-v1,A,985,8864db8ce7a45151c6b1,DIOR-R,crops/8864db8ce7a45151c6b1.jpg,,,,,
m4-070-final-v1,A,986,6bf7811e88ec9ec653ab,DIOR-R,crops/6bf7811e88ec9ec653ab.jpg,,,,,
m4-070-final-v1,A,987,9eba47fc0aa6c734e643,SODA-A,crops/9eba47fc0aa6c734e643.jpg,,,,,
m4-070-final-v1,A,988,3c0c42e16108ab987481,DIOR-R,crops/3c0c42e16108ab987481.jpg,,,,,
m4-070-final-v1,A,989,27f026c28d93127f4508,FAIR1M-v1.0,crops/27f026c28d93127f4508.jpg,,,,,
m4-070-final-v1,A,990,12cf1626670fe670bbdf,FAIR1M-v1.0,crops/12cf1626670fe670bbdf.jpg,,,,,
m4-070-final-v1,A,991,35c76572f1bc248e96fb,FAIR1M-v1.0,crops/35c76572f1bc248e96fb.jpg,,,,,
m4-070-final-v1,A,992,8619259784e9ea478456,FAIR1M-v1.0,crops/8619259784e9ea478456.jpg,,,,,
m4-070-final-v1,A,993,84644452f2a12b4ad7d4,FAIR1M-v1.0,crops/84644452f2a12b4ad7d4.jpg,,,,,
m4-070-final-v1,A,994,5e9d05d79e583a282bcc,DIOR-R,crops/5e9d05d79e583a282bcc.jpg,,,,,
m4-070-final-v1,A,995,dec09832f424a3d14049,FAIR1M-v1.0,crops/dec09832f424a3d14049.jpg,,,,,
m4-070-final-v1,A,996,d7b94e93b2fdcc94c359,SODA-A,crops/d7b94e93b2fdcc94c359.jpg,,,,,
m4-070-final-v1,A,997,2f2fa13430d7e76b8238,DIOR-R,crops/2f2fa13430d7e76b8238.jpg,,,,,
m4-070-final-v1,A,998,dab5d2e8ed70fbc6f7f5,FAIR1M-v1.0,crops/dab5d2e8ed70fbc6f7f5.jpg,,,,,
m4-070-final-v1,A,999,cb522f00a6a56c07c5c2,FAIR1M-v1.0,crops/cb522f00a6a56c07c5c2.jpg,,,,,
m4-070-final-v1,A,1000,db9dec28fc0e7ac79b93,DIOR-R,crops/db9dec28fc0e7ac79b93.jpg,,,,,
m4-070-final-v1,A,1001,b9c7ca462a1b6d0d0a11,FAIR1M-v1.0,crops/b9c7ca462a1b6d0d0a11.jpg,,,,,
m4-070-final-v1,A,1002,b33f672e59bcbb1462b4,DIOR-R,crops/b33f672e59bcbb1462b4.jpg,,,,,
m4-070-final-v1,A,1003,492aa35be844a1243410,FAIR1M-v1.0,crops/492aa35be844a1243410.jpg,,,,,
m4-070-final-v1,A,1004,9fb350b98dd5cefdf69b,DIOR-R,crops/9fb350b98dd5cefdf69b.jpg,,,,,
m4-070-final-v1,A,1005,abc5c91940d6bd9db435,FAIR1M-v1.0,crops/abc5c91940d6bd9db435.jpg,,,,,
m4-070-final-v1,A,1006,61c1ec92d1849b06a6c2,DIOR-R,crops/61c1ec92d1849b06a6c2.jpg,,,,,
m4-070-final-v1,A,1007,14f7322e9aa5e24dedba,DIOR-R,crops/14f7322e9aa5e24dedba.jpg,,,,,
m4-070-final-v1,A,1008,8417495f1baa22cde9f4,DIOR-R,crops/8417495f1baa22cde9f4.jpg,,,,,
m4-070-final-v1,A,1009,7ba0e545ec4cb9b82b61,FAIR1M-v1.0,crops/7ba0e545ec4cb9b82b61.jpg,,,,,
m4-070-final-v1,A,1010,251ee9d8f13cab6a9ad0,FAIR1M-v1.0,crops/251ee9d8f13cab6a9ad0.jpg,,,,,
m4-070-final-v1,A,1011,555d594c295d5b430ebe,FAIR1M-v1.0,crops/555d594c295d5b430ebe.jpg,,,,,
m4-070-final-v1,A,1012,ca69ac6128d14d4857bb,DIOR-R,crops/ca69ac6128d14d4857bb.jpg,,,,,
m4-070-final-v1,A,1013,03998cbf839da960914e,SODA-A,crops/03998cbf839da960914e.jpg,,,,,
m4-070-final-v1,A,1014,64c11d04371b4d51c985,FAIR1M-v1.0,crops/64c11d04371b4d51c985.jpg,,,,,
m4-070-final-v1,A,1015,dac4b41b4a8e916b02d6,SODA-A,crops/dac4b41b4a8e916b02d6.jpg,,,,,
m4-070-final-v1,A,1016,f7416daaf3f55a279362,FAIR1M-v1.0,crops/f7416daaf3f55a279362.jpg,,,,,
m4-070-final-v1,A,1017,6800d75a912ba2cd6522,DIOR-R,crops/6800d75a912ba2cd6522.jpg,,,,,
m4-070-final-v1,A,1018,05f225cd9e7350010777,FAIR1M-v1.0,crops/05f225cd9e7350010777.jpg,,,,,
m4-070-final-v1,A,1019,d01e2cb977fd7733f002,SODA-A,crops/d01e2cb977fd7733f002.jpg,,,,,
m4-070-final-v1,A,1020,97b0a21e919e0b7054ed,SODA-A,crops/97b0a21e919e0b7054ed.jpg,,,,,
m4-070-final-v1,A,1021,881fc417bbc498dd003b,FAIR1M-v1.0,crops/881fc417bbc498dd003b.jpg,,,,,
m4-070-final-v1,A,1022,b133ed0509e66ef8369f,SODA-A,crops/b133ed0509e66ef8369f.jpg,,,,,
m4-070-final-v1,A,1023,614e2be8894de509fe2f,FAIR1M-v1.0,crops/614e2be8894de509fe2f.jpg,,,,,
m4-070-final-v1,A,1024,62f5bcfbe5dc5952992f,SODA-A,crops/62f5bcfbe5dc5952992f.jpg,,,,,
m4-070-final-v1,A,1025,b620fa5ac31ec0e69005,FAIR1M-v1.0,crops/b620fa5ac31ec0e69005.jpg,,,,,
m4-070-final-v1,A,1026,396fc2c5a098334c9abc,SODA-A,crops/396fc2c5a098334c9abc.jpg,,,,,
m4-070-final-v1,A,1027,3066a3d95b6bdb4d2bff,DIOR-R,crops/3066a3d95b6bdb4d2bff.jpg,,,,,
m4-070-final-v1,A,1028,8b512f1240a22b182648,SODA-A,crops/8b512f1240a22b182648.jpg,,,,,
m4-070-final-v1,A,1029,17e93a3fd7808180e98f,FAIR1M-v1.0,crops/17e93a3fd7808180e98f.jpg,,,,,
m4-070-final-v1,A,1030,97fe84d355bbc4d16945,SODA-A,crops/97fe84d355bbc4d16945.jpg,,,,,
m4-070-final-v1,A,1031,5c9633abaff0be5cebff,FAIR1M-v1.0,crops/5c9633abaff0be5cebff.jpg,,,,,
m4-070-final-v1,A,1032,048c73143e7adf883c5f,FAIR1M-v1.0,crops/048c73143e7adf883c5f.jpg,,,,,
m4-070-final-v1,A,1033,56c17e0bbbebb42620e0,DIOR-R,crops/56c17e0bbbebb42620e0.jpg,,,,,
m4-070-final-v1,A,1034,3af6113467cfbe766429,DIOR-R,crops/3af6113467cfbe766429.jpg,,,,,
m4-070-final-v1,A,1035,455829cbeec820437ba3,DIOR-R,crops/455829cbeec820437ba3.jpg,,,,,
m4-070-final-v1,A,1036,6c5d88465b38e3580f7d,DIOR-R,crops/6c5d88465b38e3580f7d.jpg,,,,,
m4-070-final-v1,A,1037,41430e4cc6371882a85e,SODA-A,crops/41430e4cc6371882a85e.jpg,,,,,
m4-070-final-v1,A,1038,6de3dd7962fa65885023,FAIR1M-v1.0,crops/6de3dd7962fa65885023.jpg,,,,,
m4-070-final-v1,A,1039,7059c78a68f91652bbfb,DIOR-R,crops/7059c78a68f91652bbfb.jpg,,,,,
m4-070-final-v1,A,1040,0b8fa8f9a704c782e622,FAIR1M-v1.0,crops/0b8fa8f9a704c782e622.jpg,,,,,
m4-070-final-v1,A,1041,2a748c4fcdafc98faeda,FAIR1M-v1.0,crops/2a748c4fcdafc98faeda.jpg,,,,,
m4-070-final-v1,A,1042,0ee02eaadf3670655c24,FAIR1M-v1.0,crops/0ee02eaadf3670655c24.jpg,,,,,
m4-070-final-v1,A,1043,9342e38db5762be6f0af,DIOR-R,crops/9342e38db5762be6f0af.jpg,,,,,
m4-070-final-v1,A,1044,c105dd3cda2dbb9d0be3,FAIR1M-v1.0,crops/c105dd3cda2dbb9d0be3.jpg,,,,,
m4-070-final-v1,A,1045,4e2ca194156a8b055e7d,DIOR-R,crops/4e2ca194156a8b055e7d.jpg,,,,,
m4-070-final-v1,A,1046,18c7818a351fa5f266ea,DIOR-R,crops/18c7818a351fa5f266ea.jpg,,,,,
m4-070-final-v1,A,1047,6b992edb5dfe22115b3b,DIOR-R,crops/6b992edb5dfe22115b3b.jpg,,,,,
m4-070-final-v1,A,1048,6a2669e5694ed4eb4fc9,FAIR1M-v1.0,crops/6a2669e5694ed4eb4fc9.jpg,,,,,
m4-070-final-v1,A,1049,8d5cebd382f89bcc3557,FAIR1M-v1.0,crops/8d5cebd382f89bcc3557.jpg,,,,,
m4-070-final-v1,A,1050,e7a0a4b095199c172b05,FAIR1M-v1.0,crops/e7a0a4b095199c172b05.jpg,,,,,
m4-070-final-v1,A,1051,5334b768a83490d40c8f,FAIR1M-v1.0,crops/5334b768a83490d40c8f.jpg,,,,,
m4-070-final-v1,A,1052,4540d0bc4a3cf7beb796,FAIR1M-v1.0,crops/4540d0bc4a3cf7beb796.jpg,,,,,
m4-070-final-v1,A,1053,5541fc0e14a9ec4755e2,SODA-A,crops/5541fc0e14a9ec4755e2.jpg,,,,,
m4-070-final-v1,A,1054,d7290a6e6886d4036607,SODA-A,crops/d7290a6e6886d4036607.jpg,,,,,
m4-070-final-v1,A,1055,4df4301841429e97adec,SODA-A,crops/4df4301841429e97adec.jpg,,,,,
m4-070-final-v1,A,1056,b770056d648d795400fe,SODA-A,crops/b770056d648d795400fe.jpg,,,,,
m4-070-final-v1,A,1057,747125bfd4b59af6fd71,FAIR1M-v1.0,crops/747125bfd4b59af6fd71.jpg,,,,,
m4-070-final-v1,A,1058,5321fc47aadc3da1486e,DIOR-R,crops/5321fc47aadc3da1486e.jpg,,,,,
m4-070-final-v1,A,1059,840bade55d0fee1488e1,SODA-A,crops/840bade55d0fee1488e1.jpg,,,,,
m4-070-final-v1,A,1060,7a2f5fc67baaf1c21ccc,FAIR1M-v1.0,crops/7a2f5fc67baaf1c21ccc.jpg,,,,,
m4-070-final-v1,A,1061,2c02decff1f69c6ed096,DIOR-R,crops/2c02decff1f69c6ed096.jpg,,,,,
m4-070-final-v1,A,1062,4c2fa30c7b613377c50d,DIOR-R,crops/4c2fa30c7b613377c50d.jpg,,,,,
m4-070-final-v1,A,1063,063b1c418ce0623a6bda,FAIR1M-v1.0,crops/063b1c418ce0623a6bda.jpg,,,,,
m4-070-final-v1,A,1064,110814b09c3a73235937,FAIR1M-v1.0,crops/110814b09c3a73235937.jpg,,,,,
m4-070-final-v1,A,1065,20f4c36ec88c4afc2fe0,FAIR1M-v1.0,crops/20f4c36ec88c4afc2fe0.jpg,,,,,
m4-070-final-v1,A,1066,b7e0c34a7d7e8807821a,SODA-A,crops/b7e0c34a7d7e8807821a.jpg,,,,,
m4-070-final-v1,A,1067,39368ee86ed06deb12e6,SODA-A,crops/39368ee86ed06deb12e6.jpg,,,,,
m4-070-final-v1,A,1068,33907126b0fb569b1c2a,DIOR-R,crops/33907126b0fb569b1c2a.jpg,,,,,
m4-070-final-v1,A,1069,952a90c89e3f75cdbee1,FAIR1M-v1.0,crops/952a90c89e3f75cdbee1.jpg,,,,,
m4-070-final-v1,A,1070,279158378404092657b0,SODA-A,crops/279158378404092657b0.jpg,,,,,
m4-070-final-v1,A,1071,95eb795396bc3e2d4d4d,DIOR-R,crops/95eb795396bc3e2d4d4d.jpg,,,,,
m4-070-final-v1,A,1072,e503eaa7ff217deabd3e,DIOR-R,crops/e503eaa7ff217deabd3e.jpg,,,,,
m4-070-final-v1,A,1073,3f00b998963d583a9b71,FAIR1M-v1.0,crops/3f00b998963d583a9b71.jpg,,,,,
m4-070-final-v1,A,1074,bd3afa86d7131546e5a8,DIOR-R,crops/bd3afa86d7131546e5a8.jpg,,,,,
m4-070-final-v1,A,1075,4d9f9f7c26b3cfd29ca9,DIOR-R,crops/4d9f9f7c26b3cfd29ca9.jpg,,,,,
m4-070-final-v1,A,1076,53581f90d369b5f712b5,SODA-A,crops/53581f90d369b5f712b5.jpg,,,,,
m4-070-final-v1,A,1077,949b63e3951630a2edd9,SODA-A,crops/949b63e3951630a2edd9.jpg,,,,,
m4-070-final-v1,A,1078,6cf619c7aa0078991752,SODA-A,crops/6cf619c7aa0078991752.jpg,,,,,
m4-070-final-v1,A,1079,8865dfa5f7483fbf8df3,FAIR1M-v1.0,crops/8865dfa5f7483fbf8df3.jpg,,,,,
m4-070-final-v1,A,1080,0c071adb1b5604ae783a,SODA-A,crops/0c071adb1b5604ae783a.jpg,,,,,
m4-070-final-v1,A,1081,6f00f7b3ebc5ec3b4652,SODA-A,crops/6f00f7b3ebc5ec3b4652.jpg,,,,,
m4-070-final-v1,A,1082,6c3b9627b58185f1be7e,SODA-A,crops/6c3b9627b58185f1be7e.jpg,,,,,
m4-070-final-v1,A,1083,34ef30d10ba7deb2cdb9,SODA-A,crops/34ef30d10ba7deb2cdb9.jpg,,,,,
m4-070-final-v1,A,1084,8a9c946acd0203f0d08b,FAIR1M-v1.0,crops/8a9c946acd0203f0d08b.jpg,,,,,
m4-070-final-v1,A,1085,c1ba37571dfe99f51efa,DIOR-R,crops/c1ba37571dfe99f51efa.jpg,,,,,
m4-070-final-v1,A,1086,f9323091f78277982e19,DIOR-R,crops/f9323091f78277982e19.jpg,,,,,
m4-070-final-v1,A,1087,01d0ad19205eeb9fb5f0,DIOR-R,crops/01d0ad19205eeb9fb5f0.jpg,,,,,
m4-070-final-v1,A,1088,c6d6020f321e26c76c22,FAIR1M-v1.0,crops/c6d6020f321e26c76c22.jpg,,,,,
m4-070-final-v1,A,1089,a3d924a42d1851ae8077,SODA-A,crops/a3d924a42d1851ae8077.jpg,,,,,
m4-070-final-v1,A,1090,72c2305469b47b2e89b4,FAIR1M-v1.0,crops/72c2305469b47b2e89b4.jpg,,,,,
m4-070-final-v1,A,1091,88cdba1eba271535f5b7,SODA-A,crops/88cdba1eba271535f5b7.jpg,,,,,
m4-070-final-v1,A,1092,926ecc25a053084c5645,SODA-A,crops/926ecc25a053084c5645.jpg,,,,,
m4-070-final-v1,A,1093,43b346a95857f218de2d,SODA-A,crops/43b346a95857f218de2d.jpg,,,,,
m4-070-final-v1,A,1094,c5620ee98f5a9625270c,FAIR1M-v1.0,crops/c5620ee98f5a9625270c.jpg,,,,,
m4-070-final-v1,A,1095,78e2dbb0eccfc4d1cf5c,DIOR-R,crops/78e2dbb0eccfc4d1cf5c.jpg,,,,,
m4-070-final-v1,A,1096,68aba806aae840e6fcfc,FAIR1M-v1.0,crops/68aba806aae840e6fcfc.jpg,,,,,
m4-070-final-v1,A,1097,b125335f051253089c4f,DIOR-R,crops/b125335f051253089c4f.jpg,,,,,
m4-070-final-v1,A,1098,c3e575821802abfc8390,DIOR-R,crops/c3e575821802abfc8390.jpg,,,,,
m4-070-final-v1,A,1099,acebfb2e63c2a365f113,SODA-A,crops/acebfb2e63c2a365f113.jpg,,,,,
