hypothesis_key,level,key,dataset,risk,estimand,contrast,left_ranker,right_ranker,endpoint,primary,delta_ar21,delta_all,dod,delta_ar21_ci_low,delta_ar21_ci_high,delta_all_ci_low,delta_all_ci_high,dod_ci_low,dod_ci_high,p_raw,p_holm,epsilon_ar21,epsilon_all,swap_ar21_70,swap_all_70,witness
unit|B|R_norm|class-standardized|probe-ARonly|Risk@70,unit,B,DIOR-R,R_norm,class-standardized,probe-ARonly,probe,ARonly,Risk@70,False,-0.009291097590688913,-0.044052004512984036,0.03476090692229512,-0.0146307857949548,-0.004154621151210431,-0.048791056858587464,-0.038602194043392234,0.02708128963463202,0.041406598835037736,0.047619047619047616,,0.001578137522039321,0.0029576688644474425,0.47812769967800206,0.5502865174613472,False
unit|B|R_norm|class-standardized|oracleAR-conf|AUGRC,unit,B,DIOR-R,R_norm,class-standardized,oracleAR-conf,oracleAR,conf,AUGRC,False,0.000753810035316084,0.02244865279968819,-0.021694842764372106,-0.00030743766344344756,0.004214811000942589,0.019894197953027416,0.024995586583894457,-0.02429542799242786,-0.018024750324432362,0.047619047619047616,,0.000753721386236277,0.0015666108570733678,0.39954639175257733,0.4755484824371945,False
unit|B|R_norm|class-standardized|oracleAR-conf|Risk@70,unit,B,DIOR-R,R_norm,class-standardized,oracleAR-conf,oracleAR,conf,Risk@70,False,0.0033673393081470326,0.032024818934104166,-0.028657479625957133,-0.0006016382416336935,0.008070055388433622,0.026643663042294864,0.03508719706552265,-0.03267409504888169,-0.02097635903394405,0.047619047619047616,,0.0014959869100603827,0.002893603539292683,0.39954639175257733,0.4755484824371945,False
unit|B|R_norm|class-standardized|probe-oracleAR|AUGRC,unit,B,DIOR-R,R_norm,class-standardized,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.003538923126709552,-0.026385825691882463,0.02284690256517291,-0.006301881383300568,-0.0004858732016722533,-0.02961732791420292,-0.023324385661590317,0.019129213118806887,0.027702346287333257,0.047619047619047616,,0.000753721386236277,0.0015666108570733678,0.47363039288944825,0.5487306019089669,False
unit|B|R_norm|class-standardized|probe-oracleAR|Risk@70,unit,B,DIOR-R,R_norm,class-standardized,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.005183566991741995,-0.040848738255246056,0.03566517126350406,-0.009917428134852508,-0.0013955087266437172,-0.04527013830862775,-0.035031571226346786,0.02701092388734948,0.04139674747428321,0.047619047619047616,,0.0014959869100603827,0.002893603539292683,0.47363039288944825,0.5487306019089669,False
unit|B|R_norm|class-standardized|ARonly-oracleAR|AUGRC,unit,B,DIOR-R,R_norm,class-standardized,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.004300799955046168,0.0012829517874822505,0.0030178481675639177,0.0005553334505856788,0.006120964477146528,0.0005556678246181515,0.002435933634926784,-0.00095031787501108,0.005445782827548922,0.14285714285714285,,0.0008397373853372003,0.001592269892823013,0.1792550197035091,0.14745130542892665,False
unit|B|R_norm|class-standardized|ARonly-oracleAR|Risk@70,unit,B,DIOR-R,R_norm,class-standardized,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.004107530598946918,0.00320326625773798,0.000904264341208938,-0.003104787423480012,0.007829152551933121,0.0015772749154849622,0.005047505156680008,-0.00662677863542848,0.0054849297905811,0.8095238095238095,,0.001578137522039321,0.0029576688644474425,0.1792550197035091,0.14745130542892665,False
unit|B|R_raw|pooled|probe-conf|AUGRC,unit,B,DIOR-R,R_raw,pooled,probe-conf,probe,conf,AUGRC,False,-0.0002892001075054246,-0.009946754683401025,0.0096575545758956,-0.0003249799336331733,-0.00024389694486449075,-0.010810770716109992,-0.009172957712559252,0.008915257063887603,0.010535301383707117,0.047619047619047616,,0.0005,0.000763121858422586,0.14449178915114666,0.17239593272087889,False
unit|B|R_raw|pooled|probe-conf|Risk@70,unit,B,DIOR-R,R_raw,pooled,probe-conf,probe,conf,Risk@70,False,-0.0006878819018323601,-0.02251201560036406,0.0218241336985317,-0.0009559844775162208,-0.0005426736416126269,-0.026106172659190578,-0.020009594757032432,0.019294352862917655,0.025483238408450168,0.047619047619047616,,0.001,0.001466770620222711,0.14449178915114666,0.17239593272087889,False
unit|B|R_raw|pooled|ARonly-conf|AUGRC,unit,B,DIOR-R,R_raw,pooled,ARonly-conf,ARonly,conf,AUGRC,False,0.002780699991145495,0.038400839731392855,-0.03562013974024736,0.002498530907582502,0.003006596771424828,0.035170691835386035,0.04202906952722754,-0.03923311060848499,-0.032342741333801675,0.047619047619047616,,0.0005,0.0015311386530504432,0.3939996684899718,0.4702687902158536,False
unit|B|R_raw|pooled|ARonly-conf|Risk@70,unit,B,DIOR-R,R_raw,pooled,ARonly-conf,ARonly,conf,Risk@70,False,0.004868587801040571,0.05319839240332694,-0.048329804602286364,0.0043083014626673025,0.00524712169756553,0.04761528699611352,0.05911753462707153,-0.054311570953980266,-0.04283702781523971,0.047619047619047616,,0.001,0.0025307384682892496,0.3939996684899718,0.4702687902158536,False
unit|B|R_raw|pooled|probe-ARonly|AUGRC,unit,B,DIOR-R,R_raw,pooled,probe-ARonly,probe,ARonly,AUGRC,False,-0.0030699000986509194,-0.04834759441479388,0.04527769431614296,-0.0033178869209691216,-0.0027568722878110203,-0.05242811002498441,-0.04449416366935678,0.04146929171062903,0.049371852961716436,0.047619047619047616,,0.0005,0.0015311386530504432,0.47812769967800206,0.5502865174613472,False
unit|B|R_raw|pooled|probe-ARonly|Risk@70,unit,B,DIOR-R,R_raw,pooled,probe-ARonly,probe,ARonly,Risk@70,False,-0.005556469702872931,-0.075710408003691,0.07015393830081806,-0.006052855411878723,-0.004857973052656272,-0.0833838912105157,-0.0686851677259624,0.06313753738691621,0.07797866032671044,0.047619047619047616,,0.001,0.0025307384682892496,0.47812769967800206,0.5502865174613472,False
unit|B|R_raw|pooled|oracleAR-conf|AUGRC,unit,B,DIOR-R,R_raw,pooled,oracleAR-conf,oracleAR,conf,AUGRC,False,0.0026049346240797546,0.03836580439837571,-0.035760869774295954,0.0023325394179689687,0.0028496531614759335,0.03515868709823865,0.041801785627086516,-0.03917333173475039,-0.03241757576995296,0.047619047619047616,,0.0005,0.0015304379463901003,0.39954639175257733,0.4755484824371945,False
unit|B|R_raw|pooled|oracleAR-conf|Risk@70,unit,B,DIOR-R,R_raw,pooled,oracleAR-conf,oracleAR,conf,Risk@70,False,0.005153937419629016,0.053379022776935875,-0.04822508535730686,0.004486701798269904,0.005643781713950816,0.04772900466261259,0.05926740590406739,-0.054083497885261414,-0.04262030457982993,0.047619047619047616,,0.001,0.0025343510757614286,0.39954639175257733,0.4755484824371945,False
unit|B|R_raw|pooled|probe-oracleAR|AUGRC,unit,B,DIOR-R,R_raw,pooled,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.002894134731585179,-0.048312559081776736,0.045418424350191555,-0.0031582555819841384,-0.0025908807981974867,-0.0522214824647199,-0.044482158932209394,0.04156960781538676,0.04932561986787847,0.047619047619047616,,0.0005,0.0015304379463901003,0.47363039288944825,0.5487306019089669,False
unit|B|R_raw|pooled|probe-oracleAR|Risk@70,unit,B,DIOR-R,R_raw,pooled,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.0058418193214613764,-0.07589103837729994,0.07004921905583855,-0.006516937639568928,-0.005095168060605966,-0.08362095144367934,-0.06887127100794944,0.06287910242331313,0.0777688628868072,0.047619047619047616,,0.001,0.0025343510757614286,0.47363039288944825,0.5487306019089669,False
unit|B|R_raw|pooled|ARonly-oracleAR|AUGRC,unit,B,DIOR-R,R_raw,pooled,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.00017576536706574025,3.503533301714434e-05,0.0001407300340485959,7.592626542406965e-05,0.0002844929250365483,-0.00012327919258114765,0.00027821781511815487,-7.386165813237414e-05,0.0003245133250266802,0.3333333333333333,,0.0005,0.0015311386530504432,0.1792550197035091,0.14745130542892665,False
unit|B|R_raw|pooled|ARonly-oracleAR|Risk@70,unit,B,DIOR-R,R_raw,pooled,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,-0.00028534961858844507,-0.00018063037360893652,-0.00010471924497950855,-0.0005247199809446538,-0.00010289246008059605,-0.00031516173041601023,0.0003267392062153734,-0.0005505873321021211,-6.822161932493209e-06,0.38095238095238093,,0.001,0.0025343510757614286,0.1792550197035091,0.14745130542892665,False
unit|B|R_raw|class-standardized|probe-conf|AUGRC,unit,B,DIOR-R,R_raw,class-standardized,probe-conf,probe,conf,AUGRC,False,-0.0019740639045206874,-0.00520529249754989,0.003231228593029203,-0.0027081021660723104,-0.0009168735358311127,-0.00614042984085357,-0.004372121880847232,0.002287484418868553,0.004723496430402785,0.047619047619047616,,0.0005,0.0008438233163576319,0.14449178915114666,0.17239593272087889,False
unit|B|R_raw|class-standardized|probe-conf|Risk@70,unit,B,DIOR-R,R_raw,class-standardized,probe-conf,probe,conf,Risk@70,False,-0.0022640374330092673,-0.011124704101979244,0.008860666668969976,-0.004277514663397529,-0.001325881395917261,-0.014065693217615366,-0.0077514051213736996,0.005414879128623364,0.01189305570280568,0.047619047619047616,,0.001,0.0016983674594111236,0.14449178915114666,0.17239593272087889,False
unit|B|R_raw|class-standardized|ARonly-conf|AUGRC,unit,B,DIOR-R,R_raw,class-standardized,ARonly-conf,ARonly,conf,AUGRC,False,0.0028282852747835777,0.02235046847828554,-0.019522183203501964,0.0014384964499868582,0.004183428096898573,0.020494953032837746,0.024952986157435894,-0.022909533185787215,-0.017275520655542054,0.047619047619047616,,0.0005,0.0012908326859233427,0.3939996684899718,0.4702687902158536,False
unit|B|R_raw|class-standardized|ARonly-conf|Risk@70,unit,B,DIOR-R,R_raw,class-standardized,ARonly-conf,ARonly,conf,Risk@70,False,0.004391864735232655,0.03326458119280219,-0.028872716457569537,0.0006152939602175897,0.007344259751743501,0.029843010021454897,0.03675050637916655,-0.03446071433575656,-0.024913412263206255,0.047619047619047616,,0.001,0.0023636590832671676,0.3939996684899718,0.4702687902158536,False
unit|B|R_raw|class-standardized|probe-ARonly|AUGRC,unit,B,DIOR-R,R_raw,class-standardized,probe-ARonly,probe,ARonly,AUGRC,False,-0.004802349179304265,-0.027555760975835432,0.02275341179653117,-0.006354592190305578,-0.002528089845999227,-0.03107204792267206,-0.02496742845566569,0.020404904290213573,0.027365147724660085,0.047619047619047616,,0.0005,0.0012908326859233427,0.47812769967800206,0.5502865174613472,False
unit|B|R_raw|class-standardized|probe-ARonly|Risk@70,unit,B,DIOR-R,R_raw,class-standardized,probe-ARonly,probe,ARonly,Risk@70,False,-0.006655902168241922,-0.044389285294781436,0.03773338312653951,-0.009128506899495658,-0.00411750053703894,-0.049258751336011625,-0.039675686695887516,0.03284404877276861,0.04395272064998763,0.047619047619047616,,0.001,0.0023636590832671676,0.47812769967800206,0.5502865174613472,False
unit|B|R_raw|class-standardized|oracleAR-conf|AUGRC,unit,B,DIOR-R,R_raw,class-standardized,oracleAR-conf,oracleAR,conf,AUGRC,False,0.0016805128281985136,0.02246694595084376,-0.020786433122645248,0.001178613745987789,0.003143572827318621,0.020364078031936992,0.02509399873055944,-0.02324331910622254,-0.018307660984960134,0.047619047619047616,,0.0005,0.001293162235374507,0.39954639175257733,0.4755484824371945,False
unit|B|R_raw|class-standardized|oracleAR-conf|Risk@70,unit,B,DIOR-R,R_raw,class-standardized,oracleAR-conf,oracleAR,conf,Risk@70,False,0.0036531950649541407,0.03263084130264379,-0.028977646237689652,0.002066890094923453,0.0060811224439696705,0.02849691552939657,0.036359156800342955,-0.03194350422705946,-0.02382386226990542,0.047619047619047616,,0.001,0.0023509842854639996,0.39954639175257733,0.4755484824371945,False
unit|B|R_raw|class-standardized|probe-oracleAR|AUGRC,unit,B,DIOR-R,R_raw,class-standardized,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.003654576732719201,-0.02767223844839365,0.02401766171567445,-0.004881153786004687,-0.0025937662140863627,-0.03076747090061186,-0.025106289311553003,0.02162934604888832,0.027737010799435306,0.047619047619047616,,0.0005,0.001293162235374507,0.47363039288944825,0.5487306019089669,False
unit|B|R_raw|class-standardized|probe-oracleAR|Risk@70,unit,B,DIOR-R,R_raw,class-standardized,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.005917232497963408,-0.043755545404623036,0.03783831290665963,-0.008369546949868183,-0.004350693519187324,-0.048736114312287034,-0.03846514035902672,0.032163940832553826,0.0430186392911102,0.047619047619047616,,0.001,0.0023509842854639996,0.47363039288944825,0.5487306019089669,False
unit|B|R_raw|class-standardized|ARonly-oracleAR|AUGRC,unit,B,DIOR-R,R_raw,class-standardized,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.001147772446585064,-0.0001164774725582185,0.0012642499191432826,-0.0006059767102376271,0.0019376013571201498,-0.0008697729626588352,0.0006697403269265921,-0.0008240986026005863,0.0026873181300558725,0.2857142857142857,,0.0005,0.001293162235374507,0.1792550197035091,0.14745130542892665,False
unit|B|R_raw|class-standardized|ARonly-oracleAR|Risk@70,unit,B,DIOR-R,R_raw,class-standardized,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.0007386696702785141,0.0006337398901583996,0.00010492978012011447,-0.0026161147343268984,0.002393273499720498,-0.0007128769328895449,0.0020055044869237257,-0.004139226401926182,0.0026774257441884697,1.0,,0.001,0.0023636590832671676,0.1792550197035091,0.14745130542892665,False
unit|C|R_norm|pooled|probe-conf|AUGRC,unit,C,DIOR-R,R_norm,pooled,probe-conf,probe,conf,AUGRC,False,0.0028443041467217205,-0.010645076500794812,0.013489380647516532,0.0026066203852706084,0.003089915253688207,-0.011848180466043547,-0.009437570224483993,0.012213892581119604,0.014579905088200937,0.047619047619047616,,0.0005394232986541983,0.001007942475305289,0.1764873598175252,0.21490200255645506,True
unit|C|R_norm|pooled|probe-conf|Risk@70,unit,C,DIOR-R,R_norm,pooled,probe-conf,probe,conf,Risk@70,False,0.004330997512708844,-0.02160929366661661,0.025940291179325455,0.0038328688783593693,0.004878601055122704,-0.0254952124518162,-0.018629641693561964,0.022782817025070796,0.02996327737768759,0.047619047619047616,,0.001048254868537215,0.0019636614440933196,0.1764873598175252,0.21490200255645506,True
unit|C|R_norm|pooled|ARonly-conf|AUGRC,unit,C,DIOR-R,R_norm,pooled,ARonly-conf,ARonly,conf,AUGRC,False,0.008928289464494386,0.0406722787797453,-0.031743989315250916,0.008036345070767944,0.009957335569448065,0.03764837802059658,0.04466009851690781,-0.035086617229530756,-0.028298809641529792,0.047619047619047616,,0.0006611030050096516,0.001821388050900195,0.4438767234387672,0.5031039256844267,False
unit|C|R_norm|pooled|ARonly-conf|Risk@70,unit,C,DIOR-R,R_norm,pooled,ARonly-conf,ARonly,conf,Risk@70,False,0.015347514731306161,0.05923124385018767,-0.04388372911888151,0.013503439306683403,0.016824944900272275,0.053638876313231214,0.06420259490353462,-0.04875013922099201,-0.03812001496344922,0.047619047619047616,,0.0012685852129091612,0.003148286321097073,0.4438767234387672,0.5031039256844267,False
unit|C|R_norm|pooled|probe-ARonly|AUGRC,unit,C,DIOR-R,R_norm,pooled,probe-ARonly,probe,ARonly,AUGRC,False,-0.006083985317772666,-0.051317355280540114,0.045233369962767445,-0.007159698067536246,-0.0050423711366041025,-0.05624478253445749,-0.04763667468943794,0.041230628565016234,0.049360447662348685,0.047619047619047616,,0.0006611030050096516,0.001821388050900195,0.5403575503993914,0.5813510539236434,False
unit|C|R_norm|pooled|probe-ARonly|Risk@70,unit,C,DIOR-R,R_norm,pooled,probe-ARonly,probe,ARonly,Risk@70,False,-0.011016517218597317,-0.08084053751680428,0.06982402029820697,-0.01236844087587986,-0.00862539229855686,-0.08942905845125725,-0.07429617312163346,0.062181785170325084,0.07752954782506766,0.047619047619047616,,0.0012685852129091612,0.003148286321097073,0.5403575503993914,0.5813510539236434,False
unit|C|R_norm|pooled|oracleAR-conf|AUGRC,unit,C,DIOR-R,R_norm,pooled,oracleAR-conf,oracleAR,conf,AUGRC,False,0.00616168588526483,0.039443235791416065,-0.03328154990615123,0.0055163713673721795,0.006741800592232571,0.03637614449526544,0.04334162739056275,-0.03663062868454341,-0.02983625633902936,0.047619047619047616,,0.0006057709334250605,0.0017968071911336103,0.4236627119339874,0.4894311505301308,False
unit|C|R_norm|pooled|oracleAR-conf|Risk@70,unit,C,DIOR-R,R_norm,pooled,oracleAR-conf,oracleAR,conf,Risk@70,False,0.012679795659974326,0.057084713157366226,-0.0444049174973919,0.011452534480596188,0.014154446901593058,0.051646176397151,0.062056295985283956,-0.04944056258399356,-0.0387735644744282,0.047619047619047616,,0.0012152308314825246,0.0031053557072406443,0.4236627119339874,0.4894311505301308,False
unit|C|R_norm|pooled|probe-oracleAR|AUGRC,unit,C,DIOR-R,R_norm,pooled,probe-oracleAR,probe,oracleAR,AUGRC,False,-0.00331738173854311,-0.050088312292210876,0.04677093055366777,-0.003966643687167888,-0.0025450696457387074,-0.05493984548217236,-0.046362379594029036,0.042768075262515796,0.05102828243088311,0.047619047619047616,,0.0006057709334250605,0.0017968071911336103,0.5077724234416291,0.5679286354517905,False
unit|C|R_norm|pooled|probe-oracleAR|Risk@70,unit,C,DIOR-R,R_norm,pooled,probe-oracleAR,probe,oracleAR,Risk@70,False,-0.008348798147265482,-0.07869400682398284,0.07034520867671736,-0.009659521936649873,-0.006573933425473485,-0.08707067742755616,-0.07203364605750007,0.06278980499972626,0.07812741244613543,0.047619047619047616,,0.0012152308314825246,0.0031053557072406443,0.5077724234416291,0.5679286354517905,False
unit|C|R_norm|pooled|ARonly-oracleAR|AUGRC,unit,C,DIOR-R,R_norm,pooled,ARonly-oracleAR,ARonly,oracleAR,AUGRC,False,0.002766603579229556,0.0012290429883292375,0.0015375605909003186,0.0024113264914069096,0.0033399742428551187,0.0009260614455119376,0.001508764752481045,0.0011386445807809772,0.001831844182475601,0.047619047619047616,,0.0006611030050096516,0.001821388050900195,0.18500661750803554,0.14834437086092717,False
unit|C|R_norm|pooled|ARonly-oracleAR|Risk@70,unit,C,DIOR-R,R_norm,pooled,ARonly-oracleAR,ARonly,oracleAR,Risk@70,False,0.0026677190713318352,0.0021465306928214467,0.0005211883785103885,0.0020472861211506994,0.0031589188693212215,0.001344988423592737,0.0027270627553911925,0.00016350314412536467,0.0011098981509631153,0.14285714285714285,,0.0012685852129091612,0.003148286321097073,0.18500661750803554,0.14834437086092717,False
unit|C|R_norm|class-standardized|probe-conf|AUGRC,unit,C,DIOR-R,R_norm,class-standardized,probe-conf,probe,conf,AUGRC,False,-0.0018786727016033844,-0.0028546484580620965,0.0009759757564587121,-0.002926805927864347,0.00024029303658203095,-0.003942323633070764,-0.0017330798310963482,-0.0003280407223056607,0.0029752840984991554,0.5714285714285714,,0.0008161765266663473,0.001081852779810816,0.1764873598175252,0.21490200255645506,False
