evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha,alpha_type,grid_index,fit_n,cal_event_k,cal_event_n,scene_event_hb_scalar,scene_event_hb_exact_integer,scene_event_exact_match,match_test
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,1,205,1,254,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,2,389,5,451,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,3,622,10,694,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,4,770,12,857,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,5,859,14,943,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,6,944,17,1028,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,7,1025,21,1138,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,8,1178,23,1312,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,9,1284,27,1431,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,10,1362,33,1499,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,11,1546,42,1672,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,12,1673,76,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,0,90,0,97,0.614949,0.614949,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,1,205,1,254,0.969352,0.969352,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,2,389,5,451,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,3,622,10,694,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,4,770,12,857,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,5,859,14,943,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,6,944,17,1028,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,7,1025,21,1138,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,8,1178,23,1312,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,9,1284,27,1431,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,10,1362,33,1499,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,11,1546,42,1672,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,absolute,12,1673,76,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,0,90,0,97,0.377237,0.377237,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,1,205,1,254,0.541971,0.541971,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,2,389,5,451,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,3,622,10,694,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,4,770,12,857,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,5,859,14,943,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,6,944,17,1028,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,7,1025,21,1138,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,8,1178,23,1312,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,9,1284,27,1431,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,10,1362,33,1499,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,11,1546,42,1672,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,0.010000,absolute,12,1673,76,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,0,90,0,97,0.377112,0.377112,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,1,205,1,254,0.541687,0.541687,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,2,389,5,451,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,3,622,10,694,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,4,770,12,857,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,5,859,14,943,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,6,944,17,1028,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,7,1025,21,1138,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,8,1178,23,1312,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,9,1284,27,1431,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,10,1362,33,1499,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,11,1546,42,1672,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,0.010003,relative,12,1673,76,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,0,90,0,97,0.614847,0.614847,False,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,1,205,1,254,0.969263,0.969263,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,2,389,5,451,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,3,622,10,694,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,4,770,12,857,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,5,859,14,943,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,6,944,17,1028,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,7,1025,21,1138,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,8,1178,23,1312,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,9,1284,27,1431,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,10,1362,33,1499,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,11,1546,42,1672,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,0.005002,relative,12,1673,76,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,0,97,0,91,0.912976,0.912976,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,1,121,0,117,0.889533,0.889533,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,2,180,0,174,0.840224,0.840224,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,3,354,0,354,0.701751,0.701751,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,4,585,0,613,0.541557,0.541557,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,5,765,1,826,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,6,946,3,1036,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,7,1035,5,1125,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,8,1193,15,1296,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,9,1348,19,1475,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,10,1435,28,1571,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,11,1554,41,1671,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,0.001000,absolute,12,1673,76,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,0,97,0,91,0.796296,0.796296,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,1,121,0,117,0.746122,0.746122,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,2,180,0,174,0.646912,0.646912,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,3,354,0,354,0.412257,0.412257,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,4,585,0,613,0.215581,0.215581,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,5,765,1,826,0.711373,0.711373,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,6,946,3,1036,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,7,1035,5,1125,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,8,1193,15,1296,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,9,1348,19,1475,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,10,1435,28,1571,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,11,1554,41,1671,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,0.002500,absolute,12,1673,76,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,0,97,0,91,0.633724,0.633724,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,1,121,0,117,0.556289,0.556289,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,2,180,0,174,0.418038,0.418038,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,3,354,0,354,0.169578,0.169578,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,4,585,0,613,0.046297,0.046297,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,5,765,1,826,0.179483,0.179483,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,6,946,3,1036,0.580581,0.580581,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,7,1035,5,1125,0.964390,0.964390,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,8,1193,15,1296,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,9,1348,19,1475,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,10,1435,28,1571,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,11,1554,41,1671,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,0.005000,absolute,12,1673,76,1794,1.000000,1.000000,True,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,0.010000,absolute,0,97,0,91,0.400685,0.400685,False,family
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,0.010000,absolute,1,121,0,117,0.308544,0.308544,False,family
