dataset,tile_id,mother_scene_id,mapping_source,mapping_confidence,verified
DIOR-R,11997,11997,original_image_identity,HIGH,True
DIOR-R,20208,20208,original_image_identity,HIGH,True
DIOR-R,18636,18636,original_image_identity,HIGH,True
DIOR-R,17667,17667,original_image_identity,HIGH,True
DIOR-R,14652,14652,original_image_identity,HIGH,True
DIOR-R,12252,12252,original_image_identity,HIGH,True
DIOR-R,16132,16132,original_image_identity,HIGH,True
DIOR-R,18910,18910,original_image_identity,HIGH,True
DIOR-R,15967,15967,original_image_identity,HIGH,True
DIOR-R,21393,21393,original_image_identity,HIGH,True
DIOR-R,21774,21774,original_image_identity,HIGH,True
DIOR-R,23061,23061,original_image_identity,HIGH,True
DIOR-R,15589,15589,original_image_identity,HIGH,True
DIOR-R,16359,16359,original_image_identity,HIGH,True
DIOR-R,18541,18541,original_image_identity,HIGH,True
DIOR-R,20191,20191,original_image_identity,HIGH,True
DIOR-R,21074,21074,original_image_identity,HIGH,True
DIOR-R,12412,12412,original_image_identity,HIGH,True
DIOR-R,20908,20908,original_image_identity,HIGH,True
DIOR-R,16711,16711,original_image_identity,HIGH,True
DIOR-R,11821,11821,original_image_identity,HIGH,True
DIOR-R,16560,16560,original_image_identity,HIGH,True
DIOR-R,15098,15098,original_image_identity,HIGH,True
DIOR-R,12056,12056,original_image_identity,HIGH,True
DIOR-R,12831,12831,original_image_identity,HIGH,True
DIOR-R,13887,13887,original_image_identity,HIGH,True
DIOR-R,17731,17731,original_image_identity,HIGH,True
DIOR-R,21216,21216,original_image_identity,HIGH,True
DIOR-R,15216,15216,original_image_identity,HIGH,True
DIOR-R,16856,16856,original_image_identity,HIGH,True
DIOR-R,16127,16127,original_image_identity,HIGH,True
DIOR-R,17261,17261,original_image_identity,HIGH,True
DIOR-R,14345,14345,original_image_identity,HIGH,True
DIOR-R,22254,22254,original_image_identity,HIGH,True
DIOR-R,15744,15744,original_image_identity,HIGH,True
DIOR-R,13508,13508,original_image_identity,HIGH,True
DIOR-R,14299,14299,original_image_identity,HIGH,True
DIOR-R,17601,17601,original_image_identity,HIGH,True
DIOR-R,23037,23037,original_image_identity,HIGH,True
DIOR-R,16385,16385,original_image_identity,HIGH,True
DIOR-R,19942,19942,original_image_identity,HIGH,True
DIOR-R,17352,17352,original_image_identity,HIGH,True
DIOR-R,11762,11762,original_image_identity,HIGH,True
DIOR-R,20377,20377,original_image_identity,HIGH,True
DIOR-R,20345,20345,original_image_identity,HIGH,True
DIOR-R,21683,21683,original_image_identity,HIGH,True
DIOR-R,23166,23166,original_image_identity,HIGH,True
DIOR-R,17198,17198,original_image_identity,HIGH,True
DIOR-R,20596,20596,original_image_identity,HIGH,True
DIOR-R,18487,18487,original_image_identity,HIGH,True
DIOR-R,18963,18963,original_image_identity,HIGH,True
DIOR-R,17926,17926,original_image_identity,HIGH,True
DIOR-R,22525,22525,original_image_identity,HIGH,True
DIOR-R,16147,16147,original_image_identity,HIGH,True
DIOR-R,12554,12554,original_image_identity,HIGH,True
DIOR-R,16180,16180,original_image_identity,HIGH,True
DIOR-R,18417,18417,original_image_identity,HIGH,True
DIOR-R,23188,23188,original_image_identity,HIGH,True
DIOR-R,17293,17293,original_image_identity,HIGH,True
DIOR-R,20639,20639,original_image_identity,HIGH,True
DIOR-R,18483,18483,original_image_identity,HIGH,True
DIOR-R,11893,11893,original_image_identity,HIGH,True
DIOR-R,23279,23279,original_image_identity,HIGH,True
DIOR-R,13923,13923,original_image_identity,HIGH,True
DIOR-R,17866,17866,original_image_identity,HIGH,True
DIOR-R,15772,15772,original_image_identity,HIGH,True
DIOR-R,22936,22936,original_image_identity,HIGH,True
DIOR-R,11993,11993,original_image_identity,HIGH,True
DIOR-R,15163,15163,original_image_identity,HIGH,True
DIOR-R,23313,23313,original_image_identity,HIGH,True
DIOR-R,18452,18452,original_image_identity,HIGH,True
DIOR-R,18404,18404,original_image_identity,HIGH,True
DIOR-R,16340,16340,original_image_identity,HIGH,True
DIOR-R,18508,18508,original_image_identity,HIGH,True
DIOR-R,20913,20913,original_image_identity,HIGH,True
DIOR-R,15601,15601,original_image_identity,HIGH,True
DIOR-R,15042,15042,original_image_identity,HIGH,True
DIOR-R,13344,13344,original_image_identity,HIGH,True
DIOR-R,19659,19659,original_image_identity,HIGH,True
DIOR-R,19310,19310,original_image_identity,HIGH,True
DIOR-R,14571,14571,original_image_identity,HIGH,True
DIOR-R,22868,22868,original_image_identity,HIGH,True
DIOR-R,15893,15893,original_image_identity,HIGH,True
DIOR-R,21404,21404,original_image_identity,HIGH,True
DIOR-R,18954,18954,original_image_identity,HIGH,True
DIOR-R,13472,13472,original_image_identity,HIGH,True
DIOR-R,22003,22003,original_image_identity,HIGH,True
DIOR-R,18477,18477,original_image_identity,HIGH,True
DIOR-R,17758,17758,original_image_identity,HIGH,True
DIOR-R,16753,16753,original_image_identity,HIGH,True
DIOR-R,23048,23048,original_image_identity,HIGH,True
DIOR-R,19489,19489,original_image_identity,HIGH,True
DIOR-R,16271,16271,original_image_identity,HIGH,True
DIOR-R,18985,18985,original_image_identity,HIGH,True
DIOR-R,18321,18321,original_image_identity,HIGH,True
DIOR-R,19585,19585,original_image_identity,HIGH,True
DIOR-R,12637,12637,original_image_identity,HIGH,True
DIOR-R,18746,18746,original_image_identity,HIGH,True
DIOR-R,19270,19270,original_image_identity,HIGH,True
DIOR-R,18189,18189,original_image_identity,HIGH,True
DIOR-R,14677,14677,original_image_identity,HIGH,True
DIOR-R,18119,18119,original_image_identity,HIGH,True
DIOR-R,16515,16515,original_image_identity,HIGH,True
DIOR-R,18011,18011,original_image_identity,HIGH,True
DIOR-R,13309,13309,original_image_identity,HIGH,True
DIOR-R,18532,18532,original_image_identity,HIGH,True
DIOR-R,20274,20274,original_image_identity,HIGH,True
DIOR-R,20740,20740,original_image_identity,HIGH,True
DIOR-R,13927,13927,original_image_identity,HIGH,True
DIOR-R,22748,22748,original_image_identity,HIGH,True
DIOR-R,20852,20852,original_image_identity,HIGH,True
DIOR-R,12862,12862,original_image_identity,HIGH,True
DIOR-R,17247,17247,original_image_identity,HIGH,True
DIOR-R,15426,15426,original_image_identity,HIGH,True
DIOR-R,16916,16916,original_image_identity,HIGH,True
DIOR-R,20363,20363,original_image_identity,HIGH,True
DIOR-R,20704,20704,original_image_identity,HIGH,True
DIOR-R,12956,12956,original_image_identity,HIGH,True
DIOR-R,18867,18867,original_image_identity,HIGH,True
DIOR-R,15375,15375,original_image_identity,HIGH,True
DIOR-R,14366,14366,original_image_identity,HIGH,True
DIOR-R,13056,13056,original_image_identity,HIGH,True
DIOR-R,20181,20181,original_image_identity,HIGH,True
DIOR-R,11734,11734,original_image_identity,HIGH,True
DIOR-R,13155,13155,original_image_identity,HIGH,True
DIOR-R,22589,22589,original_image_identity,HIGH,True
DIOR-R,18291,18291,original_image_identity,HIGH,True
DIOR-R,18683,18683,original_image_identity,HIGH,True
DIOR-R,21000,21000,original_image_identity,HIGH,True
DIOR-R,17118,17118,original_image_identity,HIGH,True
DIOR-R,12982,12982,original_image_identity,HIGH,True
DIOR-R,13342,13342,original_image_identity,HIGH,True
DIOR-R,18760,18760,original_image_identity,HIGH,True
DIOR-R,16304,16304,original_image_identity,HIGH,True
DIOR-R,19657,19657,original_image_identity,HIGH,True
DIOR-R,15721,15721,original_image_identity,HIGH,True
DIOR-R,19241,19241,original_image_identity,HIGH,True
DIOR-R,18343,18343,original_image_identity,HIGH,True
DIOR-R,15815,15815,original_image_identity,HIGH,True
DIOR-R,19619,19619,original_image_identity,HIGH,True
DIOR-R,19292,19292,original_image_identity,HIGH,True
DIOR-R,15565,15565,original_image_identity,HIGH,True
DIOR-R,21370,21370,original_image_identity,HIGH,True
DIOR-R,11958,11958,original_image_identity,HIGH,True
DIOR-R,16511,16511,original_image_identity,HIGH,True
DIOR-R,14319,14319,original_image_identity,HIGH,True
DIOR-R,15275,15275,original_image_identity,HIGH,True
DIOR-R,17223,17223,original_image_identity,HIGH,True
DIOR-R,17184,17184,original_image_identity,HIGH,True
DIOR-R,13162,13162,original_image_identity,HIGH,True
DIOR-R,20032,20032,original_image_identity,HIGH,True
DIOR-R,13624,13624,original_image_identity,HIGH,True
DIOR-R,20960,20960,original_image_identity,HIGH,True
DIOR-R,13762,13762,original_image_identity,HIGH,True
DIOR-R,14805,14805,original_image_identity,HIGH,True
DIOR-R,17649,17649,original_image_identity,HIGH,True
DIOR-R,18174,18174,original_image_identity,HIGH,True
DIOR-R,21446,21446,original_image_identity,HIGH,True
DIOR-R,21939,21939,original_image_identity,HIGH,True
DIOR-R,19015,19015,original_image_identity,HIGH,True
DIOR-R,23122,23122,original_image_identity,HIGH,True
DIOR-R,16694,16694,original_image_identity,HIGH,True
DIOR-R,14518,14518,original_image_identity,HIGH,True
DIOR-R,11989,11989,original_image_identity,HIGH,True
DIOR-R,19600,19600,original_image_identity,HIGH,True
DIOR-R,17738,17738,original_image_identity,HIGH,True
DIOR-R,20526,20526,original_image_identity,HIGH,True
DIOR-R,21046,21046,original_image_identity,HIGH,True
DIOR-R,16237,16237,original_image_identity,HIGH,True
DIOR-R,12232,12232,original_image_identity,HIGH,True
DIOR-R,16344,16344,original_image_identity,HIGH,True
DIOR-R,12076,12076,original_image_identity,HIGH,True
DIOR-R,22359,22359,original_image_identity,HIGH,True
DIOR-R,23212,23212,original_image_identity,HIGH,True
DIOR-R,14825,14825,original_image_identity,HIGH,True
DIOR-R,22474,22474,original_image_identity,HIGH,True
DIOR-R,15845,15845,original_image_identity,HIGH,True
DIOR-R,12194,12194,original_image_identity,HIGH,True
DIOR-R,13353,13353,original_image_identity,HIGH,True
DIOR-R,13842,13842,original_image_identity,HIGH,True
DIOR-R,14460,14460,original_image_identity,HIGH,True
DIOR-R,18624,18624,original_image_identity,HIGH,True
DIOR-R,19749,19749,original_image_identity,HIGH,True
DIOR-R,19430,19430,original_image_identity,HIGH,True
DIOR-R,21559,21559,original_image_identity,HIGH,True
DIOR-R,18279,18279,original_image_identity,HIGH,True
DIOR-R,15010,15010,original_image_identity,HIGH,True
DIOR-R,16535,16535,original_image_identity,HIGH,True
DIOR-R,15283,15283,original_image_identity,HIGH,True
DIOR-R,20050,20050,original_image_identity,HIGH,True
DIOR-R,22448,22448,original_image_identity,HIGH,True
DIOR-R,15588,15588,original_image_identity,HIGH,True
DIOR-R,16568,16568,original_image_identity,HIGH,True
DIOR-R,22718,22718,original_image_identity,HIGH,True
DIOR-R,13955,13955,original_image_identity,HIGH,True
DIOR-R,15969,15969,original_image_identity,HIGH,True
DIOR-R,16773,16773,original_image_identity,HIGH,True
DIOR-R,15032,15032,original_image_identity,HIGH,True
DIOR-R,19363,19363,original_image_identity,HIGH,True
DIOR-R,19444,19444,original_image_identity,HIGH,True
DIOR-R,15001,15001,original_image_identity,HIGH,True
DIOR-R,14489,14489,original_image_identity,HIGH,True
DIOR-R,19515,19515,original_image_identity,HIGH,True
DIOR-R,13545,13545,original_image_identity,HIGH,True
DIOR-R,11826,11826,original_image_identity,HIGH,True
DIOR-R,20435,20435,original_image_identity,HIGH,True
DIOR-R,12278,12278,original_image_identity,HIGH,True
DIOR-R,14725,14725,original_image_identity,HIGH,True
DIOR-R,12331,12331,original_image_identity,HIGH,True
DIOR-R,16008,16008,original_image_identity,HIGH,True
DIOR-R,17125,17125,original_image_identity,HIGH,True
DIOR-R,17266,17266,original_image_identity,HIGH,True
DIOR-R,22223,22223,original_image_identity,HIGH,True
DIOR-R,15128,15128,original_image_identity,HIGH,True
DIOR-R,14438,14438,original_image_identity,HIGH,True
DIOR-R,12239,12239,original_image_identity,HIGH,True
DIOR-R,19755,19755,original_image_identity,HIGH,True
DIOR-R,23192,23192,original_image_identity,HIGH,True
DIOR-R,16726,16726,original_image_identity,HIGH,True
DIOR-R,11845,11845,original_image_identity,HIGH,True
DIOR-R,23266,23266,original_image_identity,HIGH,True
DIOR-R,13114,13114,original_image_identity,HIGH,True
DIOR-R,13996,13996,original_image_identity,HIGH,True
DIOR-R,21207,21207,original_image_identity,HIGH,True
DIOR-R,17438,17438,original_image_identity,HIGH,True
DIOR-R,15314,15314,original_image_identity,HIGH,True
DIOR-R,22494,22494,original_image_identity,HIGH,True
DIOR-R,22753,22753,original_image_identity,HIGH,True
DIOR-R,12811,12811,original_image_identity,HIGH,True
DIOR-R,19309,19309,original_image_identity,HIGH,True
DIOR-R,21029,21029,original_image_identity,HIGH,True
DIOR-R,16947,16947,original_image_identity,HIGH,True
DIOR-R,23102,23102,original_image_identity,HIGH,True
DIOR-R,21424,21424,original_image_identity,HIGH,True
DIOR-R,17515,17515,original_image_identity,HIGH,True
DIOR-R,13021,13021,original_image_identity,HIGH,True
DIOR-R,22988,22988,original_image_identity,HIGH,True
DIOR-R,15762,15762,original_image_identity,HIGH,True
DIOR-R,17370,17370,original_image_identity,HIGH,True
DIOR-R,13686,13686,original_image_identity,HIGH,True
DIOR-R,17050,17050,original_image_identity,HIGH,True
DIOR-R,14907,14907,original_image_identity,HIGH,True
DIOR-R,13330,13330,original_image_identity,HIGH,True
DIOR-R,18553,18553,original_image_identity,HIGH,True
DIOR-R,15398,15398,original_image_identity,HIGH,True
DIOR-R,21513,21513,original_image_identity,HIGH,True
DIOR-R,13364,13364,original_image_identity,HIGH,True
DIOR-R,21581,21581,original_image_identity,HIGH,True
DIOR-R,16991,16991,original_image_identity,HIGH,True
DIOR-R,14148,14148,original_image_identity,HIGH,True
DIOR-R,15950,15950,original_image_identity,HIGH,True
DIOR-R,21831,21831,original_image_identity,HIGH,True
DIOR-R,14620,14620,original_image_identity,HIGH,True
DIOR-R,12928,12928,original_image_identity,HIGH,True
DIOR-R,16024,16024,original_image_identity,HIGH,True
DIOR-R,23252,23252,original_image_identity,HIGH,True
DIOR-R,12940,12940,original_image_identity,HIGH,True
DIOR-R,19737,19737,original_image_identity,HIGH,True
DIOR-R,23101,23101,original_image_identity,HIGH,True
DIOR-R,20142,20142,original_image_identity,HIGH,True
DIOR-R,11862,11862,original_image_identity,HIGH,True
DIOR-R,15686,15686,original_image_identity,HIGH,True
DIOR-R,13559,13559,original_image_identity,HIGH,True
DIOR-R,15308,15308,original_image_identity,HIGH,True
DIOR-R,13994,13994,original_image_identity,HIGH,True
DIOR-R,19672,19672,original_image_identity,HIGH,True
DIOR-R,20699,20699,original_image_identity,HIGH,True
DIOR-R,20981,20981,original_image_identity,HIGH,True
DIOR-R,19111,19111,original_image_identity,HIGH,True
DIOR-R,14482,14482,original_image_identity,HIGH,True
DIOR-R,17947,17947,original_image_identity,HIGH,True
DIOR-R,19753,19753,original_image_identity,HIGH,True
DIOR-R,16503,16503,original_image_identity,HIGH,True
DIOR-R,15469,15469,original_image_identity,HIGH,True
DIOR-R,13924,13924,original_image_identity,HIGH,True
DIOR-R,20600,20600,original_image_identity,HIGH,True
DIOR-R,21144,21144,original_image_identity,HIGH,True
DIOR-R,17967,17967,original_image_identity,HIGH,True
DIOR-R,16529,16529,original_image_identity,HIGH,True
DIOR-R,20622,20622,original_image_identity,HIGH,True
DIOR-R,19403,19403,original_image_identity,HIGH,True
DIOR-R,19779,19779,original_image_identity,HIGH,True
DIOR-R,17374,17374,original_image_identity,HIGH,True
DIOR-R,22861,22861,original_image_identity,HIGH,True
DIOR-R,11872,11872,original_image_identity,HIGH,True
DIOR-R,13635,13635,original_image_identity,HIGH,True
DIOR-R,22935,22935,original_image_identity,HIGH,True
DIOR-R,12050,12050,original_image_identity,HIGH,True
DIOR-R,23461,23461,original_image_identity,HIGH,True
DIOR-R,20380,20380,original_image_identity,HIGH,True
DIOR-R,12119,12119,original_image_identity,HIGH,True
DIOR-R,14181,14181,original_image_identity,HIGH,True
DIOR-R,14856,14856,original_image_identity,HIGH,True
DIOR-R,22063,22063,original_image_identity,HIGH,True
DIOR-R,16321,16321,original_image_identity,HIGH,True
DIOR-R,20135,20135,original_image_identity,HIGH,True
DIOR-R,21327,21327,original_image_identity,HIGH,True
DIOR-R,15768,15768,original_image_identity,HIGH,True
DIOR-R,22891,22891,original_image_identity,HIGH,True
DIOR-R,13921,13921,original_image_identity,HIGH,True
DIOR-R,19933,19933,original_image_identity,HIGH,True
DIOR-R,15205,15205,original_image_identity,HIGH,True
DIOR-R,21782,21782,original_image_identity,HIGH,True
DIOR-R,13652,13652,original_image_identity,HIGH,True
DIOR-R,23365,23365,original_image_identity,HIGH,True
DIOR-R,12184,12184,original_image_identity,HIGH,True
DIOR-R,23290,23290,original_image_identity,HIGH,True
DIOR-R,17473,17473,original_image_identity,HIGH,True
DIOR-R,16295,16295,original_image_identity,HIGH,True
DIOR-R,14665,14665,original_image_identity,HIGH,True
DIOR-R,16913,16913,original_image_identity,HIGH,True
DIOR-R,13103,13103,original_image_identity,HIGH,True
DIOR-R,21356,21356,original_image_identity,HIGH,True
DIOR-R,19763,19763,original_image_identity,HIGH,True
DIOR-R,13535,13535,original_image_identity,HIGH,True
DIOR-R,16591,16591,original_image_identity,HIGH,True
