evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha_type,alpha,r_fit,arm,trivial_guarantee,certified,selected_threshold,target_coverage,calibration_nonempty_scenes,calibration_conditional_risk,calibration_hb_pvalue,calibration_hb_ucb,audit_conditional_risk,audit_risk_ucb,audit_nonempty_scene_rate,audit_selected_instance_coverage,audit_selected_count,audit_direction_consistent,practical,reason
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.040944,0.081887,split_fst,False,True,0.907102,0.300000,591,0.018642,0.009428,0.033173,0.017427,0.026428,0.348025,0.298464,7481,True,True,certified
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.040944,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.040944,0.081887,holm,False,True,0.907102,0.300000,591,0.018642,0.009428,0.033173,0.017427,0.026428,0.348025,0.298464,7481,True,True,certified
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.040944,0.081887,any_grid,False,True,0.741407,0.500000,798,0.023929,0.029155,0.037224,0.028658,0.037767,0.443904,0.499142,12511,True,True,certified
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.020472,0.081887,split_fst,False,True,0.992413,0.050000,175,0.000000,0.026790,0.013071,0.001340,0.010194,0.106754,0.045322,1136,True,False,certified
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.020472,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.020472,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.020472,0.081887,any_grid,False,True,0.992413,0.050000,175,0.000000,0.026790,0.013071,0.001340,0.010194,0.106754,0.045322,1136,True,False,certified
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.040944,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.040944,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.040944,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.040944,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.020472,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.020472,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.020472,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.020472,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.010000,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.040944,0.081887,split_fst,False,True,-1.195240,0.025000,254,0.011811,0.018642,0.031987,0.017688,0.034297,0.130796,0.025773,646,True,False,certified
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.040944,0.081887,historical,False,True,-1.195240,0.025000,254,0.011811,0.018642,0.031987,0.017688,0.034297,0.130796,0.025773,646,True,False,certified
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.040944,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.040944,0.081887,any_grid,False,True,-1.195240,0.025000,254,0.011811,0.018642,0.031987,0.017688,0.034297,0.130796,0.025773,646,True,False,certified
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.020472,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.020472,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.020472,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.020472,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.001000,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.002500,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.081887,split_fst,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.081887,historical,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.081887,holm,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.005000,0.081887,any_grid,False,False,,0.000000,0,,,,,,0.000000,0.000000,0,False,False,no frozen-grid candidate passes selected sequence
