evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha,perturbation,changed_count,baseline_order_sha256,perturbed_order_sha256,match
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.040944,calib,1,4ae3813341b3e08956c2da6fe946ee934f9781658a3ac64586a9f71fb67b4162,4ae3813341b3e08956c2da6fe946ee934f9781658a3ac64586a9f71fb67b4162,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,0.040944,audit,1,4ae3813341b3e08956c2da6fe946ee934f9781658a3ac64586a9f71fb67b4162,4ae3813341b3e08956c2da6fe946ee934f9781658a3ac64586a9f71fb67b4162,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.020472,calib,1,07022d26c720118ec218fe638cb4b63b845f2cb1b831603a4116010f896e196b,07022d26c720118ec218fe638cb4b63b845f2cb1b831603a4116010f896e196b,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,0.020472,audit,1,07022d26c720118ec218fe638cb4b63b845f2cb1b831603a4116010f896e196b,07022d26c720118ec218fe638cb4b63b845f2cb1b831603a4116010f896e196b,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,calib,1,7888e990227a6720bfef7375c6ef18d6a46dc815160e649fa9346badc74856b4,7888e990227a6720bfef7375c6ef18d6a46dc815160e649fa9346badc74856b4,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.001,0.001000,audit,1,7888e990227a6720bfef7375c6ef18d6a46dc815160e649fa9346badc74856b4,7888e990227a6720bfef7375c6ef18d6a46dc815160e649fa9346badc74856b4,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,calib,1,08a17d7acf4d3703b7b07ab4ba7528a85a5ab3f8fb18ae36a3a7f314894e589d,08a17d7acf4d3703b7b07ab4ba7528a85a5ab3f8fb18ae36a3a7f314894e589d,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.0025,0.002500,audit,1,08a17d7acf4d3703b7b07ab4ba7528a85a5ab3f8fb18ae36a3a7f314894e589d,08a17d7acf4d3703b7b07ab4ba7528a85a5ab3f8fb18ae36a3a7f314894e589d,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,calib,1,7631194b5e8575b0043d1aebf678357ec7518a3a8ac775ca82fd2aebba016778,7631194b5e8575b0043d1aebf678357ec7518a3a8ac775ca82fd2aebba016778,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.005,0.005000,audit,1,7631194b5e8575b0043d1aebf678357ec7518a3a8ac775ca82fd2aebba016778,7631194b5e8575b0043d1aebf678357ec7518a3a8ac775ca82fd2aebba016778,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,calib,1,d54806cc419a0dcb515542c1a568fe8e9b86c1ea9f981704aa45f95da682bf9b,d54806cc419a0dcb515542c1a568fe8e9b86c1ea9f981704aa45f95da682bf9b,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.01,0.010000,audit,1,d54806cc419a0dcb515542c1a568fe8e9b86c1ea9f981704aa45f95da682bf9b,d54806cc419a0dcb515542c1a568fe8e9b86c1ea9f981704aa45f95da682bf9b,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,calib,1,5477019b28312c6a4fca112090d21df64d53529f7d5c6c82371af0cf115ba4fd,5477019b28312c6a4fca112090d21df64d53529f7d5c6c82371af0cf115ba4fd,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,audit,1,5477019b28312c6a4fca112090d21df64d53529f7d5c6c82371af0cf115ba4fd,5477019b28312c6a4fca112090d21df64d53529f7d5c6c82371af0cf115ba4fd,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,calib,1,532e37cdb07376b20bfcd459fa4641443ea09c55cd31e91573bc3d21589ce566,532e37cdb07376b20bfcd459fa4641443ea09c55cd31e91573bc3d21589ce566,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,audit,1,532e37cdb07376b20bfcd459fa4641443ea09c55cd31e91573bc3d21589ce566,532e37cdb07376b20bfcd459fa4641443ea09c55cd31e91573bc3d21589ce566,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,calib,1,a1efd7a480fa4a2dbc3fe1258c839b31f432360335f0c815d3185eae3fd7f8c5,a1efd7a480fa4a2dbc3fe1258c839b31f432360335f0c815d3185eae3fd7f8c5,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,0.001000,audit,1,a1efd7a480fa4a2dbc3fe1258c839b31f432360335f0c815d3185eae3fd7f8c5,a1efd7a480fa4a2dbc3fe1258c839b31f432360335f0c815d3185eae3fd7f8c5,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,calib,1,0ec36ab9adb872c126b82237e38bd5f9e9809a7f2a45a878b2a64348912fcbb7,0ec36ab9adb872c126b82237e38bd5f9e9809a7f2a45a878b2a64348912fcbb7,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,0.002500,audit,1,0ec36ab9adb872c126b82237e38bd5f9e9809a7f2a45a878b2a64348912fcbb7,0ec36ab9adb872c126b82237e38bd5f9e9809a7f2a45a878b2a64348912fcbb7,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,calib,1,b1999201965870a8cd3c344cfc972ef88afe23def2e374d557433ee95a13e715,b1999201965870a8cd3c344cfc972ef88afe23def2e374d557433ee95a13e715,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,0.005000,audit,1,b1999201965870a8cd3c344cfc972ef88afe23def2e374d557433ee95a13e715,b1999201965870a8cd3c344cfc972ef88afe23def2e374d557433ee95a13e715,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,calib,1,f62091ef131b0acf17f1c1615c4372da2f7486472e35bd306a63d0f429773490,f62091ef131b0acf17f1c1615c4372da2f7486472e35bd306a63d0f429773490,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,0.010000,audit,1,f62091ef131b0acf17f1c1615c4372da2f7486472e35bd306a63d0f429773490,f62091ef131b0acf17f1c1615c4372da2f7486472e35bd306a63d0f429773490,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,calib,1,55dfdb728342f7fe2f6a8e4cb9f7d218feb93571195bf25cf20e7f1a427464c2,55dfdb728342f7fe2f6a8e4cb9f7d218feb93571195bf25cf20e7f1a427464c2,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,audit,1,55dfdb728342f7fe2f6a8e4cb9f7d218feb93571195bf25cf20e7f1a427464c2,55dfdb728342f7fe2f6a8e4cb9f7d218feb93571195bf25cf20e7f1a427464c2,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,calib,1,ffe2d91248006c87d64fda388ebb2a05484abd44e435fc00bab39df02b7c8c99,ffe2d91248006c87d64fda388ebb2a05484abd44e435fc00bab39df02b7c8c99,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,audit,1,ffe2d91248006c87d64fda388ebb2a05484abd44e435fc00bab39df02b7c8c99,ffe2d91248006c87d64fda388ebb2a05484abd44e435fc00bab39df02b7c8c99,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,calib,1,cd3c63eaba565a435b6975414be281901064cfd492b3e9c2c40d73644683ebfd,cd3c63eaba565a435b6975414be281901064cfd492b3e9c2c40d73644683ebfd,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,0.001000,audit,1,cd3c63eaba565a435b6975414be281901064cfd492b3e9c2c40d73644683ebfd,cd3c63eaba565a435b6975414be281901064cfd492b3e9c2c40d73644683ebfd,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,calib,1,0d51104193ad4741c2cbb5a168e2991ad33518a4bf4d657d7e95db975805cb98,0d51104193ad4741c2cbb5a168e2991ad33518a4bf4d657d7e95db975805cb98,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,0.002500,audit,1,0d51104193ad4741c2cbb5a168e2991ad33518a4bf4d657d7e95db975805cb98,0d51104193ad4741c2cbb5a168e2991ad33518a4bf4d657d7e95db975805cb98,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,calib,1,27159e198a397015a8619a5f96b9fadab6840e2219b4e274d4d9d2a1c3a6802a,27159e198a397015a8619a5f96b9fadab6840e2219b4e274d4d9d2a1c3a6802a,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,0.005000,audit,1,27159e198a397015a8619a5f96b9fadab6840e2219b4e274d4d9d2a1c3a6802a,27159e198a397015a8619a5f96b9fadab6840e2219b4e274d4d9d2a1c3a6802a,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,calib,1,4bf64852802278a093adaf85cb504089f83ace13738a5d6f7413829602e57a85,4bf64852802278a093adaf85cb504089f83ace13738a5d6f7413829602e57a85,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,0.010000,audit,1,4bf64852802278a093adaf85cb504089f83ace13738a5d6f7413829602e57a85,4bf64852802278a093adaf85cb504089f83ace13738a5d6f7413829602e57a85,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,calib,1,be5ab708f8b9acff9dfe73320e40903e73ae17fd0234f3db3972a06f406cd5bc,be5ab708f8b9acff9dfe73320e40903e73ae17fd0234f3db3972a06f406cd5bc,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,audit,1,be5ab708f8b9acff9dfe73320e40903e73ae17fd0234f3db3972a06f406cd5bc,be5ab708f8b9acff9dfe73320e40903e73ae17fd0234f3db3972a06f406cd5bc,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,calib,1,9df28a0ff40841887e3bc3ec05594b24344462e8f14f00f9b9b75b8aa24a5a95,9df28a0ff40841887e3bc3ec05594b24344462e8f14f00f9b9b75b8aa24a5a95,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,audit,1,9df28a0ff40841887e3bc3ec05594b24344462e8f14f00f9b9b75b8aa24a5a95,9df28a0ff40841887e3bc3ec05594b24344462e8f14f00f9b9b75b8aa24a5a95,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,calib,1,acded6542cd25efbf39ba4ca0c47f749e07dbb33a02a86213a68c4046c8aa5d2,acded6542cd25efbf39ba4ca0c47f749e07dbb33a02a86213a68c4046c8aa5d2,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,0.001000,audit,1,acded6542cd25efbf39ba4ca0c47f749e07dbb33a02a86213a68c4046c8aa5d2,acded6542cd25efbf39ba4ca0c47f749e07dbb33a02a86213a68c4046c8aa5d2,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,calib,1,8cdf85c90a92631bb34a2420b43e94e711fed141fffd7e067b679ef7b808f705,8cdf85c90a92631bb34a2420b43e94e711fed141fffd7e067b679ef7b808f705,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,0.002500,audit,1,8cdf85c90a92631bb34a2420b43e94e711fed141fffd7e067b679ef7b808f705,8cdf85c90a92631bb34a2420b43e94e711fed141fffd7e067b679ef7b808f705,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,calib,1,b246ad882d538b461faab669a69de930197144b564c8f77e498a15ca4caed912,b246ad882d538b461faab669a69de930197144b564c8f77e498a15ca4caed912,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,0.005000,audit,1,b246ad882d538b461faab669a69de930197144b564c8f77e498a15ca4caed912,b246ad882d538b461faab669a69de930197144b564c8f77e498a15ca4caed912,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,calib,1,9fd386fffb292f38bf203d4477aa4d95da175453c4219b18666048f9df8e6bb3,9fd386fffb292f38bf203d4477aa4d95da175453c4219b18666048f9df8e6bb3,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,0.010000,audit,1,9fd386fffb292f38bf203d4477aa4d95da175453c4219b18666048f9df8e6bb3,9fd386fffb292f38bf203d4477aa4d95da175453c4219b18666048f9df8e6bb3,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,calib,1,677fb89a2ade59a5f59613ceb3ff14b8a0d06b693b7dc2390e240befb61b3b8a,677fb89a2ade59a5f59613ceb3ff14b8a0d06b693b7dc2390e240befb61b3b8a,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,0.009388,audit,1,677fb89a2ade59a5f59613ceb3ff14b8a0d06b693b7dc2390e240befb61b3b8a,677fb89a2ade59a5f59613ceb3ff14b8a0d06b693b7dc2390e240befb61b3b8a,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,calib,1,6612975ce2c9516db6c09c9520bb0db71f31d63d84d8a3b35a7ed70b134f73f9,6612975ce2c9516db6c09c9520bb0db71f31d63d84d8a3b35a7ed70b134f73f9,True
A,DIOR-R,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,0.004694,audit,1,6612975ce2c9516db6c09c9520bb0db71f31d63d84d8a3b35a7ed70b134f73f9,6612975ce2c9516db6c09c9520bb0db71f31d63d84d8a3b35a7ed70b134f73f9,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,calib,1,7888e990227a6720bfef7375c6ef18d6a46dc815160e649fa9346badc74856b4,7888e990227a6720bfef7375c6ef18d6a46dc815160e649fa9346badc74856b4,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.001,0.001000,audit,1,7888e990227a6720bfef7375c6ef18d6a46dc815160e649fa9346badc74856b4,7888e990227a6720bfef7375c6ef18d6a46dc815160e649fa9346badc74856b4,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.0025,0.002500,calib,1,d74f9fde9141bd1a516050bf51de80333aebf4fd2aa4968d78fa2b89382d1115,d74f9fde9141bd1a516050bf51de80333aebf4fd2aa4968d78fa2b89382d1115,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.0025,0.002500,audit,1,d74f9fde9141bd1a516050bf51de80333aebf4fd2aa4968d78fa2b89382d1115,d74f9fde9141bd1a516050bf51de80333aebf4fd2aa4968d78fa2b89382d1115,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.005,0.005000,calib,1,739e8b11b24af01358da79cd78859a9514c76286c643e9f025b97eedace62b12,739e8b11b24af01358da79cd78859a9514c76286c643e9f025b97eedace62b12,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.005,0.005000,audit,1,739e8b11b24af01358da79cd78859a9514c76286c643e9f025b97eedace62b12,739e8b11b24af01358da79cd78859a9514c76286c643e9f025b97eedace62b12,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.01,0.010000,calib,1,8bd64fa241bf6363351298e754881b6c6626fd4496a616fd9157c9c73155a956,8bd64fa241bf6363351298e754881b6c6626fd4496a616fd9157c9c73155a956,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.01,0.010000,audit,1,8bd64fa241bf6363351298e754881b6c6626fd4496a616fd9157c9c73155a956,8bd64fa241bf6363351298e754881b6c6626fd4496a616fd9157c9c73155a956,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,0.004958,calib,1,dae725338283174f8583aea0f103d6e3e530e59ab7646c3ca8338bb3114010e8,dae725338283174f8583aea0f103d6e3e530e59ab7646c3ca8338bb3114010e8,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,0.004958,audit,1,dae725338283174f8583aea0f103d6e3e530e59ab7646c3ca8338bb3114010e8,dae725338283174f8583aea0f103d6e3e530e59ab7646c3ca8338bb3114010e8,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,0.002479,calib,1,5b7e67c64411dc61833a2aaff022865f6d33cea2926dda7623bf61ba376a8861,5b7e67c64411dc61833a2aaff022865f6d33cea2926dda7623bf61ba376a8861,True
A,DIOR-R,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,0.002479,audit,1,5b7e67c64411dc61833a2aaff022865f6d33cea2926dda7623bf61ba376a8861,5b7e67c64411dc61833a2aaff022865f6d33cea2926dda7623bf61ba376a8861,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,0.001000,calib,1,a1efd7a480fa4a2dbc3fe1258c839b31f432360335f0c815d3185eae3fd7f8c5,a1efd7a480fa4a2dbc3fe1258c839b31f432360335f0c815d3185eae3fd7f8c5,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,0.001000,audit,1,a1efd7a480fa4a2dbc3fe1258c839b31f432360335f0c815d3185eae3fd7f8c5,a1efd7a480fa4a2dbc3fe1258c839b31f432360335f0c815d3185eae3fd7f8c5,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,0.002500,calib,1,0ec36ab9adb872c126b82237e38bd5f9e9809a7f2a45a878b2a64348912fcbb7,0ec36ab9adb872c126b82237e38bd5f9e9809a7f2a45a878b2a64348912fcbb7,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,0.002500,audit,1,0ec36ab9adb872c126b82237e38bd5f9e9809a7f2a45a878b2a64348912fcbb7,0ec36ab9adb872c126b82237e38bd5f9e9809a7f2a45a878b2a64348912fcbb7,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,0.005000,calib,1,b1999201965870a8cd3c344cfc972ef88afe23def2e374d557433ee95a13e715,b1999201965870a8cd3c344cfc972ef88afe23def2e374d557433ee95a13e715,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,0.005000,audit,1,b1999201965870a8cd3c344cfc972ef88afe23def2e374d557433ee95a13e715,b1999201965870a8cd3c344cfc972ef88afe23def2e374d557433ee95a13e715,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,0.010000,calib,1,bfd90df74d96e42f17122c89de56f9a570e7820e58df6c993fdc0eb2a9daa3ff,bfd90df74d96e42f17122c89de56f9a570e7820e58df6c993fdc0eb2a9daa3ff,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,0.010000,audit,1,bfd90df74d96e42f17122c89de56f9a570e7820e58df6c993fdc0eb2a9daa3ff,bfd90df74d96e42f17122c89de56f9a570e7820e58df6c993fdc0eb2a9daa3ff,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,0.004958,calib,1,cb6e176529307c99a27c0bca9752da205cd04eeb39b9b750787fd0fed2524f2f,cb6e176529307c99a27c0bca9752da205cd04eeb39b9b750787fd0fed2524f2f,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,0.004958,audit,1,cb6e176529307c99a27c0bca9752da205cd04eeb39b9b750787fd0fed2524f2f,cb6e176529307c99a27c0bca9752da205cd04eeb39b9b750787fd0fed2524f2f,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,0.002479,calib,1,253d43d8410e8efd2c9707d33e32927eb6d8ab9e0bf8e19e56f9650f4056a0bc,253d43d8410e8efd2c9707d33e32927eb6d8ab9e0bf8e19e56f9650f4056a0bc,True
A,DIOR-R,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,0.002479,audit,1,253d43d8410e8efd2c9707d33e32927eb6d8ab9e0bf8e19e56f9650f4056a0bc,253d43d8410e8efd2c9707d33e32927eb6d8ab9e0bf8e19e56f9650f4056a0bc,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,0.001000,calib,1,070665703954d3502a460ea03fae6ad2738dce5e32bdaf91ecc2d533e208af36,070665703954d3502a460ea03fae6ad2738dce5e32bdaf91ecc2d533e208af36,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,0.001000,audit,1,070665703954d3502a460ea03fae6ad2738dce5e32bdaf91ecc2d533e208af36,070665703954d3502a460ea03fae6ad2738dce5e32bdaf91ecc2d533e208af36,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,0.002500,calib,1,814dfeae28a57e310404db2b7aa3de7f9a4d919d8e93771da90e0c5ade34d6ba,814dfeae28a57e310404db2b7aa3de7f9a4d919d8e93771da90e0c5ade34d6ba,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,0.002500,audit,1,814dfeae28a57e310404db2b7aa3de7f9a4d919d8e93771da90e0c5ade34d6ba,814dfeae28a57e310404db2b7aa3de7f9a4d919d8e93771da90e0c5ade34d6ba,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,0.005000,calib,1,7bd995932db39392cf4b7ffb5ad0c57d94d2147f2c8fb3016f5be612c24ec707,7bd995932db39392cf4b7ffb5ad0c57d94d2147f2c8fb3016f5be612c24ec707,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,0.005000,audit,1,7bd995932db39392cf4b7ffb5ad0c57d94d2147f2c8fb3016f5be612c24ec707,7bd995932db39392cf4b7ffb5ad0c57d94d2147f2c8fb3016f5be612c24ec707,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,0.010000,calib,1,825d9728d7ae3300726754377332885f6417392f627abb119dd35c78ecc5aa1b,825d9728d7ae3300726754377332885f6417392f627abb119dd35c78ecc5aa1b,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,0.010000,audit,1,825d9728d7ae3300726754377332885f6417392f627abb119dd35c78ecc5aa1b,825d9728d7ae3300726754377332885f6417392f627abb119dd35c78ecc5aa1b,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.5_r_fit,0.004958,calib,1,c54660db7f6f76dcf321aafcaebb5e54fb98060797c592c00db7f29afa1fcd80,c54660db7f6f76dcf321aafcaebb5e54fb98060797c592c00db7f29afa1fcd80,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.5_r_fit,0.004958,audit,1,c54660db7f6f76dcf321aafcaebb5e54fb98060797c592c00db7f29afa1fcd80,c54660db7f6f76dcf321aafcaebb5e54fb98060797c592c00db7f29afa1fcd80,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.25_r_fit,0.002479,calib,1,74c651bdd99386f8fbf2407a085d8a5088c4972ddb2bc82658e9599557271e97,74c651bdd99386f8fbf2407a085d8a5088c4972ddb2bc82658e9599557271e97,True
A,DIOR-R,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.25_r_fit,0.002479,audit,1,74c651bdd99386f8fbf2407a085d8a5088c4972ddb2bc82658e9599557271e97,74c651bdd99386f8fbf2407a085d8a5088c4972ddb2bc82658e9599557271e97,True
