evaluation_unit,dataset,detector,score,risk_endpoint,alpha_label,alpha_type,r_fit,base_risk,alpha,alpha_gt_base_risk,trivial_guarantee,selected_threshold,target_coverage,certified_risk_ucb,mean_calibration_risk,mean_audit_risk,audit_risk_ucb,nonempty_scene_rate,selected_instance_coverage,selected_count,calibration_scene_count,audit_scene_count,feasible,certified,nontrivial_certified,practical,reason
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,absolute_0.0025,absolute,0.004376,0.004376,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,absolute,0.004376,0.004376,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,absolute,0.004376,0.004376,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,relative,0.004376,0.004376,0.002188,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,relative,0.004376,0.004376,0.001094,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,absolute,0.004376,0.004376,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,absolute,0.004376,0.004376,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,absolute,0.004376,0.004376,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.01,absolute,0.004376,0.004376,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.5_r_fit,relative,0.004376,0.004376,0.002188,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,geometry_normalized_severe,relative_0.25_r_fit,relative,0.004376,0.004376,0.001094,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.001,absolute,0.004376,0.004376,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.0025,absolute,0.004376,0.004376,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.005,absolute,0.004376,0.004376,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,absolute_0.01,absolute,0.004376,0.004376,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.5_r_fit,relative,0.004376,0.004376,0.002188,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,geometry_normalized_severe,relative_0.25_r_fit,relative,0.004376,0.004376,0.001094,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.001,absolute,0.093766,0.093766,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.0025,absolute,0.093766,0.093766,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.005,absolute,0.093766,0.093766,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,absolute_0.01,absolute,0.093766,0.093766,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.093766,0.093766,0.046883,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.093766,0.093766,0.023442,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.001,absolute,0.093766,0.093766,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.0025,absolute,0.093766,0.093766,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.005,absolute,0.093766,0.093766,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,absolute_0.01,absolute,0.093766,0.093766,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.093766,0.093766,0.046883,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.093766,0.093766,0.023442,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.001,absolute,0.093766,0.093766,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.0025,absolute,0.093766,0.093766,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.005,absolute,0.093766,0.093766,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,absolute_0.01,absolute,0.093766,0.093766,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.093766,0.093766,0.046883,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.093766,0.093766,0.023442,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.001,absolute,0.093766,0.093766,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.0025,absolute,0.093766,0.093766,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.005,absolute,0.093766,0.093766,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,absolute_0.01,absolute,0.093766,0.093766,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.5_r_fit,relative,0.093766,0.093766,0.046883,False,False,-0.830061,0.100000,0.012369,0.000000,0.003010,0.013154,0.098135,0.096309,9737,1858,4076,True,True,True,False,certified
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_5deg,relative_0.25_r_fit,relative,0.093766,0.093766,0.023442,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.001,absolute,0.013505,0.013505,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.0025,absolute,0.013505,0.013505,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.005,absolute,0.013505,0.013505,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,absolute_0.01,absolute,0.013505,0.013505,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.013505,0.013505,0.006752,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.013505,0.013505,0.003376,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.001,absolute,0.013505,0.013505,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.0025,absolute,0.013505,0.013505,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.005,absolute,0.013505,0.013505,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,absolute_0.01,absolute,0.013505,0.013505,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.013505,0.013505,0.006752,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.013505,0.013505,0.003376,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.001,absolute,0.013505,0.013505,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.0025,absolute,0.013505,0.013505,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.005,absolute,0.013505,0.013505,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,absolute_0.01,absolute,0.013505,0.013505,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.013505,0.013505,0.006752,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.013505,0.013505,0.003376,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.001,absolute,0.013505,0.013505,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.0025,absolute,0.013505,0.013505,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.005,absolute,0.013505,0.013505,0.005000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,absolute_0.01,absolute,0.013505,0.013505,0.010000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.5_r_fit,relative,0.013505,0.013505,0.006752,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_10deg,relative_0.25_r_fit,relative,0.013505,0.013505,0.003376,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.001,absolute,0.002932,0.002932,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.0025,absolute,0.002932,0.002932,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.005,absolute,0.002932,0.002932,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,absolute_0.01,absolute,0.002932,0.002932,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.002932,0.002932,0.001466,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,detection_score,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002932,0.002932,0.000733,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.001,absolute,0.002932,0.002932,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.0025,absolute,0.002932,0.002932,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.005,absolute,0.002932,0.002932,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,absolute_0.01,absolute,0.002932,0.002932,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.002932,0.002932,0.001466,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,tta_circular_consistency,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002932,0.002932,0.000733,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.001,absolute,0.002932,0.002932,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.0025,absolute,0.002932,0.002932,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.005,absolute,0.002932,0.002932,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,absolute_0.01,absolute,0.002932,0.002932,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.002932,0.002932,0.001466,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,source_supervised_leave_geometry,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002932,0.002932,0.000733,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.001,absolute,0.002932,0.002932,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.0025,absolute,0.002932,0.002932,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.005,absolute,0.002932,0.002932,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,absolute_0.01,absolute,0.002932,0.002932,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.5_r_fit,relative,0.002932,0.002932,0.001466,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
E,SODA-A,rotated_retinanet_psc,target_gt_nonlinear_geometry_upper_bound,angle_error_gt_15deg,relative_0.25_r_fit,relative,0.002932,0.002932,0.000733,False,False,,0.000000,,,,,0.000000,0.000000,0,1858,4076,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,geometry_normalized_severe,absolute_0.001,absolute,0.003627,0.003627,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,geometry_normalized_severe,absolute_0.0025,absolute,0.003627,0.003627,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,geometry_normalized_severe,absolute_0.005,absolute,0.003627,0.003627,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,geometry_normalized_severe,absolute_0.01,absolute,0.003627,0.003627,0.010000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,geometry_normalized_severe,relative_0.5_r_fit,relative,0.003627,0.003627,0.001813,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,detection_score,geometry_normalized_severe,relative_0.25_r_fit,relative,0.003627,0.003627,0.000907,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,geometry_normalized_severe,absolute_0.001,absolute,0.003627,0.003627,0.001000,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,geometry_normalized_severe,absolute_0.0025,absolute,0.003627,0.003627,0.002500,False,False,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,absolute,0.003627,0.003627,0.005000,True,True,,0.000000,,,,,0.000000,0.000000,0,1886,4120,False,False,False,False,no fixed-sequence candidate satisfies conditional scene-risk UCB
F,SODA-A,oriented_rcnn,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,absolute,0.003627,0.003627,0.010000,True,True,-1.999513,1.000000,0.009106,0.004833,0.006244,0.008967,1.000000,1.000000,120925,1886,4120,True,True,False,False,formal but alpha is trivial relative to D_fit base risk
