evaluation_unit,dataset,score,risk_endpoint,alpha_label,alpha,grid_index,target_coverage,threshold,fit_nonempty_scenes,fit_conditional_risk,fit_hb_pvalue,ordering_tuple,split_fst_order,calibration_nonempty_scenes,calibration_conditional_risk,calibration_hb_pvalue,split_fst_pass,historical_pass,holm_pass,any_grid_pointwise_pass,scene_event_k,scene_event_n,scene_event_hb_scalar,scene_event_hb_exact_integer,scene_event_exact_match
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,3,0.100000,-0.000005,459,0.017429,1.000000,"(1,-459,-0.10000000000000001,3)",10,518,0.023488,1.000000,False,False,False,False,13,518,1.000000,0.000023,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,4,0.200000,-0.000012,652,0.016871,1.000000,"(1,-652,-0.20000000000000001,4)",9,717,0.019526,1.000000,False,False,False,False,16,717,1.000000,0.000009,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,5,0.300000,-0.000024,803,0.016189,1.000000,"(1,-803,-0.29999999999999999,5)",8,903,0.020276,1.000000,False,False,False,False,22,903,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,6,0.400000,-0.000043,947,0.014608,1.000000,"(1,-947,-0.40000000000000002,6)",7,1037,0.018544,1.000000,False,False,False,False,23,1037,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,7,0.500000,-0.000079,1103,0.012794,1.000000,"(1,-1103,-0.5,7)",6,1211,0.017190,1.000000,False,False,False,False,26,1211,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,8,0.600000,-0.000147,1254,0.013519,1.000000,"(1,-1254,-0.59999999999999998,8)",5,1353,0.015465,1.000000,False,False,False,False,28,1353,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,9,0.700000,-0.000276,1361,0.014607,1.000000,"(1,-1361,-0.69999999999999996,9)",4,1489,0.013810,1.000000,False,False,False,False,30,1489,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,10,0.800000,-0.000493,1471,0.014674,1.000000,"(1,-1471,-0.80000000000000004,10)",3,1583,0.014055,1.000000,False,False,False,False,37,1583,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,11,0.900000,-0.001071,1563,0.014093,1.000000,"(1,-1563,-0.90000000000000002,11)",2,1677,0.013408,1.000000,False,False,False,False,44,1677,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.005,0.005000,12,1.000000,-1.999997,1673,0.020007,1.000000,"(1,-1673,-1,12)",1,1794,0.018426,1.000000,False,False,False,False,76,1794,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,0,0.010000,-0.000000,92,0.000000,0.396678,"(0.3966778072991971,-92,-0.01,0)",0,83,0.048193,1.000000,False,False,False,False,4,83,1.000000,0.041484,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,1,0.025000,-0.000001,191,0.010471,1.000000,"(1,-191,-0.025000000000000001,1)",12,197,0.030457,1.000000,False,False,False,False,6,197,1.000000,0.067591,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,2,0.050000,-0.000002,302,0.019868,1.000000,"(1,-302,-0.050000000000000003,2)",11,330,0.019697,1.000000,False,False,False,False,7,330,1.000000,0.204959,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,3,0.100000,-0.000005,459,0.017429,1.000000,"(1,-459,-0.10000000000000001,3)",10,518,0.023488,1.000000,False,False,False,False,13,518,1.000000,0.014969,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,4,0.200000,-0.000012,652,0.016871,1.000000,"(1,-652,-0.20000000000000001,4)",9,717,0.019526,1.000000,False,False,False,False,16,717,1.000000,0.017110,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,5,0.300000,-0.000024,803,0.016189,1.000000,"(1,-803,-0.29999999999999999,5)",8,903,0.020276,1.000000,False,False,False,False,22,903,1.000000,0.001212,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,6,0.400000,-0.000043,947,0.014608,1.000000,"(1,-947,-0.40000000000000002,6)",7,1037,0.018544,1.000000,False,False,False,False,23,1037,1.000000,0.003122,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,7,0.500000,-0.000079,1103,0.012794,1.000000,"(1,-1103,-0.5,7)",6,1211,0.017190,1.000000,False,False,False,False,26,1211,1.000000,0.002343,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,8,0.600000,-0.000147,1254,0.013519,1.000000,"(1,-1254,-0.59999999999999998,8)",5,1353,0.015465,1.000000,False,False,False,False,28,1353,1.000000,0.002547,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,9,0.700000,-0.000276,1361,0.014607,1.000000,"(1,-1361,-0.69999999999999996,9)",4,1489,0.013810,1.000000,False,False,False,False,30,1489,1.000000,0.002521,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,10,0.800000,-0.000493,1471,0.014674,1.000000,"(1,-1471,-0.80000000000000004,10)",3,1583,0.014055,1.000000,False,False,False,False,37,1583,1.000000,0.000031,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,11,0.900000,-0.001071,1563,0.014093,1.000000,"(1,-1563,-0.90000000000000002,11)",2,1677,0.013408,1.000000,False,False,False,False,44,1677,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,absolute_0.01,0.010000,12,1.000000,-1.999997,1673,0.020007,1.000000,"(1,-1673,-1,12)",1,1794,0.018426,1.000000,False,False,False,False,76,1794,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,0,0.010000,-0.000000,92,0.000000,0.396553,"(0.39655335863560687,-92,-0.01,0)",0,83,0.048193,1.000000,False,False,False,False,4,83,1.000000,0.041529,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,1,0.025000,-0.000001,191,0.010471,1.000000,"(1,-191,-0.025000000000000001,1)",12,197,0.030457,1.000000,False,False,False,False,6,197,1.000000,0.067684,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,2,0.050000,-0.000002,302,0.019868,1.000000,"(1,-302,-0.050000000000000003,2)",11,330,0.019697,1.000000,False,False,False,False,7,330,1.000000,0.205218,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,3,0.100000,-0.000005,459,0.017429,1.000000,"(1,-459,-0.10000000000000001,3)",10,518,0.023488,1.000000,False,False,False,False,13,518,1.000000,0.015008,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,4,0.200000,-0.000012,652,0.016871,1.000000,"(1,-652,-0.20000000000000001,4)",9,717,0.019526,1.000000,False,False,False,False,16,717,1.000000,0.017162,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,5,0.300000,-0.000024,803,0.016189,1.000000,"(1,-803,-0.29999999999999999,5)",8,903,0.020276,1.000000,False,False,False,False,22,903,1.000000,0.001218,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,6,0.400000,-0.000043,947,0.014608,1.000000,"(1,-947,-0.40000000000000002,6)",7,1037,0.018544,1.000000,False,False,False,False,23,1037,1.000000,0.003135,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,7,0.500000,-0.000079,1103,0.012794,1.000000,"(1,-1103,-0.5,7)",6,1211,0.017190,1.000000,False,False,False,False,26,1211,1.000000,0.002354,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,8,0.600000,-0.000147,1254,0.013519,1.000000,"(1,-1254,-0.59999999999999998,8)",5,1353,0.015465,1.000000,False,False,False,False,28,1353,1.000000,0.002560,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,9,0.700000,-0.000276,1361,0.014607,1.000000,"(1,-1361,-0.69999999999999996,9)",4,1489,0.013810,1.000000,False,False,False,False,30,1489,1.000000,0.002534,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,10,0.800000,-0.000493,1471,0.014674,1.000000,"(1,-1471,-0.80000000000000004,10)",3,1583,0.014055,1.000000,False,False,False,False,37,1583,1.000000,0.000031,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,11,0.900000,-0.001071,1563,0.014093,1.000000,"(1,-1563,-0.90000000000000002,11)",2,1677,0.013408,1.000000,False,False,False,False,44,1677,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.5_r_fit,0.010003,12,1.000000,-1.999997,1673,0.020007,1.000000,"(1,-1673,-1,12)",1,1794,0.018426,1.000000,False,False,False,False,76,1794,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,0,0.010000,-0.000000,92,0.000000,0.630457,"(0.63045723980899548,-92,-0.01,0)",0,83,0.048193,1.000000,False,False,False,False,4,83,1.000000,0.003865,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,1,0.025000,-0.000001,191,0.010471,1.000000,"(1,-191,-0.025000000000000001,1)",12,197,0.030457,1.000000,False,False,False,False,6,197,1.000000,0.002769,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,2,0.050000,-0.000002,302,0.019868,1.000000,"(1,-302,-0.050000000000000003,2)",11,330,0.019697,1.000000,False,False,False,False,7,330,1.000000,0.008165,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,3,0.100000,-0.000005,459,0.017429,1.000000,"(1,-459,-0.10000000000000001,3)",10,518,0.023488,1.000000,False,False,False,False,13,518,1.000000,0.000023,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,4,0.200000,-0.000012,652,0.016871,1.000000,"(1,-652,-0.20000000000000001,4)",9,717,0.019526,1.000000,False,False,False,False,16,717,1.000000,0.000009,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,5,0.300000,-0.000024,803,0.016189,1.000000,"(1,-803,-0.29999999999999999,5)",8,903,0.020276,1.000000,False,False,False,False,22,903,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,6,0.400000,-0.000043,947,0.014608,1.000000,"(1,-947,-0.40000000000000002,6)",7,1037,0.018544,1.000000,False,False,False,False,23,1037,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,7,0.500000,-0.000079,1103,0.012794,1.000000,"(1,-1103,-0.5,7)",6,1211,0.017190,1.000000,False,False,False,False,26,1211,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,8,0.600000,-0.000147,1254,0.013519,1.000000,"(1,-1254,-0.59999999999999998,8)",5,1353,0.015465,1.000000,False,False,False,False,28,1353,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,9,0.700000,-0.000276,1361,0.014607,1.000000,"(1,-1361,-0.69999999999999996,9)",4,1489,0.013810,1.000000,False,False,False,False,30,1489,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,10,0.800000,-0.000493,1471,0.014674,1.000000,"(1,-1471,-0.80000000000000004,10)",3,1583,0.014055,1.000000,False,False,False,False,37,1583,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,11,0.900000,-0.001071,1563,0.014093,1.000000,"(1,-1563,-0.90000000000000002,11)",2,1677,0.013408,1.000000,False,False,False,False,44,1677,1.000000,0.000000,False
A,DIOR-R,tta_circular_consistency,geometry_normalized_severe,relative_0.25_r_fit,0.005002,12,1.000000,-1.999997,1673,0.020007,1.000000,"(1,-1673,-1,12)",1,1794,0.018426,1.000000,False,False,False,False,76,1794,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,0,0.010000,-0.978570,90,0.000000,0.913890,"(0.913890033642766,-90,-0.01,0)",1,97,0.000000,0.907512,False,False,False,False,0,97,0.907512,0.907512,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,1,0.025000,-1.195240,205,0.000000,0.814564,"(0.81456376726476165,-205,-0.025000000000000001,1)",0,254,0.001969,1.000000,False,False,False,False,1,254,1.000000,0.534984,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,2,0.050000,-1.358874,389,0.014996,1.000000,"(1,-389,-0.050000000000000003,2)",12,451,0.007761,1.000000,False,False,False,False,5,451,1.000000,0.000552,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,3,0.100000,-1.651221,622,0.014632,1.000000,"(1,-622,-0.10000000000000001,3)",11,694,0.008766,1.000000,False,False,False,False,10,694,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,4,0.200000,-1.776968,770,0.011977,1.000000,"(1,-770,-0.20000000000000001,4)",10,857,0.007266,1.000000,False,False,False,False,12,857,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,5,0.300000,-1.808815,859,0.012153,1.000000,"(1,-859,-0.29999999999999999,5)",9,943,0.006081,1.000000,False,False,False,False,14,943,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,6,0.400000,-1.866684,944,0.013092,1.000000,"(1,-944,-0.40000000000000002,6)",8,1028,0.005894,1.000000,False,False,False,False,17,1028,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,7,0.500000,-1.920348,1025,0.013308,1.000000,"(1,-1025,-0.5,7)",7,1138,0.005287,1.000000,False,False,False,False,21,1138,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,8,0.600000,-1.976282,1178,0.013487,1.000000,"(1,-1178,-0.59999999999999998,8)",6,1312,0.004472,1.000000,False,False,False,False,23,1312,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,9,0.700000,-2.033241,1284,0.014089,1.000000,"(1,-1284,-0.69999999999999996,9)",5,1431,0.004899,1.000000,False,False,False,False,27,1431,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,10,0.800000,-2.179937,1362,0.014589,1.000000,"(1,-1362,-0.80000000000000004,10)",4,1499,0.005897,1.000000,False,False,False,False,33,1499,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,11,0.900000,-2.730646,1546,0.014177,1.000000,"(1,-1546,-0.90000000000000002,11)",3,1672,0.007346,1.000000,False,False,False,False,42,1672,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.001,0.001000,12,1.000000,-8.643619,1673,0.020007,1.000000,"(1,-1673,-1,12)",2,1794,0.018426,1.000000,False,False,False,False,76,1794,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,0,0.010000,-0.978570,90,0.000000,0.798291,"(0.79829129437642188,-90,-0.01,0)",1,97,0.000000,0.784426,False,False,False,False,0,97,0.784426,0.784426,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,1,0.025000,-1.195240,205,0.000000,0.598612,"(0.59861196822328278,-205,-0.025000000000000001,1)",0,254,0.001969,0.984592,False,False,False,False,1,254,1.000000,0.914486,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,2,0.050000,-1.358874,389,0.014996,1.000000,"(1,-389,-0.050000000000000003,2)",12,451,0.007761,1.000000,False,False,False,False,5,451,1.000000,0.027560,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,3,0.100000,-1.651221,622,0.014632,1.000000,"(1,-622,-0.10000000000000001,3)",11,694,0.008766,1.000000,False,False,False,False,10,694,1.000000,0.000091,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,4,0.200000,-1.776968,770,0.011977,1.000000,"(1,-770,-0.20000000000000001,4)",10,857,0.007266,1.000000,False,False,False,False,12,857,1.000000,0.000019,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,5,0.300000,-1.808815,859,0.012153,1.000000,"(1,-859,-0.29999999999999999,5)",9,943,0.006081,1.000000,False,False,False,False,14,943,1.000000,0.000002,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,6,0.400000,-1.866684,944,0.013092,1.000000,"(1,-944,-0.40000000000000002,6)",8,1028,0.005894,1.000000,False,False,False,False,17,1028,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,7,0.500000,-1.920348,1025,0.013308,1.000000,"(1,-1025,-0.5,7)",7,1138,0.005287,1.000000,False,False,False,False,21,1138,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,8,0.600000,-1.976282,1178,0.013487,1.000000,"(1,-1178,-0.59999999999999998,8)",6,1312,0.004472,1.000000,False,False,False,False,23,1312,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,9,0.700000,-2.033241,1284,0.014089,1.000000,"(1,-1284,-0.69999999999999996,9)",5,1431,0.004899,1.000000,False,False,False,False,27,1431,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,10,0.800000,-2.179937,1362,0.014589,1.000000,"(1,-1362,-0.80000000000000004,10)",4,1499,0.005897,1.000000,False,False,False,False,33,1499,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,11,0.900000,-2.730646,1546,0.014177,1.000000,"(1,-1546,-0.90000000000000002,11)",3,1672,0.007346,1.000000,False,False,False,False,42,1672,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.0025,0.002500,12,1.000000,-8.643619,1673,0.020007,1.000000,"(1,-1673,-1,12)",2,1794,0.018426,1.000000,False,False,False,False,76,1794,1.000000,0.000000,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,0,0.010000,-0.978570,90,0.000000,0.636909,"(0.63690882723164022,-90,-0.01,0)",1,97,0.000000,0.614949,False,False,False,False,0,97,0.614949,0.614949,False
A,DIOR-R,source_supervised_leave_geometry,geometry_normalized_severe,absolute_0.005,0.005000,1,0.025000,-1.195240,205,0.000000,0.357875,"(0.35787515979892454,-205,-0.025000000000000001,1)",0,254,0.001969,0.737057,False,False,False,False,1,254,0.969352,0.969352,True
