dataset,replicate,delta_nrc
DIOR-R,777,0.21951110367075824
DIOR-R,778,0.17533707978982094
DIOR-R,779,0.14181949411401204
DIOR-R,780,0.16960822808881018
DIOR-R,781,0.1429831824168396
DIOR-R,782,0.1633652589508751
DIOR-R,783,0.17924016849590904
DIOR-R,784,0.16563274212858528
DIOR-R,785,0.18988788978745863
DIOR-R,786,0.19635393055507677
DIOR-R,787,0.2162724449819414
DIOR-R,788,0.1981302831949536
DIOR-R,789,0.1383706353822904
DIOR-R,790,0.14008117726095773
DIOR-R,791,0.1369766010944323
DIOR-R,792,0.2034654991254563
DIOR-R,793,0.1907045566900806
DIOR-R,794,0.21654697968526218
DIOR-R,795,0.14089646001969583
DIOR-R,796,0.22551877440248166
DIOR-R,797,0.20131810897712935
DIOR-R,798,0.18776936630858487
DIOR-R,799,0.15143248660365985
DIOR-R,800,0.16399230797815184
DIOR-R,801,0.1343756283004298
DIOR-R,802,0.177791410188935
DIOR-R,803,0.20139683821577914
DIOR-R,804,0.13863813462728927
DIOR-R,805,0.15597766229260443
DIOR-R,806,0.17091862330893173
DIOR-R,807,0.1932472045956999
DIOR-R,808,0.1791953921057249
DIOR-R,809,0.1774443085717895
DIOR-R,810,0.14039811954508868
DIOR-R,811,0.15317351912487584
DIOR-R,812,0.2037842759829229
DIOR-R,813,0.15279304171853983
DIOR-R,814,0.20622573584058204
DIOR-R,815,0.14738425614572245
DIOR-R,816,0.13317905685181636
DIOR-R,817,0.1767352838854451
DIOR-R,818,0.26409419624385944
DIOR-R,819,0.13197462887723738
DIOR-R,820,0.15881349458925875
DIOR-R,821,0.20052929528085559
DIOR-R,822,0.18231600656057276
DIOR-R,823,0.18986052189238492
DIOR-R,824,0.17833319779443357
DIOR-R,825,0.15483537578693368
DIOR-R,826,0.22504057060884106
DIOR-R,827,0.20931361689581998
DIOR-R,828,0.19312743368249344
DIOR-R,829,0.20665129854239717
DIOR-R,830,0.17545862542653468
DIOR-R,831,0.2080704470092459
DIOR-R,832,0.17896453259270903
DIOR-R,833,0.16307848674112765
DIOR-R,834,0.23528955126641118
DIOR-R,835,0.16513641123165695
DIOR-R,836,0.20268350140597646
DIOR-R,837,0.13958586942513598
DIOR-R,838,0.1851961108190049
DIOR-R,839,0.1857488646758929
DIOR-R,840,0.14030136480501001
DIOR-R,841,0.20952081044930115
DIOR-R,842,0.19115241055415289
DIOR-R,843,0.242034411969998
DIOR-R,844,0.14987230988996628
DIOR-R,845,0.17309788159761438
DIOR-R,846,0.19098146281843306
DIOR-R,847,0.17068799909022472
DIOR-R,848,0.2087509137429336
DIOR-R,849,0.12210380913993257
DIOR-R,850,0.19486802386782473
DIOR-R,851,0.1935036274949263
DIOR-R,852,0.20661521244120004
DIOR-R,853,0.17188684239408902
DIOR-R,854,0.13065466575320184
DIOR-R,855,0.1880244313182405
DIOR-R,856,0.18819523503516566
DIOR-R,857,0.18140435559699697
DIOR-R,858,0.18237105593025557
DIOR-R,859,0.19576230649422607
DIOR-R,860,0.17572350383775748
DIOR-R,861,0.19779568410955417
DIOR-R,862,0.18761791368631667
DIOR-R,863,0.151760023785294
DIOR-R,864,0.24745483493630194
DIOR-R,865,0.18972039642876606
DIOR-R,866,0.18531965174057388
DIOR-R,867,0.14404096803915942
DIOR-R,868,0.20661427838274227
DIOR-R,869,0.17429625257291384
DIOR-R,870,0.17913396736540677
DIOR-R,871,0.19997789640833227
DIOR-R,872,0.1640358421224142
DIOR-R,873,0.17578303037536291
DIOR-R,874,0.1926038497597803
DIOR-R,875,0.20770221218629334
DIOR-R,876,0.1793547962112448
DIOR-R,877,0.16095210485293526
DIOR-R,878,0.1416450093746167
DIOR-R,879,0.1901125491943049
DIOR-R,880,0.20441524880901366
DIOR-R,881,0.19201766123440914
DIOR-R,882,0.17981992791054846
DIOR-R,883,0.20360159573954487
DIOR-R,884,0.18032530675141745
DIOR-R,885,0.14944397207192295
DIOR-R,886,0.1583343939429154
DIOR-R,887,0.15953432990471797
DIOR-R,888,0.1435672434006152
DIOR-R,889,0.17361403065290062
DIOR-R,890,0.14201098249240696
DIOR-R,891,0.153984788490639
DIOR-R,892,0.17101488477806015
DIOR-R,893,0.20576041627007347
DIOR-R,894,0.21599092753034996
DIOR-R,895,0.15297093136661993
DIOR-R,896,0.1431671286220169
DIOR-R,897,0.24321542421290096
DIOR-R,898,0.17087755076891617
DIOR-R,899,0.18793005300345733
DIOR-R,900,0.1556768458332117
DIOR-R,901,0.19705399604277218
DIOR-R,902,0.13955477847739714
DIOR-R,903,0.20861383899865774
DIOR-R,904,0.15156491635061156
DIOR-R,905,0.17277314177981498
DIOR-R,906,0.19744504213228162
DIOR-R,907,0.13839344175363513
DIOR-R,908,0.17131038613317418
DIOR-R,909,0.19967963098153732
DIOR-R,910,0.16532784721968571
DIOR-R,911,0.2006050884085826
DIOR-R,912,0.16653464211888638
DIOR-R,913,0.1811272901977045
DIOR-R,914,0.15600525969463408
DIOR-R,915,0.22470368001978444
DIOR-R,916,0.20390164392895674
DIOR-R,917,0.1412519132490956
DIOR-R,918,0.1782963982182805
DIOR-R,919,0.1764148698779997
DIOR-R,920,0.21226785353794683
DIOR-R,921,0.17349760503183398
DIOR-R,922,0.17402863493070778
DIOR-R,923,0.19812990614822645
DIOR-R,924,0.18094157063403093
DIOR-R,925,0.19895965129913074
DIOR-R,926,0.19794253799272957
DIOR-R,927,0.18539158081902518
DIOR-R,928,0.2347091168073027
DIOR-R,929,0.1667174040767597
DIOR-R,930,0.19446572110912017
DIOR-R,931,0.18208251021692937
DIOR-R,932,0.2059228501235343
DIOR-R,933,0.21547553533635466
DIOR-R,934,0.1892488149240323
DIOR-R,935,0.20250764132892404
DIOR-R,936,0.19626423649431057
DIOR-R,937,0.18300293685907243
DIOR-R,938,0.17860883673800024
DIOR-R,939,0.2000729597639346
DIOR-R,940,0.2153161959818112
DIOR-R,941,0.1651729072123494
DIOR-R,942,0.2191087586028483
DIOR-R,943,0.1591899940351532
DIOR-R,944,0.14533859549841
DIOR-R,945,0.1579714286924632
DIOR-R,946,0.18294437535141553
DIOR-R,947,0.13353811545521446
DIOR-R,948,0.15822454701005836
DIOR-R,949,0.1583712517271525
DIOR-R,950,0.17512846847948382
DIOR-R,951,0.209251155807497
DIOR-R,952,0.21304818166654602
DIOR-R,953,0.20379011964487734
DIOR-R,954,0.1425170659274752
DIOR-R,955,0.16535338816122785
DIOR-R,956,0.20179882091252774
DIOR-R,957,0.18768510901612542
DIOR-R,958,0.15573869450352743
DIOR-R,959,0.17909617829970337
DIOR-R,960,0.16149832189442967
DIOR-R,961,0.14011757200562372
DIOR-R,962,0.19813223590802495
DIOR-R,963,0.19965079960761845
DIOR-R,964,0.16196649581633302
DIOR-R,965,0.18768213906939982
DIOR-R,966,0.18203414225886505
DIOR-R,967,0.1239588002608394
DIOR-R,968,0.1743041275523118
DIOR-R,969,0.14218982416640377
DIOR-R,970,0.20307357709107698
DIOR-R,971,0.17344405558904089
DIOR-R,972,0.15369946164785167
DIOR-R,973,0.1759814815362847
DIOR-R,974,0.17062485404365382
DIOR-R,975,0.14279037615186052
DIOR-R,976,0.1552757787855515
DIOR-R,977,0.150501505427036
DIOR-R,978,0.16038137717425877
DIOR-R,979,0.19363967100276638
DIOR-R,980,0.16082211926826903
DIOR-R,981,0.17565810421464725
DIOR-R,982,0.14684339216506087
DIOR-R,983,0.17395368324666927
DIOR-R,984,0.15402070070438506
DIOR-R,985,0.18733027290586526
DIOR-R,986,0.16710965268331313
DIOR-R,987,0.22456189646283153
DIOR-R,988,0.1911084872864727
DIOR-R,989,0.14453122635457502
DIOR-R,990,0.16113359655127427
DIOR-R,991,0.1681760742360514
DIOR-R,992,0.17752994220627036
DIOR-R,993,0.15544544661241053
DIOR-R,994,0.20812584260524966
DIOR-R,995,0.22100690458749436
DIOR-R,996,0.20561810735614758
DIOR-R,997,0.15345325525933012
DIOR-R,998,0.17610855108260628
DIOR-R,999,0.16763837186633254
DIOR-R,1000,0.20151251423256547
DIOR-R,1001,0.24587226191159495
DIOR-R,1002,0.19633561867411797
DIOR-R,1003,0.1728635960463826
DIOR-R,1004,0.21733298705937987
DIOR-R,1005,0.19354415614450726
DIOR-R,1006,0.23179212331996513
DIOR-R,1007,0.15818354087613729
DIOR-R,1008,0.16070486401502507
DIOR-R,1009,0.16895419989546
DIOR-R,1010,0.16853347335773647
DIOR-R,1011,0.2157995806734497
DIOR-R,1012,0.12709892398581055
DIOR-R,1013,0.22625131776688442
DIOR-R,1014,0.17429298109628424
DIOR-R,1015,0.1976037494417652
DIOR-R,1016,0.15494631732595512
DIOR-R,1017,0.20975718348050323
DIOR-R,1018,0.2192874344505716
DIOR-R,1019,0.2006050767112527
DIOR-R,1020,0.1695568549427228
DIOR-R,1021,0.1415475781788201
DIOR-R,1022,0.22451638606108118
DIOR-R,1023,0.21762782059803346
DIOR-R,1024,0.16831865614674957
DIOR-R,1025,0.24010434163570318
DIOR-R,1026,0.19911665521460406
DIOR-R,1027,0.17782491736380765
DIOR-R,1028,0.17626019746184526
DIOR-R,1029,0.15780396589605186
DIOR-R,1030,0.1615610044238742
DIOR-R,1031,0.13081075728524627
DIOR-R,1032,0.21508320650089008
DIOR-R,1033,0.16604791588466092
DIOR-R,1034,0.14881433007142011
DIOR-R,1035,0.18599320296903185
DIOR-R,1036,0.16626534381944547
DIOR-R,1037,0.18569761254853787
DIOR-R,1038,0.18333196225318224
DIOR-R,1039,0.18569550423632383
DIOR-R,1040,0.1621942670462491
DIOR-R,1041,0.17112581879888264
DIOR-R,1042,0.12222105513647231
DIOR-R,1043,0.15366845433832924
DIOR-R,1044,0.16447377015553805
DIOR-R,1045,0.2052762419405277
DIOR-R,1046,0.19737409840693254
DIOR-R,1047,0.1582252915125586
DIOR-R,1048,0.1463765612626998
DIOR-R,1049,0.19007567335062023
DIOR-R,1050,0.1669910366667654
DIOR-R,1051,0.20998629056210252
DIOR-R,1052,0.1988321349682561
DIOR-R,1053,0.19854179794613458
DIOR-R,1054,0.16471224339967036
DIOR-R,1055,0.19433936455042256
DIOR-R,1056,0.17636469657190199
DIOR-R,1057,0.17323661189711137
DIOR-R,1058,0.1410284515036153
DIOR-R,1059,0.1625037077700623
DIOR-R,1060,0.19245348513442484
DIOR-R,1061,0.17278853402452785
DIOR-R,1062,0.14887333167977027
DIOR-R,1063,0.2031567425482758
DIOR-R,1064,0.19231176925360982
DIOR-R,1065,0.19028149437445263
DIOR-R,1066,0.20797115713140402
DIOR-R,1067,0.20198137686962472
DIOR-R,1068,0.1950108905923532
DIOR-R,1069,0.16115965036212357
DIOR-R,1070,0.1395809035027392
DIOR-R,1071,0.20198563210767126
DIOR-R,1072,0.22229008128347663
DIOR-R,1073,0.17702967276585993
DIOR-R,1074,0.1681777196545756
DIOR-R,1075,0.11100812929812053
DIOR-R,1076,0.21186086606938784
DIOR-R,1077,0.190214465588643
DIOR-R,1078,0.14867140023494277
DIOR-R,1079,0.22842612123842018
DIOR-R,1080,0.18938745302091486
DIOR-R,1081,0.1936332712953622
DIOR-R,1082,0.17672241483716067
DIOR-R,1083,0.13061011733497854
DIOR-R,1084,0.18814435879847413
DIOR-R,1085,0.18166229311767648
DIOR-R,1086,0.21029755079197235
DIOR-R,1087,0.17195197488996347
DIOR-R,1088,0.14816818995260841
DIOR-R,1089,0.16781956544558138
DIOR-R,1090,0.15011782375759342
DIOR-R,1091,0.1668022788499873
DIOR-R,1092,0.24032309859923906
DIOR-R,1093,0.18682794753996532
DIOR-R,1094,0.1650617116050586
DIOR-R,1095,0.17652114647942255
DIOR-R,1096,0.24191407662506884
DIOR-R,1097,0.23743764391124111
DIOR-R,1098,0.14755996281470224
DIOR-R,1099,0.17432029833021065
DIOR-R,1100,0.19325950761480148
DIOR-R,1101,0.20173143710243724
DIOR-R,1102,0.17804714170672342
DIOR-R,1103,0.16025403224194937
DIOR-R,1104,0.165576008580442
DIOR-R,1105,0.20612440378480354
DIOR-R,1106,0.16705211835476244
DIOR-R,1107,0.19101231957282916
DIOR-R,1108,0.11600629465438443
DIOR-R,1109,0.15109425855252184
DIOR-R,1110,0.17467508018583403
DIOR-R,1111,0.17408524188201846
DIOR-R,1112,0.14818284820371364
DIOR-R,1113,0.17259988799864404
DIOR-R,1114,0.16782689005769366
DIOR-R,1115,0.17527625889735787
DIOR-R,1116,0.1738392768125306
DIOR-R,1117,0.1455168671827997
DIOR-R,1118,0.2178924946295168
DIOR-R,1119,0.1781637851769519
DIOR-R,1120,0.19460662494705616
DIOR-R,1121,0.15809857170135636
DIOR-R,1122,0.19734505991118878
DIOR-R,1123,0.2003644629601219
DIOR-R,1124,0.2015572106076351
DIOR-R,1125,0.21109887115435524
DIOR-R,1126,0.20460458320388333
DIOR-R,1127,0.15097146638373266
DIOR-R,1128,0.15296545714537232
DIOR-R,1129,0.19587177322768803
DIOR-R,1130,0.2071755175482115
DIOR-R,1131,0.23590904584052783
DIOR-R,1132,0.2097881775659105
DIOR-R,1133,0.19551057749728254
DIOR-R,1134,0.18818043733468323
DIOR-R,1135,0.19008196132503033
DIOR-R,1136,0.1465610368119503
DIOR-R,1137,0.16944751650202083
DIOR-R,1138,0.1606361477570992
DIOR-R,1139,0.21535172463274788
DIOR-R,1140,0.18238832478166836
DIOR-R,1141,0.22192383568465338
DIOR-R,1142,0.14497222883744182
DIOR-R,1143,0.20072815723234647
DIOR-R,1144,0.16250369771153325
DIOR-R,1145,0.1777318730194791
DIOR-R,1146,0.14157045405521854
DIOR-R,1147,0.15015019194287543
DIOR-R,1148,0.209182004406111
DIOR-R,1149,0.17872316542313227
DIOR-R,1150,0.18691001603814153
DIOR-R,1151,0.16550499905125962
DIOR-R,1152,0.1578305061627896
DIOR-R,1153,0.18336947847598792
DIOR-R,1154,0.18562475248950527
DIOR-R,1155,0.21186975021771656
DIOR-R,1156,0.1967002742126757
DIOR-R,1157,0.15638110399221258
DIOR-R,1158,0.16623241147321208
DIOR-R,1159,0.22274918979599553
DIOR-R,1160,0.16629903669394533
DIOR-R,1161,0.12576181841158723
DIOR-R,1162,0.1771733665692984
DIOR-R,1163,0.1444550941995155
DIOR-R,1164,0.15002532367951255
DIOR-R,1165,0.16640996448834655
DIOR-R,1166,0.19754074856903528
DIOR-R,1167,0.13779947536054407
DIOR-R,1168,0.14559315921113006
DIOR-R,1169,0.20570103534158082
DIOR-R,1170,0.1722724162763647
DIOR-R,1171,0.19853604597764937
DIOR-R,1172,0.16935586187402785
DIOR-R,1173,0.18465345600746685
DIOR-R,1174,0.16241817497823927
DIOR-R,1175,0.20253739564787235
DIOR-R,1176,0.15651835079878282
DIOR-R,1177,0.18649263525905116
DIOR-R,1178,0.17390584318248595
DIOR-R,1179,0.17353653164148466
DIOR-R,1180,0.1666899593818205
DIOR-R,1181,0.1655073082255018
DIOR-R,1182,0.2145287214983466
DIOR-R,1183,0.21096951950333306
DIOR-R,1184,0.1873285826889659
DIOR-R,1185,0.1738874220364891
DIOR-R,1186,0.17797006694087147
DIOR-R,1187,0.21449370854706148
DIOR-R,1188,0.15038268338537444
DIOR-R,1189,0.18802076048165017
DIOR-R,1190,0.2058553001282929
DIOR-R,1191,0.20352840781288295
DIOR-R,1192,0.14662593843882873
DIOR-R,1193,0.16841381811378062
DIOR-R,1194,0.1479250145311733
DIOR-R,1195,0.170520195724597
DIOR-R,1196,0.21219738476053104
DIOR-R,1197,0.15797263985953477
DIOR-R,1198,0.21263677493430225
DIOR-R,1199,0.19183313906085023
DIOR-R,1200,0.21158246179321902
DIOR-R,1201,0.18699682433817866
DIOR-R,1202,0.191863881348919
DIOR-R,1203,0.20199511406371298
DIOR-R,1204,0.12727765293933055
DIOR-R,1205,0.21921371919671495
DIOR-R,1206,0.18947117357157536
DIOR-R,1207,0.17056692708541824
DIOR-R,1208,0.22707026289071439
DIOR-R,1209,0.21125924560558226
DIOR-R,1210,0.187031255091021
DIOR-R,1211,0.20943447990318495
DIOR-R,1212,0.17323368059577246
DIOR-R,1213,0.14555630664660202
DIOR-R,1214,0.2045146096120749
DIOR-R,1215,0.21154701003221846
DIOR-R,1216,0.16277708931636758
DIOR-R,1217,0.18371361067490713
DIOR-R,1218,0.19422677731217983
DIOR-R,1219,0.18044733065369667
DIOR-R,1220,0.13402007022692888
DIOR-R,1221,0.2106281375239892
DIOR-R,1222,0.19285563779933868
DIOR-R,1223,0.1706545990077323
DIOR-R,1224,0.15190334974907269
DIOR-R,1225,0.20891555192941746
DIOR-R,1226,0.20781276303794152
DIOR-R,1227,0.21624784718734347
DIOR-R,1228,0.20717453252285745
DIOR-R,1229,0.18740199433209406
DIOR-R,1230,0.1482874041437295
DIOR-R,1231,0.17110549615316342
DIOR-R,1232,0.14508361778477633
DIOR-R,1233,0.13238225974549633
DIOR-R,1234,0.15304619232015834
DIOR-R,1235,0.13166386428436408
DIOR-R,1236,0.17384856661840797
DIOR-R,1237,0.16258141947740043
DIOR-R,1238,0.19161934816816295
DIOR-R,1239,0.1615340646837346
DIOR-R,1240,0.18301056548495495
DIOR-R,1241,0.19750308485717047
DIOR-R,1242,0.22839824297500563
DIOR-R,1243,0.1885975349905261
DIOR-R,1244,0.15596356011382903
DIOR-R,1245,0.19971549971564392
DIOR-R,1246,0.1906726134037892
DIOR-R,1247,0.1734491259249709
DIOR-R,1248,0.2418379172823515
DIOR-R,1249,0.17587745196197768
DIOR-R,1250,0.23881127680740252
DIOR-R,1251,0.11692318915749189
DIOR-R,1252,0.17238683406824626
DIOR-R,1253,0.15110162866974683
DIOR-R,1254,0.1723100463612127
DIOR-R,1255,0.17144795337100505
DIOR-R,1256,0.15265326061658022
DIOR-R,1257,0.1523186375147801
DIOR-R,1258,0.17973092054268455
DIOR-R,1259,0.16574566509361185
DIOR-R,1260,0.2036164286456538
DIOR-R,1261,0.16747966958949104
DIOR-R,1262,0.16309797500535342
DIOR-R,1263,0.21505384585361997
DIOR-R,1264,0.12707112902789758
DIOR-R,1265,0.20622793643953732
DIOR-R,1266,0.16948636158555494
DIOR-R,1267,0.1611708457803294
DIOR-R,1268,0.17367293313580165
DIOR-R,1269,0.21999371384247365
DIOR-R,1270,0.2523050378367759
DIOR-R,1271,0.16535071912762025
DIOR-R,1272,0.17464886690633308
DIOR-R,1273,0.15112357220729486
DIOR-R,1274,0.20145356270825518
DIOR-R,1275,0.18487086386699356
DIOR-R,1276,0.20672432777781177
DIOR-R,1277,0.16799022085525586
DIOR-R,1278,0.20074895395157985
DIOR-R,1279,0.166247321670379
DIOR-R,1280,0.20123356198018225
DIOR-R,1281,0.1821776320926328
DIOR-R,1282,0.17346709187043519
DIOR-R,1283,0.13426901870376948
DIOR-R,1284,0.13833173286755904
DIOR-R,1285,0.1400143902779902
DIOR-R,1286,0.20663061679287498
DIOR-R,1287,0.20746290709738532
DIOR-R,1288,0.118186836133449
DIOR-R,1289,0.1389971200118548
DIOR-R,1290,0.17632088027578194
DIOR-R,1291,0.18397898649752506
DIOR-R,1292,0.16234168457801884
DIOR-R,1293,0.21183572496422517
DIOR-R,1294,0.21259830079658282
DIOR-R,1295,0.1513198801781915
DIOR-R,1296,0.19106956376153286
DIOR-R,1297,0.17938733671710685
DIOR-R,1298,0.16914316313991762
DIOR-R,1299,0.17322745443666956
DIOR-R,1300,0.20343191661530402
DIOR-R,1301,0.16881686731107517
DIOR-R,1302,0.2442283571208309
DIOR-R,1303,0.15589777621296083
DIOR-R,1304,0.17568702613717535
DIOR-R,1305,0.22135286804769697
DIOR-R,1306,0.17192208706767462
DIOR-R,1307,0.20252153004959808
DIOR-R,1308,0.18709868187719356
DIOR-R,1309,0.12050614930862086
DIOR-R,1310,0.14530555164044112
DIOR-R,1311,0.16244896973746045
DIOR-R,1312,0.194107076342922
DIOR-R,1313,0.16231719402604336
DIOR-R,1314,0.1860946624658769
DIOR-R,1315,0.17323094591493202
DIOR-R,1316,0.1794635187958629
DIOR-R,1317,0.1199998536516193
DIOR-R,1318,0.16328072391107853
DIOR-R,1319,0.17783400648453673
DIOR-R,1320,0.15769777515136177
DIOR-R,1321,0.17650105962670448
DIOR-R,1322,0.15266400198848984
DIOR-R,1323,0.1597483025331454
DIOR-R,1324,0.17074059109974735
DIOR-R,1325,0.17898510475023066
DIOR-R,1326,0.1560063260615339
DIOR-R,1327,0.10851661961173974
DIOR-R,1328,0.18239696840983455
DIOR-R,1329,0.1503840152961908
DIOR-R,1330,0.14623748418885385
DIOR-R,1331,0.15555789730875344
DIOR-R,1332,0.18286569319329182
DIOR-R,1333,0.18380341573150236
DIOR-R,1334,0.1934626038792756
DIOR-R,1335,0.1864303845440758
DIOR-R,1336,0.19331236802606364
DIOR-R,1337,0.16137921463743815
DIOR-R,1338,0.1255267933306603
DIOR-R,1339,0.18303260500056026
DIOR-R,1340,0.21956191607319844
DIOR-R,1341,0.1956060889836484
DIOR-R,1342,0.1792771842856172
DIOR-R,1343,0.2171367077136912
DIOR-R,1344,0.1530750773387873
DIOR-R,1345,0.2347156471505537
DIOR-R,1346,0.18547394219575952
DIOR-R,1347,0.16383672093631288
DIOR-R,1348,0.12012629116110891
DIOR-R,1349,0.17145737067285324
DIOR-R,1350,0.19486270223740967
DIOR-R,1351,0.22542744785267757
DIOR-R,1352,0.186919365583055
DIOR-R,1353,0.1967785933070819
DIOR-R,1354,0.18786492765018883
DIOR-R,1355,0.1326064086929165
DIOR-R,1356,0.19392475167148193
DIOR-R,1357,0.2099774415962162
DIOR-R,1358,0.22751244774377546
DIOR-R,1359,0.17980802306754254
DIOR-R,1360,0.1782895355852144
DIOR-R,1361,0.1920957132735596
DIOR-R,1362,0.15036412661326867
DIOR-R,1363,0.22131475838937498
DIOR-R,1364,0.14074823676808912
DIOR-R,1365,0.15962400851926142
DIOR-R,1366,0.1519099641816544
DIOR-R,1367,0.12972702845525705
DIOR-R,1368,0.2336021318223542
DIOR-R,1369,0.1789863806259938
DIOR-R,1370,0.21483295179676543
DIOR-R,1371,0.15778566904317962
DIOR-R,1372,0.15685711086476878
DIOR-R,1373,0.17378934046574454
DIOR-R,1374,0.15008132997277487
DIOR-R,1375,0.1933874695014354
DIOR-R,1376,0.1909096931282865
DIOR-R,1377,0.1686156883388621
DIOR-R,1378,0.1503730333246074
DIOR-R,1379,0.15961689612159027
DIOR-R,1380,0.18461397323606143
DIOR-R,1381,0.16961691752580474
DIOR-R,1382,0.16114677774482558
DIOR-R,1383,0.16615012697980702
DIOR-R,1384,0.1805491687829165
DIOR-R,1385,0.18290867085358883
DIOR-R,1386,0.16907524164483387
DIOR-R,1387,0.15636685185747032
DIOR-R,1388,0.19470373379559436
DIOR-R,1389,0.17272631912520164
DIOR-R,1390,0.22822731014933217
DIOR-R,1391,0.19313774148926285
DIOR-R,1392,0.2100665995049292
DIOR-R,1393,0.18206506010101817
DIOR-R,1394,0.1884740464480109
DIOR-R,1395,0.1611814793252743
DIOR-R,1396,0.1745102668156924
DIOR-R,1397,0.2012397826658303
DIOR-R,1398,0.1876482822061707
DIOR-R,1399,0.20065407627905443
DIOR-R,1400,0.13025518022781382
DIOR-R,1401,0.21110263083048975
DIOR-R,1402,0.1908125511573094
DIOR-R,1403,0.15299922109621608
DIOR-R,1404,0.16046470501676216
DIOR-R,1405,0.14782711337779605
DIOR-R,1406,0.15733728641502884
DIOR-R,1407,0.16364155546562195
DIOR-R,1408,0.16006282243342604
DIOR-R,1409,0.1974926874541476
DIOR-R,1410,0.1754483840011647
DIOR-R,1411,0.23689528920637234
DIOR-R,1412,0.13805658920839592
DIOR-R,1413,0.180240621698284
DIOR-R,1414,0.23274874455238692
DIOR-R,1415,0.2331766022559957
DIOR-R,1416,0.18892298056265613
DIOR-R,1417,0.14101702006990624
DIOR-R,1418,0.16570443970658896
DIOR-R,1419,0.14947898262441897
DIOR-R,1420,0.19499477751454272
DIOR-R,1421,0.23148860937451596
DIOR-R,1422,0.17500300025263527
DIOR-R,1423,0.1938907344331303
DIOR-R,1424,0.14208689713510972
DIOR-R,1425,0.17312404639870774
DIOR-R,1426,0.17272429837395775
DIOR-R,1427,0.15230154867956822
DIOR-R,1428,0.16821579567951336
DIOR-R,1429,0.14953265924918857
DIOR-R,1430,0.11620201516339652
DIOR-R,1431,0.1720294699773123
DIOR-R,1432,0.18556498791750467
DIOR-R,1433,0.14795549875384123
DIOR-R,1434,0.1471115545491537
DIOR-R,1435,0.1685033834672375
DIOR-R,1436,0.16454878491766012
DIOR-R,1437,0.2128812067821253
DIOR-R,1438,0.19719804711406588
DIOR-R,1439,0.1304854487816248
DIOR-R,1440,0.24333185746628747
DIOR-R,1441,0.14074888654827858
DIOR-R,1442,0.184332018593485
DIOR-R,1443,0.17659917132899486
DIOR-R,1444,0.16649290673758418
DIOR-R,1445,0.18871927071311392
DIOR-R,1446,0.17319999629663765
DIOR-R,1447,0.21168913113759338
DIOR-R,1448,0.16580877908994604
DIOR-R,1449,0.2022126680327563
DIOR-R,1450,0.1483200640552841
DIOR-R,1451,0.16834399651382523
DIOR-R,1452,0.1921521418419407
DIOR-R,1453,0.15103260680985373
DIOR-R,1454,0.21550032042649472
