assignment_version,annotator_slot,task_id,canonical_anon_id,dataset,task_order,image_sha256,source_070_path
m4-071-final-v1,A,8473d6811795393dbc80,e81553fc128cac81,FAIR1M-v1.0,90,4d3feba02c42f1fe4745efa025048c52baee6e7b6f2909196aca0324b0ca52d4,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8473d6811795393dbc80.jpg
m4-071-final-v1,A,470e5427b3fde06cce4e,bc1fd4d6d3960de3,DIOR-R,91,711156fd5fe8bee45e5b0fbeed93ce34abfaf6461f56671a73ac63db978afe89,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/470e5427b3fde06cce4e.jpg
m4-071-final-v1,A,8936370234a8a9a1611e,4f3c434881c5d57f,FAIR1M-v1.0,92,e88d34ae4eb98f46aacf000961f8672643eb83d9b68f7268cdf5591ef41a1b77,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8936370234a8a9a1611e.jpg
m4-071-final-v1,A,5b21ca9b0ffbbe2b08ed,9a1a44f3c8901ab0,FAIR1M-v1.0,93,abf3bb38f9994886023a618038657e024265d968e65a16fec4773c571954e260,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/5b21ca9b0ffbbe2b08ed.jpg
m4-071-final-v1,A,112d9301d6c31deb785b,905ea71752531836,SODA-A,94,85c8040493e3991d015d70781b583c50b50d5eccbe5449645be2ff140721a52c,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/112d9301d6c31deb785b.jpg
m4-071-final-v1,A,fe7436f7c617d60fa5e8,3e63636af36baff1,FAIR1M-v1.0,95,9a987ff2206ef3223daba43dd340d0a13f24110c19cc6faed38c6be8d2e131c0,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/fe7436f7c617d60fa5e8.jpg
m4-071-final-v1,A,62b037d0f5281a585b4a,129f458ad04ac8a9,FAIR1M-v1.0,96,b652a12502caff4dd92365160da5d6feb315beed7810c8cae6ddbb2e4f9b5e8c,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/62b037d0f5281a585b4a.jpg
m4-071-final-v1,A,b6e0551484a741c50545,8e56ac53539699d1,SODA-A,97,80ebfafac0a4c6874b21852f5f246f1eba26f4b23fba6bbeda95197ac63c59ee,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/b6e0551484a741c50545.jpg
m4-071-final-v1,A,a0f05ef5266e491873c2,4d640a4a492e7b53,DIOR-R,98,f03b87fa2898e315f09a554f388f5d71ca14e0ced6bbdbd31b09126b6353c12f,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/a0f05ef5266e491873c2.jpg
m4-071-final-v1,A,96b62f5f11118d444fc5,30afd0ef2dff8a7b,SODA-A,99,d7076132c175a3f925f98c90c887e3da48a1a22db4e0d551232d7edb05f6eda8,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/96b62f5f11118d444fc5.jpg
m4-071-final-v1,A,46a3562675bca3043666,3d637368610dc668,FAIR1M-v1.0,100,b0db1588874e803ef97513858baa570ed4791c14787ec2508dbc7b25d2f8fad0,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/46a3562675bca3043666.jpg
m4-071-final-v1,A,dc12d022de71dfec4eb8,47dd8544c36dd269,DIOR-R,101,6c888f77a8108276e811d5c018ac5990b3a99da3e9376ac9af7650237c143fe7,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/dc12d022de71dfec4eb8.jpg
m4-071-final-v1,A,21582ed77722636826e7,ea203777c3f8871a,SODA-A,102,ef06e577195fb7841b0ff448fc867d516d8340fcaff97c8803dbed222fce2d23,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/21582ed77722636826e7.jpg
m4-071-final-v1,A,4dd632ca0557d0fe6616,ec093c884db655a2,SODA-A,103,e4a0ff8f81e6a8c1dd69d3e8fe97566584300582599a01dd47c0e0200ba5e4ec,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/4dd632ca0557d0fe6616.jpg
m4-071-final-v1,A,2a16f396024da7794427,52653c939e4c15ed,FAIR1M-v1.0,104,263647df8dc447a0488f244cc9574eb1f2890cd7bd62ed860b12686112b0a453,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/2a16f396024da7794427.jpg
m4-071-final-v1,A,4312c5f45b9ea388a93d,56a7ecde48a29745,FAIR1M-v1.0,105,41ff32052320fa1159d9731d0939a55ecf81e8ebe97a8fe938d65dd454376cc8,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/4312c5f45b9ea388a93d.jpg
m4-071-final-v1,A,33edd268cca58f79f7d4,fc2ccb14e2f3e01e,SODA-A,106,828d85d941d1e91bff4b625f98422b5e95f49ef478ed0d66bc269ece4ee5c3e4,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/33edd268cca58f79f7d4.jpg
m4-071-final-v1,A,69892b6bdbb8da1482ee,b563d9f6ead4a4c7,SODA-A,107,128f133fb3a5ea194c5159475ae178fbb224f9a2d686a3f22104572cffd20a26,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/69892b6bdbb8da1482ee.jpg
m4-071-final-v1,A,3fd98bdfaee5bbd9eb96,f3276b3aeb3f4ce5,DIOR-R,108,7d0fa92ded0acbd62cdd8087ec5c3631497666d922c237efe081048782d1833b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/3fd98bdfaee5bbd9eb96.jpg
m4-071-final-v1,A,aded389f8c467e659503,1bb2b2326864db99,FAIR1M-v1.0,109,99182fcd289db584f163a5fdd492c2b4a1b812085bb90e6218d56e966216a7b8,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/aded389f8c467e659503.jpg
m4-071-final-v1,A,cfbb076261ee24969511,1e02d428965a0211,SODA-A,110,9cca62a5a16086ba2cc663399f94f94c064c9f8330a545aca058c1158d08b13b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/cfbb076261ee24969511.jpg
m4-071-final-v1,A,8835850b8538842ed455,75bb9116f3c34c09,SODA-A,111,b4fdda8db338b2f3951ed5f88e7152f69993ad3a433f905ace66be8963957478,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8835850b8538842ed455.jpg
m4-071-final-v1,A,efdd91fd8d873dd3ac42,c97d6709d7d4757a,FAIR1M-v1.0,112,f2392947ff8a7b3e5c452b76870d936f626d7267d25ef0a187706a5ad3c9b674,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/efdd91fd8d873dd3ac42.jpg
m4-071-final-v1,A,26899feda5f49b282fe7,c47d013701381a3d,FAIR1M-v1.0,113,95e8afd1fa4ef86d548c7adb88193dc085b6f6dbd70fc3b475e1e3e9d9b61e1e,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/26899feda5f49b282fe7.jpg
m4-071-final-v1,A,37ae45a541d007fa3bdf,56b495f36311def3,SODA-A,114,61ec939615af7070c66e46cfdb73fdf77285374c7a0d1c63f0f4ed2c9731f1a8,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/37ae45a541d007fa3bdf.jpg
m4-071-final-v1,A,2212bf59740024a51a12,c3774ced28358a16,FAIR1M-v1.0,115,1833fb0886e75e34b0482e795338b6f51a8472206237bb5c4dbbb85c2289fac3,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/2212bf59740024a51a12.jpg
m4-071-final-v1,A,8867ac56cc3f9c549601,91760b4ad5c3be9e,DIOR-R,116,0b03c5bd57ff475c11c1d5d58798cf7e2735b4d587b4da4f6be82004c1747e68,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8867ac56cc3f9c549601.jpg
m4-071-final-v1,A,3543f25666d949546492,08d2f445bf4d9385,FAIR1M-v1.0,117,7e128c46c485328d1c42b978dd0b38fdc2334a12ab84ee490f9bebdd417b478a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/3543f25666d949546492.jpg
m4-071-final-v1,A,12d07770f7bf38eaf92a,e3dc811f747babb2,DIOR-R,118,73327e0e3a4f2ae6b061de03780cfc1e31253b95fa1c4d1fecd10034821892ca,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/12d07770f7bf38eaf92a.jpg
m4-071-final-v1,A,1b8058054d82d9bc5f4c,81d934df4d3acf46,FAIR1M-v1.0,119,250d4eb3a26a4b9c500e33ba03f259eb820b021a07729cd1f69104edcd72b5b5,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/1b8058054d82d9bc5f4c.jpg
m4-071-final-v1,A,7aa03533c90bc9806488,14381be7c19b225b,SODA-A,120,f1f74cd51b3882cf7c3e18ae70f7f1e8404ab7bc6af3363883aa1eefc2d39eb1,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/7aa03533c90bc9806488.jpg
m4-071-final-v1,A,f73d869ce2813d5f5443,fc5045dd9772e2e2,DIOR-R,121,5e1dcb651b25140fb94fcd1bb50ba765151c841a8daf0b4f529a66ece594d9d3,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/f73d869ce2813d5f5443.jpg
m4-071-final-v1,A,d2dbbfa3e9285dc86aae,e1bece22e410dd0f,DIOR-R,122,34a83c20bba205c8c680588a2a163aebaa5f071f72f42d353dc41bd92bc4170c,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/d2dbbfa3e9285dc86aae.jpg
m4-071-final-v1,A,d7014780c9421d7876f9,2f9777a906791220,SODA-A,123,b2f439432e4bc8a3180ec9ac4536a867ba0dbba8cd4df2ce010f73a5cc8e0924,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/d7014780c9421d7876f9.jpg
m4-071-final-v1,A,76846c13482f8979fa27,7de5cfb9881a2373,SODA-A,124,3c967dd24e0c910b69481aeb1590b8174a9e129d1138cf3362e19c0fa09771db,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/76846c13482f8979fa27.jpg
m4-071-final-v1,A,a7a0afdd6ee7e97946fb,5069a0a031ebaee2,FAIR1M-v1.0,125,2563b9249a19dad956f49f6e4650f0addc0b5aff2ca5596fbabe6b5998acd6a5,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/a7a0afdd6ee7e97946fb.jpg
m4-071-final-v1,A,ffe67605b450f7e51752,0f0a605b3d92594b,SODA-A,126,b90e12a78e81128935167576007500b36922c9de6c54ecd28da8ae81e1c4cb72,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/ffe67605b450f7e51752.jpg
m4-071-final-v1,A,2de226d82dc4c2e528c9,c3e9e3eb38c8405d,DIOR-R,127,47ab9ead0ba1a6659520fdd8d95f0e53acc7f02ff1ef0284cd9b12235384f673,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/2de226d82dc4c2e528c9.jpg
m4-071-final-v1,A,efdbc43944ab4aa4cbc6,860667d1353a67a9,DIOR-R,128,92e25b8360e4d51db517292f3831eaec72150ee2b397cfb7ea4e2aeb684dcda6,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/efdbc43944ab4aa4cbc6.jpg
m4-071-final-v1,A,58823abfdfeb573584d0,ae5383f9df259c3c,SODA-A,129,08e1f654ae52e2b8bb9e490c47770585ca9b60fcb528b204efcffc05fa29fc45,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/58823abfdfeb573584d0.jpg
m4-071-final-v1,A,d5b2520d4055dbc6c74c,c73e58a8d640df1d,SODA-A,130,6638c5f0eeb88bc2c111ed72cfeb6d83812d43574f8d0f7f66bf071af5d63277,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/d5b2520d4055dbc6c74c.jpg
m4-071-final-v1,A,22f706246cebc5fc5691,61678f8d054d3992,SODA-A,131,76ce308e84f1c82642db2de6512ecbe57b387a8da78c502896841fe3cd16a9ad,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/22f706246cebc5fc5691.jpg
m4-071-final-v1,A,eae7e684a671e9ee7478,86e4898759bfa621,SODA-A,132,03f8cb4089aa2d4498fb20324be75e5d21a444d9662914c8d49e2c4bf0942c75,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/eae7e684a671e9ee7478.jpg
m4-071-final-v1,A,691c7ce14c191af5234c,6cc621299b704614,DIOR-R,133,ae9cff597c1254f5dda2c2d24fde8059c44b84ba51cfb97964206b377b307850,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/691c7ce14c191af5234c.jpg
m4-071-final-v1,A,e91779a06a71a4ccf212,e8a6912665dea1f6,FAIR1M-v1.0,134,0afc177b6d3e7f6b03a4369d9f5272a41980c6f69b9df152cdc2dcb9fa67d199,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/e91779a06a71a4ccf212.jpg
m4-071-final-v1,A,d78be38013cd62f23b53,3c00a707c37fd583,SODA-A,135,00533024ee19ebceb9d5b678ee7d5c71cb7f8ccdf6cedb9ddd129edfa52ce58a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/d78be38013cd62f23b53.jpg
m4-071-final-v1,A,bfa8f754d048d76ebb5d,8f9edc772889336d,DIOR-R,136,bfbe9165b4a990bfae4b14906956c9f3f2522d0a168237ef0fda1d51b6f8eb40,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/bfa8f754d048d76ebb5d.jpg
m4-071-final-v1,A,226c7da938f217fe15f6,572435f0f7f67ee6,SODA-A,137,793ac3377fef09a798611a8e315ba420300070f2dac4eb8d9492df3b2924e137,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/226c7da938f217fe15f6.jpg
m4-071-final-v1,A,5e29d8ca7ddf6c05dada,82266f2313b9e104,FAIR1M-v1.0,138,5e7db4b0872c1415c95da34e389044107cf3a4e16cdbf6bb927a3e09f7ce4c8d,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/5e29d8ca7ddf6c05dada.jpg
m4-071-final-v1,A,efe357a7cefa3e91db54,38153dc8be349a37,FAIR1M-v1.0,139,477089c8dc9dbbe250d8eb745a5e104d9aa20414146f60970d15423ea0c8a656,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/efe357a7cefa3e91db54.jpg
m4-071-final-v1,A,1c4d7252723058026bc6,034faf734f0393c8,SODA-A,140,6492009b713634cbfa1f728add7c0aa4ebc71d6f5aa6cb58afefcf78e4a45434,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/1c4d7252723058026bc6.jpg
m4-071-final-v1,A,43809dd20dab5a159c44,f5aed09ba3b21d74,SODA-A,141,bb771b60ccced348e216fe33083bd88aa9160fdd32b6f9ad1a534d758eb02032,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/43809dd20dab5a159c44.jpg
m4-071-final-v1,A,7d861f95db49e0f8c862,9ac669110c976a77,DIOR-R,142,a476bd735ef9f2fbd704f395afbf41d68b94e787afaef00416ed62960d109600,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/7d861f95db49e0f8c862.jpg
m4-071-final-v1,A,ea086a9e7214080e3571,e5629ce928bbbad1,FAIR1M-v1.0,143,9c1f589719bf3c8c3facdf2153c0bcd854a09368095433e788873394cb9d0331,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/ea086a9e7214080e3571.jpg
m4-071-final-v1,A,2d77ffec15bd1dc4be81,39698a6deeced908,FAIR1M-v1.0,144,c9d7cc81271a98276170f6ae7935f3e42f3703fb163c7010bd4ec3ebd1d39b2a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/2d77ffec15bd1dc4be81.jpg
m4-071-final-v1,A,8caa97efbf73e8dd178d,c9e6f29e0a36851f,DIOR-R,145,e74b26f730e8fa154a280e2a4841c6056ed5fd201ff249e6aedc8f553dbf078e,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8caa97efbf73e8dd178d.jpg
m4-071-final-v1,A,4c38e8566ea2e24fc86c,4ac5a835b572abd4,DIOR-R,146,00ca6f1e61bf399abfb648902c2ad745863fdff403030faf8fd5ec3dc5a8f32e,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/4c38e8566ea2e24fc86c.jpg
m4-071-final-v1,A,93f99ed731b5d29f74fe,2248426dbd1d000b,DIOR-R,147,61d5deacd8695197df80694a4a929b36b30fd9253c9ca5155c530e02a1e26a3f,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/93f99ed731b5d29f74fe.jpg
m4-071-final-v1,A,429adddc97e9caed32dc,86eefdfc61bd02b3,DIOR-R,148,c3261a46900185190ffddca0eb1c4d2f50de2aa70034e3f6a0f8b1ff36236bf8,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/429adddc97e9caed32dc.jpg
m4-071-final-v1,A,5aca7b95b775fdbbe36b,bc3f1cb52de6b28f,SODA-A,149,c9e0f761b381a290ad37e28d129cdd03b5f280ca44878d413638d1ce5443254a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/5aca7b95b775fdbbe36b.jpg
m4-071-final-v1,A,3dac6eeedfda338288d1,c724e5dec82ecb7e,SODA-A,150,1e2cfa7578f313af635aa550f040f2c2255bb0f4fa86cb4fccd50f2f3b448db5,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/3dac6eeedfda338288d1.jpg
m4-071-final-v1,A,76e644249b7f15f2a7dc,0aba074f8cf61c54,FAIR1M-v1.0,151,1af31c2d95faedb091f2b31a5f5b5e016bd40a888abe8de98df0a70afdb86f2a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/76e644249b7f15f2a7dc.jpg
m4-071-final-v1,A,ffae625f26a6203241de,fd360dfd44b55275,FAIR1M-v1.0,152,cd32865d080a9ec62642982a5bcf51c36c6126d196177c204104dbbdf48142e5,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/ffae625f26a6203241de.jpg
m4-071-final-v1,A,f79659417d58c7403ddb,2cb37ac1a7da2eeb,FAIR1M-v1.0,153,f44f146c0a2c622b02706b205456ebf6ebfd22b40f7f93c0230740675843fa44,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/f79659417d58c7403ddb.jpg
m4-071-final-v1,A,85ae93ae869f79cc8ec1,d69040084cfc4879,FAIR1M-v1.0,154,2c9b2a5a8c1d56f3185c1aba235315d73b0cdc1e686271376536b6f384976158,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/85ae93ae869f79cc8ec1.jpg
m4-071-final-v1,A,8fcc6dfcb48f1670c963,39d54d6d8c886867,DIOR-R,155,499eec67ea32bf2a4a3054fa9ba9d1d2c060975f664fcbfb9d62fd845a988887,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8fcc6dfcb48f1670c963.jpg
m4-071-final-v1,A,33c2993e38144bfe8264,3b1d9e4733c5807b,FAIR1M-v1.0,156,aef7555d8e46db1335205d9d0e28a5333537975f8c5dddab09adb8d3a2e694c0,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/33c2993e38144bfe8264.jpg
m4-071-final-v1,A,7289f142d344609a7e4f,6b885cd5147d59a3,DIOR-R,157,246f8bb6f4846e449d3aaea0bcc92d5f423845e94380ed52a4b3b440a3a47d0e,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/7289f142d344609a7e4f.jpg
m4-071-final-v1,A,8de0ce643e3aff87a241,0b09fa8f6f4229b2,FAIR1M-v1.0,158,021eb657fac9f0ea03c1c7033c0028f70c101e771b62f59ec452295ed8559b38,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8de0ce643e3aff87a241.jpg
m4-071-final-v1,A,b9140efa8102c30d0799,013c2439b0ccac33,DIOR-R,159,e190abc8c0edee66e17b2de58b9c7fae63f04789814a921d9764fe407365b7e8,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/b9140efa8102c30d0799.jpg
m4-071-final-v1,A,edcea1f23a8e5a7bb539,7c3801a99132c6a9,DIOR-R,160,ce6a83f53afe4a97c82f04208cc3d086bfc3bcd6e84fe1d6cc1cfe3ffb3481bb,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/edcea1f23a8e5a7bb539.jpg
m4-071-final-v1,A,dd8cdbfe02c8e658ddad,1a1715d714bacf6f,FAIR1M-v1.0,161,e4248b0819924256a84bdaab523fd7d2ab23a4fa69ad10bc935b57f8adf926c3,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/dd8cdbfe02c8e658ddad.jpg
m4-071-final-v1,A,8873673e8bd481498d34,a3559cc1ddd6b3bf,DIOR-R,162,84e55aef88608bbb4e3152005778b8f51774c8a2b5aafcfc23d80bdf0d371592,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/8873673e8bd481498d34.jpg
m4-071-final-v1,A,02c402fdf7ec2443686a,46c1934186e49d83,SODA-A,163,4a6e2d690f1b168b3637f8d18aaab488eb87335b70603418c5a76e8b56212f7e,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/02c402fdf7ec2443686a.jpg
m4-071-final-v1,A,1f200899993408563222,d1e3423e7b1a62be,DIOR-R,164,07ad8806bc93ed831c6d8efb60c0eb73fc4fee57d252c993367de61a2a8045ee,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/1f200899993408563222.jpg
m4-071-final-v1,A,fd2b41712e310f7026a4,0c951c4cb67cab3c,FAIR1M-v1.0,165,dc0f5a38505d9f86e0583631c945bc32d4a7c8a423d0a6136532c7532b3d14a4,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/fd2b41712e310f7026a4.jpg
m4-071-final-v1,A,6aa010e069bbba148f7b,40f7ac85305fdf3f,FAIR1M-v1.0,166,24b2c2c15b17968a6da31d2a217c551f3234b871a8e629e63cd7ff7fc3ba9c4c,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/6aa010e069bbba148f7b.jpg
m4-071-final-v1,A,0024d51a21e1a4c7f23b,91c7635cb943270c,DIOR-R,167,331290fa9a61726471d1168172374c4798c44a290959ce9aa79a6954de13a3a2,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/0024d51a21e1a4c7f23b.jpg
m4-071-final-v1,A,92fe5d8caeafc979a16b,c50f0d9eca7abd5c,FAIR1M-v1.0,168,7e9aaa8ab2bc763c4a731490c482126a85851fd6964257e17a135d1f74859e81,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/92fe5d8caeafc979a16b.jpg
m4-071-final-v1,A,c1acbbe8ba3ab7dd1e8f,a0f842e4206d0209,SODA-A,169,7fe38a7f1237ca4c13e2c89167a54f032f235b173300d66f5cf2926a1073d3df,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/c1acbbe8ba3ab7dd1e8f.jpg
m4-071-final-v1,A,19bd8bd9daab17c10a4c,b074f6874285b046,DIOR-R,170,d281028f903bf91f5878ab8efc9b01a1955c66f8467494cf194d19ee2480549b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/19bd8bd9daab17c10a4c.jpg
m4-071-final-v1,A,85c183a3391bc46bcd9d,3fd2c5b8e586fe8e,DIOR-R,171,1ca9cd81fa4723b6e50d2e5893b3d3de4fe5ff2427795f4db4f5b57880d9805b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/85c183a3391bc46bcd9d.jpg
m4-071-final-v1,A,89f07a7525a1ac00ebd3,39fa0c1b51759963,SODA-A,172,7c3c3ce0cc9e1213e5c2fd566646a85df901d699973104519f4f928bc21833cd,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/89f07a7525a1ac00ebd3.jpg
m4-071-final-v1,A,82d6f1865ec8096f5883,4ec7b96a1f145ae4,FAIR1M-v1.0,173,6f7476a0faeb18cca46c28eb5060def9997ee44f85d05567bb86487bd1cea856,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/82d6f1865ec8096f5883.jpg
m4-071-final-v1,A,ced8afd45f2c62d84d66,cd70cec0d14bc208,FAIR1M-v1.0,174,43326d6e1f3219d65e75b6201ae0c457e7dfce635232bbb5e9a30ed77b16d011,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/ced8afd45f2c62d84d66.jpg
m4-071-final-v1,A,919e0b7131ee5a58726d,03f01a2b2741d77a,FAIR1M-v1.0,175,eb89cabb47176ca2b8dcdd176ed6254990657451c52c9588e4cf2e6e50bd2713,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/919e0b7131ee5a58726d.jpg
m4-071-final-v1,A,9b9f26bf5eb35a1815d7,c73486457bd0db73,FAIR1M-v1.0,176,8f86aa627480f2215f4877085dac7788d7b039b3187cb7d6ae954552e5b2819b,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/9b9f26bf5eb35a1815d7.jpg
m4-071-final-v1,A,fe2c5714c48f8ca61dbe,71a053f7358963c2,FAIR1M-v1.0,177,92e2b7444a89afc8698ea984fb3f5030c5bf086f0984cb1cb326e1d0098bd51a,/home/rspip/cqc/pro/study/orientbench/annotation_tools/m4_angle_annotation/annotator_A/crops/fe2c5714c48f8ca61dbe.jpg
